Shop Name,Address 1,Address 2,City,State/Province,Zip/Postcode,Country,Website,Phone,Email,Added,Updated,CBD,Biz Type,MJ,Kratom,Buyer name,Title
Smokin Hot Discount Vapors,509 W Main St Unit 1,,Mt Pleasant,UT,84647,US,,8016789078,,2019-10-14,,Yes,V,CBD,,,
Elite Smoke And Vape,4453 Commerce Dr,,Murray,UT,84107,US,,8015909237,,2018-10-21,10/21/2018,Yes,S,CBD,Yes,,
iVape - Murray,6657 S State St Ste 5,,Murray,UT,84107,US,https://ivapeslc.net/,8012902605,ivapeslc@yahoo.com,2019-04-11,,Yes,V,CBD,,,
Murray Vapes,5318 State St,,Murray,UT,84107,US,,8012887002,murrayvapesut@gmail.com,2018-08-11,2/6/2020,Yes,S,CBD,,,
Rocky Mountain Hemp,4902 S State St,,Murray,UT,84107,US,https://utahrockymtn.com/,8012623744,support@utahrockymtn.com,2019-10-03,,Yes,C,CBD,,,
Smokes 4 U,657 W 5300 S,,Murray,UT,84123,US,,8013130202,smokes4u.kja@gmail.com,2018-08-11,2/6/2020,Yes,S,CBD,,,
CBD American Shaman - Logan,55 E 1600 N,,North Logan,UT,84321,US,https://cbdamericanshaman.com/,4357525611,ryan@cbdstorelogan.com,2019-11-11,,Yes,C,CBD,,,
Blue Moon Vapors,3064 S 1900 W,,Ogden,UT,84401,US,http://bluemoonvaporsogden.com/,8016892125,,2018-08-11,2/6/2020,Yes,V,CBD,,,
CBD Bros Ogden,135 25th St,,Ogden,UT,84401,US,,8017106024,cbdbrosog@gmail.com,2020-11-24,,Yes,C,CBD,,,
Cloud 9 Smoke Shop,4811 Harrison Blvd,,Ogden,UT,84403,US,,8014755025,,2019-03-30,3/30/2019,,S,,Yes,,
Digital Smoke,3033 Washington Blvd,,Ogden,UT,84401,US,http://www.digitalsmoke.net/,8013928273,digitalsmoke801@gmail.com,2018-10-21,4/10/2019,,V,,,,
Gourmet Vapor,1167 W 12th St Ste 3,,Ogden,UT,84404,US,https://www.gourmet-vapor.com/,8019536799,customerservice@gourmetvapor.com,2014-09-14,4/11/2019,Yes,V,CBD,,,
One Stop Smoke Shop,2062 Harrison Blvd,,Ogden,UT,84401,US,,8013932551,onestopogden@aol.com,2018-08-11,2/6/2020,Yes,S,CBD,Yes,,
Riverwalk Vapors,1738 Washington Blvd,,Ogden,UT,84404,US,,3852441670,riverwalkvapors@gmail.com,2018-08-11,2/6/2020,,V,,,,
Smoke Break,1150 US-89,,Ogden,UT,84404,US,,8017823755,,2018-08-11,2/6/2020,Yes,S,CBD,,,
Smoker's Choice,305 36th St,,Ogden,UT,84405,US,http://www.smokerschoiceusa.com/,8016271727,info@smokerschoiceusa.com,2018-08-11,6/16/2019,,S,,,,
Smokers Etc.,1019 Washington Blvd,,Ogden,UT,84404,US,,8017702955,,2018-08-11,2/6/2020,Yes,S,CBD,,,
"Smokin Hot Vape, CBD n Smoke Shop",314 Washington Blvd,,Ogden,UT,84404,US,http://smokevapenmore.com/,8016893773,smokevapenmore@gmail.com,2018-08-11,1/30/2020,Yes,S,CBD,Yes,,
The Vapor Vault,164 W 36th St,,Ogden,UT,84405,US,http://www.myvaporvault.com/,8014309044,thevaporvault@gmail.com,2018-09-21,,,V,,,,
Tobacco Barn,4347 Harrison Blvd #1,,Ogden,UT,84403,US,,8014756075,,2020-06-06,,Yes,S,CBD,,,
Tobacco Joes,482 12th St,,Ogden,UT,84404,US,https://tobacco-joes.business.site/,8013922533,,2018-09-21,11/13/2018,Yes,S,CBD,Yes,,
AM Smoke Shop,1401 N State St,,Orem,UT,84057,US,,8013699970,,2019-07-17,7/17/2019,Yes,S,CBD,Yes,,
Imagine Real Peace Smoke Shop,1036 State St,,Orem,UT,84097,US,,8012254247,imaginerealpeace@gmail.com,2019-12-13,,Yes,S,CBD,Yes,,
Rolf's Vapor Joint,1016 N Industrial Park Rd,,Orem,UT,84057,US,http://www.rolfsvaporjoint.com/,8016075542,rolfsvaporjoint11@gmail.com,2018-08-11,2/6/2020,Yes,V,CBD,,,
Starry Night Emporium and Vape,288 N State St,,Orem,UT,84057,US,,8014946238,thehookahcollectionthc@gmail.com,2018-08-11,6/16/2019,Yes,H,CBD,Yes,,
Stogies,695 N State St,,Orem,UT,84057,US,,8017341301,,2018-08-11,6/16/2019,Yes,S,CBD,,,
Cahoot's Cards & Gifts,1400 Snow Creek Dr Ste K,,Park City,UT,84060,US,,4359015010,,2019-03-25,3/25/2019,,S,,,,
Park City Vapor Company,6300 N Sagewood Dr Ste F,,Park City,UT,84098,US,http://www.parkcityvaporcompany.com/,4356040118,info@parkcityvaporcompany.com,2018-08-11,2/6/2020,Yes,V,CBD,Yes,,
Freedom Vapors,785 E 100 N,,Payson,UT,84651,US,,8018220243,,2018-06-28,7/13/2019,Yes,V,CBD,,,
VIP Vapors,1392 Turf Farm Way #8,,Payson,UT,84651,US,http://vipvaporsutah.com/,3852260944,info@vipvaporsutah.com,2018-08-16,2/14/2020,,V,,,,
Empire Merchandise Company,328 State St,,Pleasant Grove,UT,84062,US,,8018992654,empiremerchandisecompany@gmail.com,2019-10-11,,Yes,V,CBD,,,
Natures Aid CBD,936 S 490 W Unit 1,,Pleasant Grove,UT,84062,US,https://naturesaidcbd.com/,3038075575,support@naturesaidcbd.com,2021-03-03,,Yes,C,CBD,,,
The Lake Smoke & Vape,881 W State Rd,,Pleasant Grove,UT,84062,US,,8017968888,,2019-07-17,7/17/2019,Yes,S,CBD,,,
Vapor Mania,1496 W 2700 N,,Pleasant View,UT,84404,US,http://www.vapor-mania.com/,8015285394,,2019-09-24,,,V,,,,
Carbon Vape,369 E 4400th S,,Price,UT,84501,US,,4356370544,,2022-01-13,1/13/2022,,V,,,,
Hemp Xtreme CBD Products,154 N Draper Ln,,Provo,UT,84601,US,https://xxtremewellness.com/,8018216388,xtremerelief@gmail.com,2021-01-27,,Yes,C,CBD,,,
Pure Vapes,990 S University Ave,,Provo,UT,84601,US,https://pure-vapes.business.site/,3852238441,,2021-02-08,,,V,,,,
Rolf's Vapor Joint,895 S University Ave,,Provo,UT,84601,US,http://www.rolfsvaporjoint.com/,8016911487,rolfsvaporjoint11@gmail.com,2018-08-11,2/6/2020,Yes,V,CBD,,,
Stogies,410 N Freedom Blvd,,Provo,UT,84601,US,,8013734019,,2018-08-11,4/7/2020,Yes,S,CBD,,,
Stogies,692 E 300 S,,Provo,UT,84606,US,,8013743163,,2018-08-11,4/7/2020,Yes,S,CBD,,,
Redneck Vape,178 W 1500 S St #6,,Richfield,UT,84701,US,,4358961684,redneck.vape@yahoo.com,2020-12-04,,Yes,V,CBD,,,
Vapor Mania,1063 W Riverdale Rd,,Riverdale,UT,84405,US,http://www.vapor-mania.com/,8016212621,vmriverdale@vapor-mania.com,2018-08-06,1/8/2020,,V,,,,
CBD Essentials,2464 W 12600 S #130,,Riverton,UT,84065,US,https://www.utbestcbd.com/,8019389320,help@utbestcbd.com,2020-11-24,,Yes,C,CBD,,,
House of Hookahs,3818 W 13400 S Ste 300,,Riverton,UT,84123,US,https://www.houseofhookahs.com/,8012540267,anthony@houseofhukas.com,2018-08-11,2/6/2020,,S,,,,
House of Vapes Smoke Shop,1605 W 12600th S,,Riverton,UT,84065,US,,8014469160,,2018-10-22,11/21/2020,,S,,,,
Peak Vapor 2,1276 W 12600 S #D,,Riverton,UT,84065,US,http://peakvapor.com/,8013021671,customercare@peakvapor.com,2021-06-16,12/19/2021,,V,,,,
Smoked Out Ink,12571 S Pasture Rd Ste B,,Riverton,UT,84096,US,,8012533730,dastenali2020@gmail.com,2018-08-11,2/6/2020,Yes,S,CBD,,,
Vapor Craziness,12570 S Rhetski Ln Ste 102,,Riverton,UT,84084,US,https://vaporcraziness.com/,8013028229,vaporcraziness@gmail.com,2018-09-30,,,V,,,,
Smoker Mania,50 S 200 E,,Roosevelt,UT,84066,US,,4357223100,,2019-11-29,,,S,,,,
Angela's Smoke & Vape Shop,1912 W 5600 S,,Roy,UT,84067,US,,8015259000,,2018-08-11,2/6/2020,Yes,S,CBD,Yes,,
Angies Smoke Shop,1888 W 5600 S,,Roy,UT,84067,US,,8015259000,,2019-07-18,,Yes,S,CBD,,,
Aztec Highway,5348 S 1900th W Ste C,,Roy,UT,84067,US,http://www.aztechighway.com,8017734130,info@aztechighway.com,2018-10-14,,Yes,S,CBD,,,
Biosteam Vape,5684 S 1900th W,,Roy,UT,84067,US,,8018967414,,2021-12-13,12/13/2021,,V,,,,
CaptaVape,5798 S 1900 W,,Roy,UT,84067,US,,3853938566,captavape@gmail.com,2019-07-31,,,V,,,,
Roxy's CBD & Wellness,5523 S 1900 W Ste 9,,Roy,UT,84067,US,https://roxyscbdandwellness.com/,8014714044,roxyscbdwellness@gmail.com,2021-01-20,,Yes,C,CBD,,,
Smoker's Delite,3570 W 5600 S #1A,,Roy,UT,84067,US,,8019851048,,2019-09-29,,,S,,,,
21st Smoke Shop,815 E 2100 S,,Salt Lake City,UT,84106,US,,8019531284,,2019-07-12,7/12/2019,Yes,S,CBD,Yes,,
Aztec Highway,89 W 3300 S,,Salt Lake City,UT,84115,US,http://www.aztechighway.com,8014662235,info@aztechighway.com,2018-10-14,,Yes,S,CBD,,,
Big Smoke,824 W Temple St,,Salt Lake City,UT,84102,US,http://tbcollc.com,8015317995,vapingtbco@tbcollc.com,2018-08-06,8/22/2019,,T,,,,
Blackhouse Vapor Company,2148 S 900 E #3,,Salt Lake City,UT,84106,US,https://blackhousevapor.com/,8014676526,info@blackhousevapor.com,2018-06-28,7/13/2019,Yes,V,CBD,,,
Borosyndicate,60 Exchange Pl,,Salt Lake City,UT,84111,US,https://www.borosyndicate.com/,8013491688,borosyndicate@hotmail.com,2021-12-13,12/13/2021,,H,,,,
CBD American Shaman of West Valley City,2836 S 5600 W Ste 9,,Salt Lake City,UT,84128,US,https://cbdamericanshaman.com/,8019309684,americancbdutah@gmail.com,2019-11-08,,Yes,C,CBD,,,
Grow Kratom,79 W 900 S,,Salt Lake City,UT,84101,US,https://kratomslc.com/,8014487244,kratomslc@gmail.com,2021-01-19,9/22/2021,Yes,O,CBD,Yes,,
House of Hookahs Smoke Shop and Vape Shop,805 S 900 W,,Salt Lake City,UT,84104,US,https://www.houseofhookahs.com/,8013631870,anthony@houseofhukas.com,2018-10-22,,,S,,,,
House Of Vapes 2,2685 S 700 E,,Salt Lake City,UT,84106,US,https://houseofvapes2.business.site/,8019531099,,2021-02-08,,Yes,S,CBD,,,
Koodegras CBD,4356 South 900 E,,Salt Lake City,UT,84124,US,https://www.koodegras.com/,8016239861,info@koodegras.com,2020-07-09,,Yes,C,CBD,,,
One Stop Smoke Shop,1427 S 300 W,,Salt Lake City,UT,84115,US,http://www.onestopsmokeshoputah.com,8014672933,info@onestopsmokeshoputah.com,2018-08-11,2/6/2020,Yes,S,CBD,Yes,,
One Stop Smoke Shop,4645 S 4000 W,,Salt Lake City,UT,84120,US,http://www.onestopsmokeshoputah.com,8019661844,info@onestopsmokeshoputah.com,2018-08-11,11/12/2018,,S,,,,
Rebel Goat Vapors,3695 W 1987 S,,Salt Lake City,UT,84104,US,,4352244756,rebelgoatvapes@gmail.com,2018-08-11,6/12/2021,Yes,V,CBD,Yes,,
Riverwalk Vapors,1953 W California Ave Ste 200,,Salt Lake City,UT,84104,US,,8019837545,,2018-08-11,2/6/2020,,V,,,,
Salt City Cigars,1877 Fort Union Blvd,,Salt Lake City,UT,84121,US,,8019385953,,2020-02-13,,,S,,Yes,,
Salt Lake Vapors,1785 S 4130 W Ste L,,Salt Lake City,UT,84104,US,https://saltlakevapors.com/,8014190052,saltlakevapors@yahoo.com,2018-08-11,2/6/2020,,V,,,,
Salt Lake Vapors,3804 S Highland Dr Ste #1,,Salt Lake City,UT,84106,US,https://saltlakevapors.com/,8018491323,saltlakevapors@yahoo.com,2018-08-11,2/6/2020,Yes,V,CBD,,,
Smoke Break Huka Outlet,418 E 300 S,,Salt Lake City,UT,84111,US,,8015329000,smokebreakladies@hotmail.com,2018-10-28,9/10/2019,,S,,,,
Smoke Land,749 E 3300 S,,Salt Lake City,UT,84116,US,,8014864885,,2018-11-05,11/5/2018,,S,,,,
Smoke Station,2280 S Redwood Rd,,Salt Lake City,UT,84119,US,,8019721019,,2020-03-01,,Yes,S,CBD,Yes,,
Smoker's Guru,1350 S State St,,Salt Lake City,UT,84115,US,,8019531350,,2019-01-14,1/14/2019,Yes,S,CBD,Yes,,
Smokers Haven,5664 900 E #2,,Salt Lake City,UT,84121,US,,8012644460,,2020-03-12,,Yes,S,CBD,Yes,,
Smokers Point,283 E 3300 S,,Salt Lake City,UT,84115,US,,8014663118,,2019-11-02,11/2/2019,Yes,S,CBD,,,
Smokers Source,3951 Highland Dr,,Salt Lake City,UT,84124,US,http://www.smokerssource.net/,8017591645,paymon2005@yahoo.com,2020-03-15,3/15/2020,Yes,S,CBD,Yes,,
Smokes 4 Less,7135 W 3500 S Ste C,,Salt Lake City,UT,84044,US,,8012527321,,2018-11-23,12/27/2019,,S,,,,
Smokeys Discount Cigarettes,1901 W 4700 S,,Salt Lake City,UT,84129,US,,8019678457,,2018-10-24,,,S,,,,
The Looking Glass Smoke Shop and Gallery,1568 S State St,,Salt Lake City,UT,84115,US,,3855282108,,2019-11-01,,,H,,,,
The Smoke House,2343 E 3300 S Ste 5,,Salt Lake City,UT,84109,US,,8018839463,thesmokehouse2010@gmail.com,2018-10-30,,Yes,S,CBD,Yes,,
Twisted Roots,156 S Main St,,Salt Lake City,UT,84101,US,,8019721312,trootsb@yahoo.com,2022-02-18,2/18/2022,,H,,,,
Urban Hemp and Cannabis Company,680 E 600 S,,Salt Lake City,UT,84102,US,https://www.urbanhempandcannabis.com/,8015391111,info@urbanhempandcannabis.com,2020-12-11,,Yes,C,CBD,,,
Utah Smoke Shop #2,5633 W 6200 S #4,,Salt Lake City,UT,84118,US,,8019556064,,2019-10-14,,,S,,,,
Vape 4 you SLC,2791 State St,,Salt Lake City,UT,84115,US,,3852278353,bin_al_oda@hotmail.co.uk,2018-09-21,,,V,,,,
Vape Avenue & Smoke Shop,75 900 E,,Salt Lake City,UT,84102,US,,8013631902,,2018-09-21,,Yes,V,CBD,,,
Vape Avenue Sub Ohm,241 W 2100th S,,Salt Lake City,UT,84115,US,,8019531685,,2022-01-19,1/19/2022,Yes,V,CBD,,,
Vape On Main Smoke Shop,268 S Main St,Downstairs,Salt Lake City,UT,84101,US,https://vapeonmain.business.site/,8016135555,,2022-01-02,1/2/2022,,S,,,,
Vape On State,3305 S State St,,Salt Lake City,UT,84115,US,,3855283868,,2022-01-02,1/2/2022,Yes,V,CBD,,,
Koodegras Sandy,8757 State St,,Sandy,UT,84070,US,https://www.koodegras.com/,8019603806,info@koodegras.com,2021-02-25,,Yes,C,CBD,,,
SLC Haze,8585 S State St,,Sandy,UT,84070,US,https://slchaze.com/,8016667329,,2021-12-27,12/27/2021,Yes,H,CBD,,,
Smokey's,8928 S 700 E,,Sandy,UT,84070,US,,8013520082,,2020-03-18,,,T,,,,
CBD Essentials,3654 9800 S Ste 3688,,South Jordan,UT,84009,US,https://www.utbestcbd.com/,3853088999,help@utbestcbd.com,2020-11-24,,Yes,C,CBD,,,
Smoke Spot CBD Store,1074 W S Jordan Pkwy,,South Jordan,UT,84095,US,http://smokespotcbd.com/,8018900222,c.smokespot@gmail.com,2018-08-11,6/26/2021,Yes,V,CBD,Yes,,
Vape Ave,3965 Washington Blvd Ste 900,,South Ogden,UT,84403,US,,8016893404,,2020-01-08,1/8/2020,Yes,V,CBD,,,
Day N Night,3054 S State St,,South Salt Lake,UT,84115,US,https://daynnightslc.com/,8014104241,daynnightllc@gmail.com,2022-01-02,1/2/2022,Yes,S,CBD,Yes,,
The Village Shop,363e E 3300 S #1,,South Salt Lake,UT,84115,US,,8014674764,,2019-11-02,,,S,,,,
CBD American Shaman of Spanish Fork,1012 N Market Place Dr,,Spanish Fork,UT,84660,US,https://cbdamericanshaman.com/,8018064777,cmchealthessentials@gmail.com,2019-11-11,,Yes,C,CBD,,,
Stogies,84 N 100 W St,,Spanish Fork,UT,84660,US,,8017980092,,2018-08-11,4/7/2020,Yes,S,CBD,,,
STS Smoke and Vape Store,1259 Expressway Ln,,Spanish Fork,UT,84660,US,https://smokeessmokeshop.webs.com/,8014657775,,2019-05-13,5/13/2019,,S,,,,
Vapor-Aid,1004 N Marketplace Dr,,Spanish Fork,UT,84660,US,,8014654255,vaporaidutah@gmail.com,2014-10-01,1/26/2019,,V,,,,
Vapor Logic,1055 N 1750 W,,Springville,UT,84663,US,,8016910721,,2021-12-28,12/28/2021,,V,,,,
Mojo's Smokes and Gifts,695 N Bluff St,,St George,UT,84770,US,http://www.mojosmokeshop.com/,4356742431,info@mojosmokeshop.com,2018-08-11,9/21/2021,Yes,S,CBD,Yes,,
CBD American Shaman St George,1973 W Sunset Blvd Unit J,,St. George,UT,84770,US,https://cbdamericanshaman.com,4356289522,stgeorgecbd@gmail.com,2019-11-08,11/8/2019,Yes,C,CBD,,,
CBD American Shaman STG,2736 E Red Cliffs Dr Ste 2,,St. George,UT,84790,US,https://cbdamericanshaman.com/,4356271404,stgeorgecbd@gmail.com,2019-11-08,,Yes,C,CBD,,,
Vapor Mania,2465 N Main St Ste 7,,Sunset,UT,84015,US,http://www.vapor-mania.com/,8018968005,support@vapor-mania.com,2018-08-06,1/8/2020,,V,,,,
BuyVapor,3738 W 5400 S,,Taylorsville,UT,84129,US,https://www.buyvapor.com/,8449480505,help@buyvapor.com,2018-06-28,7/13/2019,,V,,,,
iVape - Taylorsville,4523 S Redwood Rd,,Taylorsville,UT,84123,US,https://ivapeslc.net/,8012688273,ivapeslc@yahoo.com,2014-09-25,4/11/2019,Yes,V,CBD,,,
Peak Vapor,2530 W 4700 S #B6,,Taylorsville,UT,84129,US,https://www.peakvapor.com/,3852593543,customercare@peakvapor.com,2018-08-11,2/6/2020,Yes,V,CBD,,,
Smoker's Connection,1661 W 4100 S,,Taylorsville,UT,84119,US,,8012815949,,2018-11-27,,,S,,,,
Vape and Smoke,4968 S Redwood Rd,,Taylorsville,UT,84123,US,http://vapeandsmoke801.com/,8016011741,vapeandsmoke4968@gmail.com,2018-09-14,,,V,,,,
World Of Vapes,4150 Carriage Square,,Taylorsville,UT,84129,US,https://world-of-vapes.business.site/,8014327656,worldofvapesllc@gmail.com,2018-08-16,1/19/2022,Yes,V,CBD,Yes,,
1 Stop Shoppe,1224 N Main St,,Tooele,UT,84074,US,,4358825532,,2018-07-24,7/30/2019,,V,,,,
L A Smoke Shop,80 W Vine St,,Tooele,UT,84074,US,,4358826280,,2019-12-27,,,T,,,,
Smokin' Al's,241 N Main St,,Tooele,UT,84074,US,http://smokinalsinc.com/,4358438188,,2019-05-17,,,S,,,,
The Vapor Vault,17 N Tremont St,,Tremonton,UT,84337,US,http://www.myvaporvault.com/,4352397641,hps.vv.spatchy@gmail.com,2014-10-11,10/29/2018,,V,,,,
Vapor Sensations,18 W Main St,,Vernal,UT,84078,US,,4357897665,,2019-10-07,,,V,,,,
Cloud 9 Vapor,1055 W Red Cliffs Dr #B,,Washington,UT,84780,US,https://cloud9vapor.biz/,4357671301,cloud9vaporads@gmail.com,2018-06-28,7/13/2019,Yes,V,CBD,,,
Mike's Smoke Cigar and Vape,875 W Red Cliffs Dr #4,,Washington,UT,84780,US,,4356271815,,2020-01-08,,Yes,S,CBD,,,
Vapor Works,740 W Telegraph St Ste 2,,Washington,UT,84780,US,https://www.vapor-works.com,4359868273,manager@vapor-works.com,2018-08-16,2/14/2020,,V,,,,
Alternatives Vape Store,4663 W 6200 S,,West Jordan,UT,84081,US,https://alternatives-vape-shop.business.site/,8016769423,,2019-09-28,,Yes,V,CBD,Yes,,
House Of Hookahs Smoke Shop and Vape Shop,8957 S 1300 W,,West Jordan,UT,84088,US,https://www.houseofhookahs.com/,8015615000,,2018-10-22,,,S,,,,
Smoke City,7664 S Redwood Rd Ste A,,West Jordan,UT,84084,US,https://smokecityslc.com/,8018760009,smokecity@me.com,2018-11-05,,Yes,S,CBD,,,
Smoke Zone,7093 Redwood Road,,West Jordan,UT,84084,US,,8016791162,,2019-09-21,9/21/2019,,S,,,,
Smokeys Discount Cigarettes,1597 W 9000 S,,West Jordan,UT,84088,US,,8012557225,,2018-10-24,,,S,,,,
Vape Smoke Shop 1,6271 Dixie Dr #15,,West Jordan,UT,84084,US,https://vape-smoke-shop1.business.site/,8019633733,,2018-08-11,2/6/2020,Yes,V,CBD,Yes,,
X Land Vape/Smokeshop,2629 W 7800 S Ste B,,West Jordan,UT,84084,US,,8015611095,hsbhatti0115@gmail.com,2022-02-15,,Yes,V,CBD,Yes,,
House of Hookahs Smoke Shop and Vape Shop,4081 S Redwood Rd,,West Valley,UT,84123,US,https://www.houseofhookahs.com/,8018861844,,2018-10-22,,,S,,,,
