Shop Name,Address 1,Address 2,City,State/Province,Zip/Postcode,Country,Website,Phone,Email,Added,Updated,CBD,Biz Type,MJ,Kratom,Buyer name ,Title 
D & M Vapes,10418 N Main St #X,,Archdale,NC,27263,US,https://www.dandmvapes.com/,3362982739,dandmvapes@infionline.net,2018-06-26,2019-07-06,,V,,,,
KMX Vapes,10102 S Main St Ste Q,,Archdale,NC,27263,US,https://kmx-vapes-archdale.business.site,3368585527,kmxvapes@gmail.com,2021-02-01,2021-02-01,,V,,Yes,,
Asheville Vapor,2144 Hendersonville Rd #B,,Arden,NC,28704,US,http://www.ashevillevapor.com/,8283938273,jeremy@ashevillevapor.com,2014-09-21,2019-05-10,Yes,V,CBD,,,
Captive Minds,1 Azalea Rd,,Arden,NC,28704,US,,8286847473,,2018-10-15,,,S,,,,
Octopus Garden,140 Airport Rd Ste M,,Arden,NC,28704,US,http://octopusgardensmokeshops.com/,8286540906,octopusgarden@me.com,2018-08-06,2019-06-18,Yes,S,CBD,Yes,,
OG Vapors,335 Airport Rd #500,,Arden,NC,28704,US,https://www.ogvapors.co,8286763595,,2018-08-06,2019-12-30,,V,,,,
The CBD Store - By Remedy,2690 Hendersonville Rd Ste H,,Arden,NC,28704,US,https://remedyhw.com/,8286518223,info@remedyhw.com,2020-12-19,2020-12-19,Yes,C,CBD,,,
Two Moons CBD South,2144 Hendersonville Rd Ste E,,Arden,NC,28704,US,https://twomoonscbd.com/,8286763223,twomoonscbdsouth@gmail.com,2020-07-20,,Yes,C,CBD,,,
HempLux,1220 E Dixie Dr,,Asheboro,NC,27203,US,,3366820066,hempluxcbd@gmail.com,2021-01-28,,Yes,C,CBD,Yes,,
KMX Vapes - Asheboro,1510-H E Dixie Dr,,Asheboro,NC,27203,US,https://kmxvapes-asheboro.business.site/,3365219739,kmxvapes@gmail.com,2019-10-26,2019-10-26,Yes,V,CBD,Yes,,
NC Glass House,528 E Dixie Dr,,Asheboro,NC,27203,US,,3369532199,,2018-08-06,2019-10-23,,S,,,,
Smoke House Tobacco & Vape Shop,1317 E Dixie Dr,,Asheboro,NC,27203,US,https://smoke-house-tobacco-vape-shop.business.site/,3367343372,,2018-10-27,2018-10-27,Yes,S,CBD,Yes,,
The Backyard Vape Co,405 E Dixie Dr Ste K,,Asheboro,NC,27203,US,,3366280200,,2017-03-18,2019-01-29,,V,,,,
"Tobacco World, Glass & Vape Shop",1222 E Dixie Dr Ste E,,Asheboro,NC,27203,US,http://tobaccoworldasheboro.business.site/,3362333000,tobaccoworld2016@gmail.com,2018-09-20,,Yes,T,CBD,,,
Apotheca - Asheville,3106 Sweeten Creek Rd Unit C,,Asheville,NC,28803,US,https://www.apotheca.org/,8282227242,asheville@apotheca.org,2021-05-03,,Yes,C,CBD,,,
Apotheca - Battery Park,21 Battery Park Ave #23,,Asheville,NC,28801,US,https://www.apotheca.org/,8285053336,hello@apotheca.org,2021-09-14,,Yes,C,CBD,,,
Asheville Dispensary,919 Haywood Rd #111,,Asheville,NC,28806,US,https://avldispensary.com/,8283352696,avldispensary@gmail.com,2020-11-18,,Yes,C,CBD,,,
Asheville Hemp Farms,28 N Lexington Ave,,Asheville,NC,28801,US,https://avlhempfarms.com/,8285054998,ashevillefarms@gmail.com,2020-11-18,,Yes,C,CBD,,,
Asheville Vapor,333 Merrimon Ave,,Asheville,NC,28801,US,http://www.ashevillevapor.com/,8283673333,,2018-08-06,2020-01-11,Yes,V,CBD,,,
Blue Ridge Hemp Co,61 1/2 N Lexington Ave,,Asheville,NC,28801,US,https://blueridgehempco.com/,8283330806,support@blueridgehempco.com,2020-11-21,,Yes,C,CBD,,,
Carolina Hemp Company,290 Haywood Rd,,Asheville,NC,28806,US,,8284384367,support@carolinahempcompany.com,2020-06-23,,Yes,C,CBD,,,
Clover CBD,1129 Patton Ave,,Asheville,NC,28806,US,https://www.clovercbdavl.com/,8284179003,clovercbd@gmail.com,2020-06-25,2020-06-25,Yes,C,CBD,,,
Franny's Farmacy Asheville,211 Merrimon Ave Ste 111,,Asheville,NC,28801,US,https://frannysfarmacy.com/,8285057105,info@frannysfarmacy.com,2019-08-16,2019-11-12,Yes,C,CBD,,,
Hemp Magik,507 Elk Park Dr,,Asheville,NC,28804,US,https://www.hempmagik.com/,8287749317,melissa@hempmagik.com,2021-01-26,,Yes,C,CBD,,,
High Life Smoke Shop Asheville,1067 Patton Ave,,Asheville,NC,28806,US,http://highlifesmoke.com/,8285051558,asheville@highlifesmoke.com,2018-08-09,2019-09-05,Yes,S,CBD,Yes,,
Instant Karma Asheville,36 N Lexington Ave,,Asheville,NC,28801,US,https://instantkarmaasheville.com/,8283018187,contact@instantkarmaasheville.com,2019-12-10,,Yes,H,CBD,Yes,,
Instant Karma West Asheville,725 Haywood Rd Ste 725,,Asheville,NC,28806,US,https://instantkarmaasheville.com/,8282858999,contact@instantkarmaasheville.com,2019-12-10,2019-12-10,Yes,H,CBD,Yes,,
Mary Jane's CBD Dispensary,582 Hendersonville Rd,,Asheville,NC,28803,US,,8283855099,,2018-09-18,2019-09-10,Yes,C,CBD,,,
Neo Tobacco and Vape,152 Bleachery Blvd,,Asheville,NC,28805,US,,8282981700,,2018-10-12,,,S,,,,
Octopus Garden,168 Tunnel Rd,,Asheville,NC,28805,US,http://octopusgardensmokeshops.com/,8287851753,octopusgarden@me.com,2019-06-18,2019-06-18,Yes,S,CBD,Yes,,
Octopus Garden,1269 Tunnel Rd Ste B,,Asheville,NC,28805,US,http://octopusgardensmokeshops.com/,8282998880,octopusgarden@me.com,2018-08-06,2019-06-18,Yes,S,CBD,Yes,,
Octopus Garden,186 Coxe Ave,,Asheville,NC,28801,US,http://octopusgardensmokeshops.com/,8282544980,octopusgarden@me.com,2018-08-06,2019-06-18,Yes,S,CBD,Yes,,
Octopus Garden,1062 Patton Ave,,Asheville,NC,28806,US,http://octopusgardensmokeshops.com/,8282326030,info.octopusgarden@gmail.com,2018-08-06,2021-07-03,Yes,S,CBD,Yes,,
Octopus Garden Smoke Shop,640 Merrimon Ave,,Asheville,NC,28806,US,https://www.octopusgardensmokeshops.com/640-merrimon-ave,8282532883,info.octopusgarden@gmail.com,2021-07-03,2021-08-14,Yes,S,CBD,Yes,,
OG Vapors,1334 Patton Ave Unit 110,,Asheville,NC,28801,US,https://www.ogvapors.co/,8282555152,,2018-08-06,2019-12-30,,V,,,,
OG Vapors,168 Tunnel Rd #20,,Asheville,NC,28805,US,https://www.ogvapors.co,8287851589,,2018-08-06,2019-12-30,,V,,,,
Smoke Rings,5 Miller Rd S,,Asheville,NC,28803,US,,8286762483,,2020-02-20,,Yes,H,CBD,Yes,,
Smoke Rings,770 Patton Ave,,Asheville,NC,28806,US,https://smoke-rings-ash1.business.site/,8285057350,smokeringsash@gmail.com,2019-01-15,,Yes,H,CBD,Yes,,
SunFroot Hemp and CBD Dispensary,30 Battery Park Ave,,Asheville,NC,28801,US,https://www.sunfroot.com/,8285457970,info@sunfroot.com,2020-12-27,2020-12-27,Yes,C,CBD,,,
The Hookah Hook-Up - Asheville,85 Patton Ave,,Asheville,NC,28801,US,http://www.thehookahhookup.net,8282524111,,2018-11-23,2019-11-03,Yes,H,CBD,,,
Tobacco Plus,6 Eagle St,,Asheville,NC,28801,US,,8282540048,,2020-05-23,2020-05-23,Yes,S,CBD,,,
Up N Smoke,85 Tunnel Rd,,Asheville,NC,28805,US,,8285054002,,2019-10-17,,Yes,S,CBD,,,
Vapor World,1550 Hendersonville Rd Ste 108,,Asheville,NC,28803,US,,8287851717,,2018-08-31,2020-03-02,Yes,V,CBD,,,
Vapor World,640 Merrimon Ave Unit 108,,Asheville,NC,28804,US,,8285759016,,2018-08-31,2020-03-02,Yes,V,CBD,,,
Wonderland Asheville,33 Patton Ave,,Asheville,NC,28801,US,,8282255037,wonderland.asheville@gmail.com,2019-01-15,,Yes,H,CBD,,,
The Cosmic Octopus,40530 NC-12,,Avon,NC,27915,US,,2529950566,cosmicoctopusshop@gmail.com,2018-12-25,,Yes,H,CBD,,,
Vape Hatteras,39774 NC-12,,Avon,NC,27915,US,https://www.vapehatteras.com/,2522859706,info@vapehatteras.com,2018-09-18,,Yes,V,CBD,,,
High Country Hemp,10244 NC-105 S,,Banner Elk,NC,28604,US,,8289635959,,2021-02-01,,Yes,C,CBD,,,
Sugar Vapor Co.,110 Sugar Mountain Dr,,Banner Elk,NC,28604,US,http://www.sugarvapor.net/,8283871153,ryoncalhoun@yahoo.com,2018-09-30,2019-11-26,,V,,,,
G-Rock Smoke Shop,7545 NC-48,,Battleboro,NC,27809,US,https://g-rock-smoke-shop.business.site/,2522004768,,2020-12-06,,Yes,S,CBD,Yes,,
Beaufort Smoke Shop,1510 Live Oak St,,Beaufort,NC,28516,US,,2527289922,,2019-07-22,,,S,,,,
Big Daddy Wesley,317 Cedar St,,Beaufort,NC,28516,US,,2528389857,thevapestore.ecigs@yahoo.com,2018-09-24,2021-06-14,,O,,,,
Mellow Vapes Belmont,7005 Wilkinson Blvd Ste K,,Belmont,NC,28012,US,,7042594383,,2022-04-21,2022-04-21,Yes,V,CBD,Yes,,
Roll Your Own Cigarettes Depot,6410 Wilkinson Blvd,,Belmont,NC,28012,US,https://littlecigarwarehouse.com/,7044611353,contact@littlecigarwarehouse.com,2020-02-11,,,S,,,,
337 Nutritionals Hemp & CBD,107 N Lee St,,Benson,NC,27504,US,https://337nutritionals.com,9199023976,,2020-11-14,,Yes,C,CBD,,,
H1 Vape And Kratom Shop,606 W Main St,,Beulaville,NC,28518,US,,9103758169,,2019-04-20,2019-04-20,Yes,S,CBD,Yes,,
SmokeSmart,3497 NC-24,,Beulaville,NC,28518,US,http://www.smokesmartnc.com/,9102984108,,2018-08-06,2019-06-16,Yes,T,CBD,Yes,,
Smoke House Vapes,151 Montgomery Crossing,,Biscoe,NC,27209,US,,9104281655,abdul.bbml@gmail.com,2018-09-14,,Yes,V,CBD,,,
Dark City Vapor,100 WNC Shopping Center Dr,,Black Mountain,NC,28711,US,http://www.darkcityvapor.com/,8283578479,,2014-09-03,2019-04-08,,V,,,,
Trinity Pharms Hemp Co. CBD Dispensary,112 Cherry St #B,,Black Mountain,NC,28711,US,https://www.trinitypharmshempco.com/,8283578295,avlhempsupply@gmail.com,2020-12-15,,Yes,C,CBD,,,
A2Z Tobacco & Vapes,125 New Market Centre,,Boone,NC,28607,US,http://a2z-tobacco-vapes.business.site/,8283866188,a2z.tobacco@gmail.com,2018-06-27,2018-10-12,,T,,,,
Boone Tobacco & Gift,276 Watauga Village Dr Unit I,,Boone,NC,28607,US,,8282640488,,2018-10-14,,,T,,,,
Crazy Smokes,2575 NC-105 #20,,Boone,NC,28607,US,,8283866268,,2018-08-09,2019-09-03,Yes,S,CBD,,,
East Coast Canna Company,475 Blowing Rock Rd Ste 102,,Boone,NC,28607,US,http://www.eastcoastcannacompany.com,8283866110,eastcoastcannacompany@gmail.com,2020-06-19,,Yes,C,CBD,,,
High Country Hemp,118 Appalachian St,,Boone,NC,28607,US,,8283861020,,2021-07-21,,Yes,C,CBD,,,
High Life Smoke Shop Boone,221 Howard St,,Boone,NC,28607,US,,8283559911,,2018-11-02,,,S,,,,
Holistic Health Solutions,244 Shadowline Dr Unit B,,Boone,NC,28607,US,https://hhsboone.com/,8284579441,hhsboone@gmail.com,2021-02-05,,Yes,C,CBD,,,
Homegrown Glass Emporium,1382 NC-105,,Boone,NC,28607,US,,8283864027,,2018-12-23,2019-02-16,Yes,H,CBD,Yes,,
Mellow Vapes Boone,240 Shadowline Dr Unit A6,,Boone,NC,28607,US,,8282660551,,2019-12-29,2019-12-29,Yes,V,CBD,,,
Smoke Rings,1126 Blowing Rock Rd Ste C,,Boone,NC,28607,US,,8282655332,,2019-01-15,2019-01-15,Yes,H,CBD,Yes,,
Smokes 'n More,178 Southgate Dr,,Boone,NC,28607,US,,8282630000,,2020-03-16,,,T,,,,
The High Country Cannabist,2693 NC-105,,Boone,NC,28607,US,https://thehighcountrycannabist.com/,8282659706,thehighcountrycannabist@gmail.com,2021-07-21,2021-07-21,Yes,C,CBD,,,
Asheville Vapor Brevard,267 N Caldwell St,,Brevard,NC,28712,US,https://www.ashevillevapor.com/,8288844300,jeremy@ashevillevapor.com,2019-07-28,,Yes,V,CBD,,,
Brevard Hemp,19 N Caldwell St,,Brevard,NC,28712,US,https://brevardhemp.com/,8288848420,info@brevardhemp.com,2020-11-21,,Yes,C,CBD,,,
Octopus Garden,210 Rosman Hwy Ste C,,Brevard,NC,28712,US,http://octopusgardensmokeshops.com/,8288848796,octopusgarden@me.com,2019-01-15,2019-06-18,Yes,S,CBD,Yes,,
Bryson Vape Shop,291 Everett St,,Bryson City,NC,28713,US,http://bryson-vape-shop.business.site/,8283671112,,2018-06-03,2019-06-19,Yes,V,CBD,Yes,,
Burlington Tobacco & Vapor,3127 Garden Rd,,Burlington,NC,27215,US,,3365844202,,2018-08-06,2019-08-25,,S,,,,
Hemp Oasis,214 W Front St,,Burlington,NC,27215,US,https://www.hempoasisnc.com/,3367926345,hempoasisnc@gmail.com,2021-01-27,,Yes,C,CBD,,,
Prime Tobacco & Vape,2761 S Church St,,Burlington,NC,27215,US,,3362706616,,2021-02-09,,Yes,S,CBD,Yes,,
Purple Peddler,1654 W Webb Ave,,Burlington,NC,27217,US,,3364360166,,2018-12-18,2019-06-19,Yes,H,CBD,,,
Smoke Rings Smoke Shop,2561 S Church St,,Burlington,NC,27215,US,http://smokerings-burlington.business.site/,3362704313,,2020-02-20,,Yes,S,CBD,,,
Stratus Smoke & Vape,3403 S Church St,,Burlington,NC,27215,US,https://smokestratus.com,3363508011,,2019-01-15,2019-01-15,Yes,S,CBD,Yes,,
Foggy Mountain Vapor,56 Stardust Rd,,Burnsville,NC,28714,US,,8286780136,foggymtnvapor@gmail.com,2018-08-06,2019-12-22,Yes,V,CBD,,,
Smoker Friendly,1563 NC-56,,Butner,NC,27509,US,http://smokerfriendly.com/,9195283033,,2020-03-03,,,S,,,,
Calabash Smoke Shop,9970 Beach Dr SW Ste 9,,Calabash,NC,28467,US,,9105757667,,2018-10-15,2019-06-18,Yes,T,CBD,,,
Corner Vapes,10138 Beach Dr SW #6,,Calabash,NC,28467,US,https://cornervapes.ecwid.com/,9105751155,,2015-10-15,2019-04-07,Yes,V,CBD,,,
Darth Vapor Cloud Lounge,9869 Ocean Hwy W #2,,Calabash,NC,28467,US,,9108802388,dvcloudlounge@gmail.com,2016-01-04,2019-04-08,,V,,,,
Your CBD Store,10195 Beach Dr SW #6,,Calabash,NC,28467,US,https://cbdrx4u.com/,9108800029,calabash557@cbdrx4u.com,2020-01-10,2020-12-07,Yes,C,CBD,,,
Appalachian Standard,91 Holbrook Rd,,Candler,NC,28715,US,https://www.apphemp.com/,8285519078,,2020-11-17,,Yes,C,CBD,,,
Asheville Vapor,1109 Smokey Park Hwy,,Candler,NC,28715,US,http://www.ashevillevapor.com/,8286337117,jeremy@ashevillevapor.com,2018-08-06,2020-01-11,Yes,V,CBD,,,
Cigarette Depot At Westridge,45 Westridge Market Pl,,Candler,NC,28715,US,,8286337040,,2019-08-22,2022-02-09,,S,,Yes,,
Natural Remedy,34 New Clyde Hwy,,Canton,NC,28716,US,,8284920988,danielward0421@naturalremedymarket.com,2021-03-05,,Yes,C,CBD,,,
Vape N Puff,716 N Lake Park Blvd Ste 1,,Carolina Beach,NC,28428,US,,9104589911,,2018-09-11,,Yes,V,CBD,Yes,,
Cloud Vapes and Smokes,709 W Rosemary St,,Carrboro,NC,27510,US,https://cloudvapenc.com/,9198697979,,2018-10-19,2018-10-19,,S,,,,
Tobacco Road Outlet,1005 Monroe St,,Carthage,NC,28327,US,http://www.tobaccoroadoutlet.com/,9109471636,,2020-05-25,,,T,,,,
Cloud City CBD & Vape Shop,101 Nottingham Dr,,Cary,NC,27511,US,https://cloud-city-smoke-shop.business.site/,9193880606,,2018-09-24,2020-01-29,Yes,C,CBD,,,
Healing Hemp NC,8450 Chapel Hill Rd Ste 201,,Cary,NC,27513,US,https://www.healinghempnc.com/,9199644205,healinghempnc@gmail.com,2021-01-22,,Yes,C,CBD,,,
Hemp Generation Wellness,124 SW Maynard Rd #A,,Cary,NC,27511,US,https://www.hempgeneration.com/,9193715328,hempgenerationwellness@gmail.com,2021-01-25,,Yes,C,CBD,,,
Reedy Creek Smoke & Vape,902 NE Maynard Rd,,Cary,NC,27513,US,,9196945449,,2018-08-06,2019-11-02,,S,,Yes,,
Smoke For Less,750 E Chatham St #E,,Cary,NC,27511,US,,9194606166,,2020-02-18,,,S,,Yes,,
Smoker's Vape And Tobacco,3450 Kildaire Farm Rd Ste 154,,Cary,NC,27518,US,https://smokers-vape-tobacco-shop.business.site/,9193676520,smokersvapetobacco@gmail.com,2018-11-17,,,S,,Yes,,
The Hemp Boutique Of Cary,247 W Chatham St,,Cary,NC,27511,US,https://hempboutiquecary.com/,9196503807,info@hempboutiquecary.com,2020-07-18,,Yes,C,CBD,,,
The Vape Escape,1258 NW Maynard Rd,,Cary,NC,27513,US,http://www.thevapeescapenc.com/,9194692690,robert@thevapeescapenc.com,2018-09-22,,,V,,,,
Smokers Haven & Beverage Shop,110 E Strawberry Blvd,,Chadbourn,NC,28431,US,,9106541416,,2020-03-12,,Yes,S,CBD,,,
Cannabliss Dispensary,102 S Merritt Mill Rd,,Chapel Hill,NC,27516,US,https://www.cannabliss.store/,9802224419,info@cannabliss.store,2021-04-21,,Yes,C,CBD,,,
Cherry Pie,1819 Fordham Blvd,,Chapel Hill,NC,27514,US,http://www.cherrypieonline.com/,9199280499,thebuzz@cherrypieonline.com,2018-11-13,2019-08-03,,H,,,,
Healing Hemp NC - Chapel Hill,1777 Fordham Blvd Ste 202-6,,Chapel Hill,NC,27514,US,https://www.healinghempnc.com/,8046212668,healinghempnc@gmail.com,2021-01-22,,Yes,C,CBD,,,
High Life - Chapel Hill,316 W Franklin St,,Chapel Hill,NC,27514,US,,9199673666,chapelhill@highlifesmoke.com,2018-08-06,2019-09-25,Yes,S,CBD,Yes,,
Smoke Rings,418 W Franklin St,,Chapel Hill,NC,27516,US,,9195378245,smokeringschapelhill@gmail.com,2019-01-15,,Yes,H,CBD,Yes,,
The Hemp Store - Chapel Hill,115 E Franklin St,,Chapel Hill,NC,27514,US,https://www.thehempstorenc.com/,9192404887,raleigh@thehempstorenc.com,2019-08-18,2019-08-18,Yes,C,CBD,,,
Tobacco Land & Vape Shop,1820 M.L.K. Jr Blvd Ste B-10,,Chapel Hill,NC,27514,US,https://tobacco-land-vape.business.site/,9199039151,,2021-07-21,,Yes,S,CBD,,,
5 Star Tobacco,10720 S Tryon St Ste F,,Charlotte,NC,28273,US,,9808592000,,2022-01-24,2022-01-24,Yes,T,CBD,Yes,,
Albemarle Discount Tobacco,9009 Albemarle Rd,,Charlotte,NC,28227,US,,7045039701,,2019-07-16,,,T,,,,
Aria Smoke Shop,4023 Brookshire Blvd Ste B,,Charlotte,NC,28216,US,https://aria-smoke-shop.business.site/,9804980387,,2021-10-25,,Yes,S,CBD,Yes,,
AVAIL Vapor - Charlotte,8641 South Blvd Ste 100,,Charlotte,NC,28273,US,https://www.availvapor.com/,9802998664,,2018-08-06,2019-06-18,Yes,V,CBD,,,
Blue Flowers CBD,4717 Sharon Rd #2B,,Charlotte,NC,28210,US,https://www.blueflowersnc.com/,7043660405,contactblueflowersnc@gmail.com,2020-11-21,,Yes,C,CBD,,,
Buddha's Bazaar,9124 S Tryon St Ste F,,Charlotte,NC,28273,US,https://www.buddhasbazaar.com/,7045039970,hello@thebuddhasbazaar.com,2018-10-15,2018-10-15,Yes,S,CBD,Yes,,
Carolina Hemp Cabinet,3625 Mt Holly-Huntersville Rd #407,,Charlotte,NC,28216,US,https://www.cbd-kratom.com/,9804301099,carolinahempcabinet@gmail.com,2020-11-23,,Yes,C,CBD,Yes,,
CBD Essentials For All,8424 Old Statesville Rd Ste 400,,Charlotte,NC,28269,US,https://www.cbdefa.com/,9805059100,info@cbdefa.com,2020-11-24,,Yes,C,CBD,,,
CBD Holistic Oil,4241 Branch Bend Ln,,Charlotte,NC,28273,US,https://holistic-cbd-oil.business.site/,7049811178,,2020-11-25,,Yes,C,CBD,,,
Charlotte CBD - Charlotte,2419 Central Ave,,Charlotte,NC,28205,US,https://cltcbd.com/,7044127121,info@cltcbd.com,2020-09-23,,Yes,C,CBD,,,
Cigarettes and More,8328 Pineville Matthews Rd,,Charlotte,NC,28226,US,,7047529195,,2022-02-09,2022-02-09,Yes,S,CBD,,,
Creek Smoke Shop,602 Sugar Creek Rd Ste 6,,Charlotte,NC,28213,US,,9804986866,,2021-10-26,,Yes,S,CBD,,,
Electrik Avenew,2125 N Davidson St,,Charlotte,NC,28205,US,http://www.electrikavenew.com/,9808198385,electrikave2014@gmail.com,2018-09-20,,Yes,V,CBD,,,
Hickory Grove Discount Tobacco,7008 E Wt Harris Blvd Ste 23,,Charlotte,NC,28215,US,,9802019815,,2021-10-26,,,S,,,,
High Life - Central,1525 Central Ave,,Charlotte,NC,28205,US,,7043791400,marketing@highlifesmoke.com,2018-08-06,2019-09-25,Yes,S,CBD,Yes,,
High Life - North Tryon,9605 N Tryon St Ste C,,Charlotte,NC,28262,US,,7047172700,,2018-08-06,2019-09-25,Yes,S,CBD,Yes,,
High Life Smoke Shop - University,10039 University City Blvd Ste J,,Charlotte,NC,28262,US,,7045035433,info@highlifesmokes.com,2019-01-05,2019-04-21,,S,,,,
House of Clouds Smoke Shop,2421 Central Ave,,Charlotte,NC,28205,US,,7049006832,,2021-10-26,,,S,,,,
Infinity's End,7308 E Independence Blvd Ste A,,Charlotte,NC,28227,US,http://www.infinitysend.com/,7045351710,webmaster@infinitysend.com,2019-01-05,,Yes,H,CBD,Yes,,
Infinity's End,5119 South Blvd Ste A,,Charlotte,NC,28205,US,http://www.infinitysend.com/,7043690223,,2019-01-05,2019-01-05,Yes,H,CBD,Yes,,
Infinity's End,8640 University City Blvd,,Charlotte,NC,28213,US,http://www.infinitysend.com/,7042479670,webmaster@infinitysend.com,2019-01-05,,Yes,H,CBD,Yes,,
Kanna CBD,209 W Worthington Ave,,Charlotte,NC,28203,US,https://kannacbd.org/,9802376651,admin@kannacbd.org,2021-05-10,,Yes,C,CBD,,,
Kure CBD and Vape,7340 Smith Corners Blvd Ste 900,,Charlotte,NC,28269,US,https://www.kurevapes.com/pages/kure-cbd-and-vape-charlotte-nc-northlake,7045971581,social@kuresociety.com,2021-06-16,2021-06-16,Yes,V,CBD,,,
Kure CBD and Vape - Arboretum,8042 Providence Rd #1300,,Charlotte,NC,28262,US,https://www.kurevapes.com/,7047692154,kurearbo@outlook.com,2018-08-06,2019-12-28,Yes,V,CBD,,,
Kure CBD and Vape - Ballantyne,14021 Conlan Circle #B8,,Charlotte,NC,28262,US,https://www.kurevapes.com/,7047692704,kureballantyne@outlook.com,2018-08-06,2019-12-28,Yes,V,CBD,,,
Kure CBD and Vape - Montford,1730 Abbey Pl #2,,Charlotte,NC,28209,US,https://www.kurevapes.com/,7047692703,kuremontford@outlook.com,2018-08-06,2019-12-28,Yes,V,CBD,,,
Kure CBD and Vape - NoDa,2424 N Davidson St Ste 109,,Charlotte,NC,28205,US,https://www.kurevapes.com/,7047692153,kurenoda@outlook.com,2018-08-06,2019-12-28,Yes,V,CBD,,,
L.A. Vapors Elite Smoke Shop,702 W Trade St Ste H,,Charlotte,NC,28202,US,http://www.lavaporsclt.com,9809388201,lavaporscharlotte@gmail.com,2018-11-02,,Yes,S,CBD,Yes,,
Matthews Tobacco & Vape,9866 Monroe Rd,,Charlotte,NC,28270,US,,9802562245,,2018-09-09,2020-03-20,Yes,S,CBD,,,
Mitty's CBD & Cannabis Cafe,216 Iverson Way Ste B2,,Charlotte,NC,28203,US,https://mittyscbdcannabiscafe.com,9804741204,mittyscccafe@gmail.com,2021-03-12,,Yes,C,CBD,,,
One Love Smoke Shop and Lifestyle Apparel,1041 Central Ave,,Charlotte,NC,28204,US,https://onelovesmoke.com/,7043350010,onelove@highlifesmoke.com,2019-01-15,,Yes,H,CBD,Yes,,
One Stop Smoke Shop,9630 University City Blvd Ste D,,Charlotte,NC,28213,US,,7044969008,,2018-11-09,,,S,,,,
Private I CBD Boutique,1949 N Sharon Amity Rd,,Charlotte,NC,28205,US,,7045260793,veeraley@gmail.com,2021-02-08,,Yes,C,CBD,,,
Smokers' Depot,9640 S Tryon St,,Charlotte,NC,28273,US,,7045049220,,2021-10-27,,,T,,,,
Smokes N' Stuff,2839 Eastway Dr,,Charlotte,NC,28205,US,https://www.smokesnstuffcharlotte.com/,7045327871,info@smokesanstuff.com,2018-08-06,2019-12-01,Yes,S,CBD,,,
The Hemp Source,3401 South Blvd Ste E,,Charlotte,NC,28209,US,https://thehempsourceusa.com,9806138590,wendell@thehempsourceusa.com,2020-12-16,,Yes,C,CBD,,,
Tobacco & Vapor 6,11524 N Tryon St Ste 3,,Charlotte,NC,28262,US,http://www.charlottevapeshop.com/,7049816343,,2018-09-24,,,T,,,,
