Shop Name,Address 1,Address 2,City,State/Province,Zip/Postcode,Country,Website,Phone,Email,Added,Updated,CBD,Biz Type,MJ,Kratom,Buyer name ,Title 
Grocery & Hookah House,10395 W Fairview Ave,,Boise,ID,83706,US,https://www.hookah-shisha.net/,2083534308,,2019-12-04,2021-08-12,,T,,,,
Happy Life CBD Bubble Tea & Coffee,1537 N Milwaukee St,,Boise,ID,83704,US,https://happylifeboise.com/,2083526070,,2021-01-21,,Yes,C,CBD,,,
Lucky Kwik Stop,6469 W Fairview Ave,,Boise,ID,83704,US,http://www.luckykwikstop.com/,2087401213,luckykwikstop@gmail.com,2018-12-23,,,S,,Yes,,
Matrix Vapor Boise,717 S Vista Ave,,Boise,ID,83705,US,https://www.matrixvapor.com/,2085141278,,2018-08-06,2020-01-15,,V,,,,
No Gravity,1522 S Vista Ave,,Boise,ID,83705,US,,2089365599,nogravity710@gmail.com,2021-03-20,,,H,,,,
Nugget CBD - Boise,1503 Broadway Ave,,Boise,ID,83706,US,https://www.nuggetcbd.com/,2083448494,nuggetcbdboise@gmail.com,2019-09-10,,Yes,C,CBD,,,
Olde Lantern,6422 W Fairview Ave,,Boise,ID,83704,US,,2083754749,theoldelantern@gmail.com,2018-11-02,2019-09-23,,H,,,,
The Honey Pot CBD,1228 S Broadway Ave,,Boise,ID,83706,US,https://www.thehoneypotcbd.com/,2089951477,thehoneypotid@gmail.com,2020-04-15,,Yes,C,CBD,,,
Tobacco Connection,725 Vista Ave,,Boise,ID,83706,US,http://tbcollc.com,2083420273,vapingtbco@tbcollc.com,2018-08-07,2020-01-19,Yes,T,CBD,Yes,,
Tobacco Connection,2050 W State St,,Boise,ID,83702,US,http://tbcollc.com,2083442373,vapingtbco@tbcollc.com,2018-08-07,2020-01-19,Yes,T,CBD,Yes,,
Tobacco Connection,1899 W Boise Ave,,Boise,ID,83706,US,http://tbcollc.com,2083452479,mail@tbcollc.com,2018-08-07,2020-01-19,Yes,T,CBD,Yes,,
Tobacco Connection,6890 W State St,,Boise,ID,83714,US,http://tbcollc.com,2088530099,vapingtbco@tbcollc.com,2018-08-07,2020-01-18,,T,,Yes,,
Tobacco Connection,10356 W Fairview Ave,,Boise,ID,83704,US,http://tbcollc.com,2083781461,vapingtbco@tbcollc.com,2018-08-07,2020-01-19,,T,,Yes,,
Vape,4113 W State St,,Boise,ID,83703,US,https://www.boisevape.com/,2084268273,support@boisevape.com,2018-08-07,2020-01-19,Yes,V,CBD,Yes,,
Vape,6418 W Fairview Ave,,Boise,ID,83704,US,https://www.boisevape.com/,2083755218,support@boisevape.com,2018-06-04,2019-06-19,,V,,,,
"Vape Affliction - Boise, ID",1443 N Milwaukee St,,Boise,ID,83704,US,https://www.vapeaffliction.com/,2084884541,,2018-08-07,2020-01-19,Yes,V,CBD,,,
Vape on Overland,8249 W Overland Rd,,Boise,ID,83709,US,https://www.boisevape.com/,2083921017,support@boisevape.com,2019-05-30,2019-05-30,,V,,,,
Vaper Tec,10366 W Fairview Ave,,Boise,ID,83704,US,http://vapertec.com/,2083239008,vapertec@gmail.com,2018-08-07,2020-01-19,Yes,V,CBD,,,
Vapor Lounge,8079 Emerald St,,Boise,ID,83704,US,https://www.vaporlounge.com/default.asp,2083780155,info@vaporlounge.com,2018-08-07,2020-01-19,,V,,,,
West Boise Vapory,3339 N Five Mile Rd,,Boise,ID,83713,US,http://www.westboisevapory.com/,2082977937,support@westboisevapory.com,2018-08-07,2020-01-19,Yes,V,CBD,,,
White Pine Organics CBD,10388 W Overland Rd,,Boise,ID,83709,US,https://www.wporganics.com/,2087890292,wposocial@gmail.com,2020-12-11,,Yes,C,CBD,,,
Big Daddy's Vapehouse,1348 Overland Ave,,Burley,ID,83318,US,,,,2018-08-06,2020-01-11,,V,,,,
Big Smoke,3110 E Cleveland Blvd Ste J1,,Caldwell,ID,83605,US,http://tbcollc.com,2084545671,vapingtbco@tbcollc.com,2018-08-06,2019-08-16,,T,,,,
Tobacco Connection,920 Blaine St,,Caldwell,ID,83605,US,http://tbcollc.com,2084535164,vapingtbco@tbcollc.com,2018-10-25,,,T,,Yes,,
Tobacco Connection,5210 E Cleveland Blvd #150,,Caldwell,ID,83607,US,http://tbcollc.com,2084538833,vapingtbco@tbcollc.com,2018-08-07,2019-12-23,,T,,Yes,,
Vape - Caldwell,5720 Cleveland Blvd,,Caldwell,ID,83607,US,https://www.boisevape.com/,2084026296,support@boisevape.com,2019-05-30,,,V,,,,
Outlaw Vapor Chubbuck,110 Knudsen Blvd Ste B,,Chubbuck,ID,83202,US,https://outlawvapor.com/,2084170704,joose@outlawvapor.com,2018-08-06,2020-01-15,,V,,,,
Tobacco Connection,4835 Yellowstone Ave,,Chubbuck,ID,83202,US,http://tbcollc.com,2082388083,e.swanson@tbcollc.com,2018-08-07,2020-04-11,,T,,Yes,,
Aquatiz Vapor,188 E Neider Ave,,Coeur d'Alene,ID,83815,US,,2086656500,aquatizvapor@gmail.com,2018-08-07,2020-01-17,Yes,V,CBD,,,
Best Ave Vapor Store,405 E Best Ave Ste 103,,Coeur d'Alene,ID,83814,US,,2087580651,,2020-11-19,,Yes,V,CBD,,,
Big Smoke,213 W Appleway Ave Ste 1,,Coeur d'Alene,ID,83814,US,http://tbcollc.com,2086672860,vapingtbco@tbcollc.com,2018-08-06,2019-07-24,,S,,,,
Coeur D'Alene Pipe & Cigar,416 1/2 E Sherman Ave,,Coeur d'Alene,ID,83814,US,http://cdapipeandcigar.com/,2086640786,tim@cdapipeandcigar.com,2018-10-02,,,T,,,,
Planet CBD,190E W Neider Ave,,Coeur d'Alene,ID,83815,US,https://planetcbd.business.site/,,planetcbd@hotmail.com,2021-02-10,2021-06-10,Yes,C,CBD,,,
Vape - Coeur d'Alene,2910 N Government Way,,Coeur d'Alene,ID,83815,US,https://www.boisevape.com/,2089301567,support@boisevape.com,2019-05-30,2019-08-27,Yes,V,CBD,,,
Vape-It,1720 Lincoln Way,,Coeur d'Alene,ID,83814,US,,2089301133,,2018-08-07,2020-01-19,,V,,,,
Vapor Cafe,4055 N Government Way Ste 5,,Coeur d'Alene,ID,83815,US,,2088180247,vaporcafe@gmail.com,2018-08-07,2020-01-19,Yes,V,CBD,,,
Smokes And Suds,6848 N Government Way Ste 102,,Dalton Gardens,ID,83815,US,,2086355972,smokesandsudsdg@gmail.com,2020-07-17,,Yes,T,CBD,,,
Vapor Lounge,2976 E State St Ste 150,,Eagle,ID,83616,US,https://www.vaporlounge.com/,2089392220,info@vaporlounge.com,2018-08-07,2020-01-19,,V,,,,
Vape,1310 Washington Ave,,Emmett,ID,83617,US,https://www.boisevape.com/,2083652590,support@boisevape.com,2018-06-04,2019-06-19,,V,,,,
Big Smoke,9225 Chinden Blvd,,Garden City,ID,83714,US,http://tbcollc.com,2083430014,vapingtbco@tbcollc.com,2018-08-06,2019-08-22,,T,,,,
The Spot,5155 N Glenwood St,,Garden City,ID,83714,US,http://the-spot-smoke-and-vape.business.site/,2088136227,,2020-04-18,2020-04-18,,H,,,,
Smoking Dog Cigar Co.,602 N Main St,,Hailey,ID,83333,US,,2088718913,,2018-11-21,2021-06-19,,S,,,,
Big Smoke,9170 N Hess St,,Hayden,ID,83835,US,http://tbcollc.com,2087720370,vapingtbco@tbcollc.com,2018-08-06,2019-08-22,,T,,,,
Idaho Vape - Downtown,939 S 25th E Ste 100,,Idaho Falls,ID,83402,US,,2085298273,idahovape@outlook.com,2018-07-24,2019-07-30,Yes,V,CBD,,,
Nugget CBD - Idaho Falls,625 Pancheri Dr,,Idaho Falls,ID,83402,US,,2085244825,james@nuggetcbd.com,2021-02-22,,Yes,C,CBD,,,
Outlaw Vapor,1182 E 17th St,,Idaho Falls,ID,83404,US,https://outlawvapor.com/,2088819381,joose@outlawvapor.com,2018-08-06,2020-01-15,,V,,,,
Snake River Solace,691 E Anderson,,Idaho Falls,ID,83401,US,https://www.snakeriversolace.com,2082204443,snakeriversolace@gmail.com,2020-11-07,2020-11-07,Yes,C,CBD,,,
The Vaping Outlet,2157 E 17th St,,Idaho Falls,ID,83404,US,http://thevapingoutlet.com/,2085896692,contactus@thevapingoutlet.com,2018-08-07,2019-09-12,Yes,V,CBD,,,
The Vapor Door,1733 W Broadway St,,Idaho Falls,ID,83402,US,,2085224189,thevapordoor@live.com,2018-08-07,2020-01-18,Yes,V,CBD,,,
Tobacco Connection,1595 W Broadway,,Idaho Falls,ID,83402,US,http://tbcollc.com,2085420357,vapingtbco@tbcollc.com,2018-08-07,2020-01-19,,T,,Yes,,
Tobacco Connection,410 S Utah Ave,,Idaho Falls,ID,83402,US,http://tbcollc.com,2085232795,vapingtbco@tbcollc.com,2018-08-07,2020-01-19,,T,,Yes,,
Tsunami Tattoo And Smoke Shop,1320 E Lincoln Rd,,Idaho Falls,ID,83401,US,,2085231272,,2019-11-29,,,H,,,,
Idaho Vapor Company,1976 S Lincoln Ave Ste 1A,,Jerome,ID,83338,US,,2083241390,idahovaporcompany@yahoo.com,2019-12-13,,Yes,V,CBD,,,
Puff N Stuff,1038 S Lincoln Ave,,Jerome,ID,83338,US,,2083246501,puffnstuffsmokeshop@yahoo.com,2020-02-05,2020-02-05,,T,,Yes,,
Tobacco Connection,124 E Yakima Ave Ste C,,Jerome,ID,83338,US,http://tbcollc.com,2083242059,vapingtbco@tbcollc.com,2018-10-25,2019-03-31,,S,,Yes,,
McKinley Vapor Supply,119 McKinley Ave W,,Kellogg,ID,83837,US,http://www.mckinleyvapor.com/,2089560513,admin@mckinleyvapor.com,2020-01-08,,Yes,V,CBD,,,
Big Smoke,1031 E Kuna Rd Ste 150,,Kuna,ID,83634,US,http://tbcollc.com,2089224439,vapingtbco@tbcollc.com,2018-08-06,2019-08-22,,T,,,,
Cloudz Vape,225 N Kay St,,Kuna,ID,83634,US,https://www.cloudzvape.com/,2086001275,cloudzvape406@gmail.com,2021-11-02,2021-11-02,Yes,V,CBD,,,
Big Smoke,316 18th St,,Lewiston,ID,83501,US,http://tbcollc.com,2087430358,vapingtbco@tbcollc.com,2018-08-06,2019-08-22,,T,,,,
Cafe De Vapor,840 Main St,,Lewiston,ID,83501,US,http://cafedevapor.com/,2084136085,info@cafedevapor.com,2018-06-18,2019-06-29,Yes,V,CBD,,,
Espresso Smoke Shop,2405 Main St,,Lewiston,ID,83501,US,,2087463578,,2019-10-27,2021-03-20,,S,,,,
One Stop Mart & Vape Shop,726 21st St,,Lewiston,ID,83501,US,,2087981544,,2022-03-07,2022-03-07,,V,,,,
Smokes & Suds,134 Thain Rd,,Lewiston,ID,83501,US,,2087984747,,2020-03-16,2020-03-16,Yes,T,CBD,,,
Outlaw Vapor,215 E 50 S Ste 3,,Malad City,ID,83252,US,https://outlawvapor.com/,2087664488,gledhilltrading@gmail.com,2014-09-17,2019-05-14,,V,,,,
Smokin Spirits,800 N 3rd St,,McCall,ID,83638,US,,2086306033,,2020-03-22,,,T,,,,
"Your CBD Store - McCall, ID",212 N 3rd St Ste A,,McCall,ID,83638,US,https://cbdrx4u.com,2086306151,mccall562@cbdrx4u.com,2020-12-06,,Yes,C,CBD,,,
Big Smoke,234 W Franklin Rd,,Meridian,ID,83642,US,http://tbcollc.com,2088885411,vapingtbco@tbcollc.com,2018-08-06,2019-08-22,,T,,,,
Matrix Vapor,2498 E Fairview Ave Ste 108,,Meridian,ID,83646,US,,2082976020,,2014-10-05,2020-01-07,,V,,,,
Nugget CBD - Meridian,1330 E Fairview Ave Ste 102,,Meridian,ID,83642,US,https://www.nuggetcbd.com/,2088987843,nuggetcbd@gmail.com,2019-08-16,,Yes,C,CBD,,,
Tobacco Connection,450 S Meridian Rd #25,,Meridian,ID,83642,US,http://tbcollc.com,2088845253,vapingtbco@tbcollc.com,2018-10-25,,,T,,Yes,,
Tobacco Connection,1330 E Fairview Ave Ste 103,,Meridian,ID,83646,US,http://tbcollc.com,2083442042,e.swanson@tbcollc.com,2018-10-25,2019-03-31,,S,,Yes,,
Tobacco Connection,6233 N Linder Rd Ste 100,,Meridian,ID,83646,US,http://tbcollc.com,2088876801,vapingtbco@tbcollc.com,2018-10-25,,,T,,Yes,,
Vape,43 E Fairview Ave,,Meridian,ID,83642,US,https://www.boisevape.com/,2088878569,support@boisevape.com,2014-09-29,2019-02-25,,V,,,,
Vape,1800 S Meridian Rd Ste 102,,Meridian,ID,83642,US,https://www.boisevape.com/,2088846170,support@boisevape.com,2014-09-29,2019-02-25,,V,,,,
Vapor Loft Chinden,1735 W Chinden Blvd Ste 100,,Meridian,ID,83646,US,https://chinden.vaporloft.net/,2082977595,vaporloftchinden@gmail.com,2018-08-07,2020-01-19,Yes,V,CBD,,,
Vapor Loft Overland,2951 E Overland Rd Ste 105,,Meridian,ID,83642,US,https://overland.vaporloft.net/,2085766370,vaporloft@gmail.com,2018-08-07,2020-01-19,Yes,V,CBD,Yes,,
Bear Lake Vape,613 Jefferson St,,Montpelier,ID,83254,US,https://bear-lake-vape.business.site/,2085401423,epsteinshelley@yahoo.com,2019-07-22,,,V,,,,
Big Smoke,730 W Pullman Rd,,Moscow,ID,83843,US,http://tbcollc.com,2088827441,vapingtbco@tbcollc.com,2018-08-06,2019-08-22,,T,,,,
Cafe De Vapor,317 W 6th St Ste 101,,Moscow,ID,83843,US,http://cafedevapor.com/,2088928111,info@cafedevapor.com,2018-06-18,2019-06-29,Yes,V,CBD,,,
Taj Grocery,409 W 3rd St,,Moscow,ID,83843,US,,2088821233,taj_grocery@yahoo.com,2020-04-02,,,O,,,,
Vape,1244 W Pullman Rd,,Moscow,ID,83843,US,,2088748036,,2018-08-07,2020-01-19,,V,,,,
Vape-It,662 W Pullman Rd  Ste A,,Moscow,ID,83843,US,,2088748050,,2020-01-19,,,V,,,,
Big Smoke,305 American Legion Blvd,,Mountain Home,ID,83647,US,http://tbcollc.com,2085877354,vapingtbco@tbcollc.com,2018-08-06,2019-08-22,,T,,Yes,,
Snake River Vapors,165 E 2nd N St,,Mountain Home,ID,83647,US,http://snakerivervapors.com/,2085878149,staff@snakerivervapors.com,2019-10-09,,Yes,V,CBD,,,
Tobacco Connection,2680 American Legion Blvd #101,,Mountain Home,ID,83647,US,http://tbcollc.com,2085874240,vapingtbco@tbcollc.com,2018-08-07,2019-12-07,,T,,Yes,,
Vape,517 N Main St,,Mountain Home,ID,83647,US,https://www.boisevape.com/,2085872639,support@boisevape.com,2018-06-04,2019-06-19,Yes,V,CBD,,,
Big Smoke,2318 12th Avenue Rd,,Nampa,ID,83686,US,http://tbcollc.com,2084667074,vapingtbco@tbcollc.com,2018-08-06,2019-08-22,,T,,,,
Big Smoke,4211 Garrity Blvd,,Nampa,ID,83687,US,http://tbcollc.com,2084660550,vapingtbco@tbcollc.com,2018-08-06,2019-08-22,,T,,,,
Big Smoke,5687 E Franklin Rd,,Nampa,ID,83687,US,http://tbcollc.com,2084669662,vapingtbco@tbcollc.com,2018-08-06,2019-08-22,,S,,,,
Canyon Vapors,176 E Maine Ave,,Nampa,ID,83686,US,,2087039018,canyonvapors@gmail.com,2016-11-04,2019-03-20,,V,,,,
Inhale Bliss,124 13th Ave S,,Nampa,ID,83651,US,https://inhalebliss.net/,2089996667,shopinhalebliss@gmail.com,2019-01-09,2022-05-09,Yes,H,CBD,,,
Nugget CBD - Nampa,5840 E Franklin Rd,,Nampa,ID,83687,US,,2084754216,bedfordenterprisescbd@gmail.com,2021-02-22,,Yes,C,CBD,,,
Smokiez CBD,1106 12th Ave S,,Nampa,ID,83651,US,,2085056055,smokieztobacco@gmail.com,2021-01-05,2021-01-05,Yes,H,CBD,,,
The Happy Hippy,205 Caldwell Blvd,,Nampa,ID,83651,US,http://www.thehappyhippyshop.com/,2084651864,the-happy-hippy@hotmail.com,2019-10-29,,,H,,Yes,,
Tobacco Connection,197 Caldwell Blvd #6,,Nampa,ID,83651,US,http://tbcollc.com,2084630406,mail@tbcollc.com,2018-08-07,2020-01-19,,T,,Yes,,
Tobacco Connection,323 11th Ave,,Nampa,ID,83687,US,http://tbcollc.com,2084752932,vapingtbco@tbcollc.com,2018-08-07,2020-01-19,,T,,Yes,,
Tobacco Connection,16428 N Midland Blvd,,Nampa,ID,83687,US,http://tbcollc.com,2084654742,e.swanson@tbcollc.com,2018-08-07,2019-12-23,,T,,Yes,,
Tobacco Connection,2918 E Greenhurst Rd,,Nampa,ID,83687,US,http://tbcollc.com,2084679783,vapingtbco@tbcollc.com,2018-08-07,2020-01-19,,T,,Yes,,
Tobacco Connection,1107 12th Ave S,,Nampa,ID,83651,US,http://tbcollc.com,2084429779,vapingtbco@tbcollc.com,2018-08-07,2018-10-25,Yes,T,CBD,Yes,,
Vape,913 Caldwell Blvd,,Nampa,ID,83605,US,https://www.boisevape.com/,2084662820,support@boisevape.com,2018-08-07,2020-01-19,Yes,V,CBD,Yes,,
Vape,1023 12th Ave S,,Nampa,ID,83651,US,https://www.boisevape.com/,2084425318,support@boisevape.com,2018-06-04,2019-06-19,,V,,,,
Vape Kastle,124 13th Ave S,,Nampa,ID,83651,US,https://www.vapekastle.com/,2086494251,info@vapekastle.com,2018-08-07,2020-01-19,,V,,,,
Vapor Loft Nampa,421 Caldwell Blvd,,Nampa,ID,83651,US,https://nampa.vaporloft.net/,2088998783,vaporloftnampa@gmail.com,2018-08-07,2020-01-19,Yes,V,CBD,,,
Broken Halo Vape Shop,36 N Main St,,Payette,ID,83661,US,https://www.brokenhalovapeshop.com/,2089958423,brokenhalovape@gmail.com,2021-12-19,2021-12-19,,V,,,,
Canyon Vapors,1107 S Main St,,Payette,ID,83661,US,,2087394439,canyonvapors@gmail.com,2016-11-04,2019-03-29,,V,,,,
Tobacco Connection,385 S 16th St,,Payette,ID,83661,US,http://tbcollc.com,2086426054,vapingtbco@tbcollc.com,2018-08-07,2020-01-19,Yes,T,CBD,Yes,,
Vape,1000 S 16th St,,Payette,ID,83661,US,https://www.boisevape.com/,2086426694,support@boisevape.com,2019-05-28,,,V,,,,
Warpath Smoke Shop & Trading Post,396070 US-95,,Plummer,ID,83851,US,,2086860217,,2019-01-09,,,S,,,,
Himalayan Grocery and Smoke Shop,905 S 5th Ave,,Pocatello,ID,83201,US,,2082423763,himalayancraftandsmokeshop@gmail.com,2019-04-22,,,S,,,,
Hot Spot Glass,1023 Yellowstone Ave,,Pocatello,ID,83201,US,,2082406020,,2021-03-20,2021-03-20,,H,,,,
Juicity Vapor,1319 Bench Rd,,Pocatello,ID,83201,US,https://juicityvapor.com/,2082372912,orders@juicityvapor.com,2020-11-08,,Yes,V,CBD,,,
Outlaw Vapor,518 E Center St,,Pocatello,ID,83201,US,https://outlawvapor.com/,2082334848,outlawvapor@gmail.com,2014-09-13,2019-05-14,,V,,,,
Pegasus A to Z,358 S 1st Ave,,Pocatello,ID,83201,US,https://pegasusatoz.com/,2082326493,pegasusbookstore@hotmail.com,2019-08-16,,,H,,,,
The Vaping Outlet,1023 Yellowstone Ave Ste C,,Pocatello,ID,83201,US,http://thevapingoutlet.com/,2085899512,trent@thevapingoutlet.com,2018-08-07,2020-01-17,,V,,,,
Tobacco Connection,301 S 4th St Ste A-2,,Pocatello,ID,83201,US,http://tbcollc.com,2082337959,vapingtbco@tbcollc.com,2018-08-07,2020-01-19,Yes,T,CBD,Yes,,
Tsunami Tattoo & Smoke Shop,416 S 5th Ave,,Pocatello,ID,83201,US,,2089043068,,2019-10-29,,,S,,,,
The Vapor Depot,300 Bonner Mall Way Ste 70,,Ponderay,ID,83852,US,http://www.thevapordepot.com/,8778670965,thevapordepot@yahoo.com,2018-09-20,,,V,,,,
Vapor Creek,675 Kootenai Cutoff Rd Ste B,,Ponderay,ID,83852,US,http://www.vaporcreek.com/,2082631972,vaporcreek@icloud.com,2018-09-12,,,V,,,,
A-1 Smoke Shop,7200 W Seltice Way,,Post Falls,ID,83854,US,http://www.statelineplaza.com/,2087777778,office@statelineplaza.com,2019-07-15,,Yes,S,CBD,,,
Big Smoke,3134 Mullan Ave Ste A,,Post Falls,ID,83854,US,http://tbcollc.com,2087730730,vapingtbco@tbcollc.com,2018-08-06,2019-08-22,,T,,Yes,,
Cloud Vapor,2700 E Seltice Way #14,,Post Falls,ID,83854,US,http://www.pfcloudvapor.com/,2084468381,adesjardins@vappuro.com,2018-08-06,2020-01-12,,V,,,,
Inland Botanicals,900 ID-41 Ste 8,,Post Falls,ID,83854,US,https://inlandbotanicals.com/,2087588251,info@inlandbotanicals.com,2021-02-11,,Yes,C,CBD,Yes,,
Lew's Smoke Shop,7217 W Seltice Way Ste A,,Post Falls,ID,83854,US,,2087770659,,2020-01-01,2020-01-01,,T,,,,
Vape - Post Falls,740 N Cecil Rd Ste 112,,Post Falls,ID,83854,US,https://www.boisevape.com/,2084573933,support@boisevape.com,2019-05-30,2019-05-30,,V,,,,
Vape-It,205 E Seltice Way Ste D,,Post Falls,ID,83854,US,,2087738088,vapitecigs@gmail.com,2018-08-07,2020-01-19,,V,,,,
Vapor Lounge Post Falls,3904 E Mullan Ave Ste I,,Post Falls,ID,83854,US,https://www.vaporlounge.com/,5094582767,info@vaporlounge.com,2018-08-07,2019-10-11,,V,,,,
Vertical Vapor,2600 E Seltice Way Ste C,,Post Falls,ID,83854,US,http://vertical-vapor.com,2082152151,info@vvjuice.com,2018-09-30,,,V,,,,
Outlaw Vapor Preston,7 S 2nd W St,,Preston,ID,83263,US,https://outlawvapor.com/,2082544062,outlawvapor@gmail.com,2018-08-06,2020-01-15,,V,,,,
Best Ave Vapor Rathdrum,15580 Vera St,,Rathdrum,ID,83858,US,,2087128934,,2019-07-23,,,V,,,,
The Vaping Outlet,163 W Main St,,Rexburg,ID,83440,US,http://thevapingoutlet.com/,2082521663,contactus@thevapingoutlet.com,2018-08-07,2018-11-13,Yes,V,CBD,,,
Global CBD,205 N First Ave,,Sandpoint,ID,83864,US,https://globalcbd.com/,8557337223,info@globalcbd.com,2021-01-13,,Yes,C,CBD,,,
Vapor Planet,819 US-2,,Sandpoint,ID,83864,US,,2082639561,,2018-08-07,2020-01-19,,V,,,,
Hilltop Hideaway,30 Mineral Height St,,Soda Springs,ID,83276,US,http://hilltophideaway.business.site/,2082203915,vipersue1@yahoo.com,2019-12-09,,,H,,Yes,,
Outlaw Vapor Soda Springs,156 S Main St,,Soda Springs,ID,83276,US,http://www.outlawvapor.com/,2089095115,info@outlawvapor.com,2020-02-02,,,V,,,,
The Smoke Shop,1919 Main Ave,,St Maries,ID,83861,US,,2082454720,,2020-02-24,,,S,,,,
Big Smoke,659 N Blue Lakes Blvd,,Twin Falls,ID,83301,US,http://tbcollc.com,2087348421,vapingtbco@tbcollc.com,2018-08-06,2019-08-22,,T,,,,
Big Smoke,287 Washington St N,,Twin Falls,ID,83301,US,http://tbcollc.com,2087365990,vapingtbco@tbcollc.com,2018-08-06,2019-08-22,,T,,,,
CJ's Vape House,1111 Blue Lakes Blvd N Ste D,,Twin Falls,ID,83301,US,,2084900769,cjsvapehouse@gmail.com,2018-06-04,2019-06-19,,V,,,,
Exhale Vapors,103 Addison Ave W,,Twin Falls,ID,83301,US,,2087358273,allen@allstateautos.net,2022-02-21,2022-02-21,,V,,,,
Snake River Vapors,1246 Blue Lakes Blvd N Ste 500,,Twin Falls,ID,83301,US,http://www.snakerivervapors.com/,2085878149,staff@snakerivervapors.com,2018-08-07,2019-10-09,,V,,,,
Vape,953 Blue Lakes Blvd N,,Twin Falls,ID,83301,US,https://www.boisevape.com/,2087367436,support@boisevape.com,2019-05-30,2019-05-30,,V,,,,
"Your CBD Store - Twin Falls, ID",690 Blue Lakes Blvd N Ste 4,,Twin Falls,ID,83301,US,https://truecbd4u.com/,2085951198,twinfalls398@cbdrx4u.com,2019-09-12,2019-09-12,Yes,C,CBD,,,
Cold Smoke,92 W Center St,,Victor,ID,83455,US,https://www.coldsmokevictor.com/,2082982653,coldsmokevictor@gmail.com,2020-12-15,,Yes,C,CBD,,,
Tobacco Connection,611 US-95,,Weiser,ID,83672,US,http://tbcollc.com,2085490900,vapingtbco@tbcollc.com,2018-08-07,2019-12-23,,T,,Yes,,
