Shop Name,Address 1,Address 2,City,State/Province,Zip/Postcode,Country,Website,Phone,Email,Added,Updated,CBD,Biz Type,MJ,Kratom,Buyer name,Title
Blow Smoke & Gift + Vapor,5860 W Craig Rd Ste 120,,Las Vegas,NV,89130,US,,7029824300,,2018-10-14,10/14/2018,Yes,S,CBD,,,
Blue Diamond Vapors,7380 S Rainbow Blvd Ste 100,,Las Vegas,NV,89139,US,https://bluediamondvapors.com/,7029980625,jamie@bluediamondvapors.com,2018-06-27,7/13/2019,Yes,V,CBD,,,
Blvd Vapor,7680 S Las Vegas Blvd Ste 208,,Las Vegas,NV,89123,US,https://blvdvapor.com/,7024639788,info@blvdvapor.com,2018-01-04,2/11/2019,Yes,V,CBD,,,
Break Time Vape,6910 S Rainbow Blvd #106,,Las Vegas,NV,89103,US,https://www.breaktimevape.com/,7027768686,support@breaktimevape.com,2018-01-04,11/11/2018,,V,,,,
Bula Smoke Shop & More,5040 Spring Mountain Rd #9,,Las Vegas,NV,89146,US,,7028775900,,2019-07-24,7/24/2019,,S,,Yes,,
Buy Legal Meds,4985 W Tropicana Ave Ste 103,,Las Vegas,NV,89103,US,https://www.buylegalmeds.com/,7028624367,info@buylegalmeds.com,2020-06-22,,Yes,C,CBD,,,
Buy Legal Meds,4220 S Grand Canyon Dr Ste 6,,Las Vegas,NV,89147,US,https://www.buylegalmeds.com/,7029101279,info@buylegalmeds.com,2020-06-22,,Yes,C,CBD,,,
Cannabinoid Remedies,3380 E Russell Rd Ste 105,,Las Vegas,NV,89120,US,https://www.cbdstorelasvegas.com/,7023331669,cannabinoidremedies@gmail.com,2020-06-22,,Yes,C,CBD,,,
Carlito's Way Smoke Shop,7155 S Rainbow Blvd Ste 115,,Las Vegas,NV,89118,US,https://carlitosmokes.com/,7023315300,caleroway1@gmail.com,2019-07-02,12/20/2019,Yes,S,CBD,,,
Carlito's Way Smoke Shop,6895 E Lake Mead Blvd,,Las Vegas,NV,89156,US,,,carlitosmokes1@gmail.com,2021-07-07,7/7/2021,Yes,S,CBD,,,
Carlito's Way Smoke Shop - Bonanza,5001 E Bonanza Rd Ste 102,,Las Vegas,NV,89110,US,https://carlitosmokes.com/,7028395001,caleroway1@gmail.com,2019-07-02,12/20/2019,Yes,S,CBD,,,
Carlito's Way Smoke Shop - Nellis,1965 N Nellis Blvd,,Las Vegas,NV,89115,US,,7024525001,caleroway1@gmail.com,2019-07-02,12/20/2019,Yes,S,CBD,,,
Carlito's Way Smoke Shop - Tropicana,1087 E Tropicana Ave,,Las Vegas,NV,89119,US,https://carlitosmokes.com/,7024897459,caleroway1@gmail.com,2019-07-02,12/20/2019,Yes,S,CBD,,,
CBD American Shaman - Las Vegas,5135 S Ft Apache Rd Ste 105,,Las Vegas,NV,89148,US,https://cbdamericanshamanlv.com/,7026230657,hugoshealthandwellness@gmail.com,2019-10-28,,Yes,C,CBD,,,
CBD American Shaman - Las Vegas,3870 E Flamingo Rd #A8,,Las Vegas,NV,89121,US,http://cbdamericanshaman.com,7024444015,karlatyson2019@gmail.com,2020-05-28,,Yes,C,CBD,,,
CBD American Shaman Las Vegas - Southern Highlands,10410 S Decatur Blvd Ste 102,,Las Vegas,NV,89141,US,,7023334392,shawn@visionprotectionllc.com,2019-11-08,11/8/2019,Yes,C,CBD,,,
CBD American Shaman Summerlin,7175 W Lake Mead Blvd Ste 150,#150,Las Vegas,NV,89128,US,https://topcbdlasvegas.com,7024631888,topcbdlasvegas@gmail.com,2020-06-23,,Yes,C,CBD,,,
Cheyenne Smoke Shop,3144 N Rainbow Blvd,,Las Vegas,NV,89108,US,,7023959691,,2021-12-16,12/16/2021,Yes,S,CBD,Yes,,
Cigar Warehouse,5012 S Arville St Ste 7,,Las Vegas,NV,89118,US,https://cigarwarehouse.vegas/,8883980058,info@cigarwarehouse.vegas,2019-06-27,,,T,,,,
Cigarettes Plus Gifts,840 S Rancho Dr #10,,Las Vegas,NV,89106,US,,7024531777,,2021-12-20,12/20/2021,,S,,,,
Cigars & Smokes,7345 S Durango Dr #102,,Las Vegas,NV,89113,US,,7024576653,cigarsandsmokeslv@gmail.com,2019-08-18,9/25/2019,Yes,S,CBD,,,
Cigars & Vape,4860 Blue Diamond Rd #140,,Las Vegas,NV,89139,US,,7022696172,,2020-09-21,,Yes,S,CBD,Yes,,
Cloud Wars Vegas,4130 S Sandhill Rd #A9,,Las Vegas,NV,89121,US,https://www.cloudwarsvegas.com/,7026380881,,2018-08-06,9/8/2019,Yes,H,CBD,,,
D Smoke Shop,3711 S Valley View Blvd Ste D,,Las Vegas,NV,89103,US,http://www.dsmokeshop.com/,7023824427,smokeshop@dsmokeshop.com,2019-09-02,9/2/2019,,S,,Yes,,
D's Smoke Shop,3510 E Bonanza Rd #101,,Las Vegas,NV,89110,US,,7025310211,,2019-09-04,,,S,,,,
D's Smoke Shop Vape And Gifts,10445 Spencer St #130,,Las Vegas,NV,89183,US,https://dssmokesandvapes.com/,7026317264,,2018-10-29,10/29/2018,Yes,S,CBD,Yes,,
Dabbers Glass House,1980 S Rainbow Blvd #103,,Las Vegas,NV,89146,US,https://www.dabbersglasshouse.com/,7022480243,dabbersglasshouse@hotmail.com,2022-02-11,2/11/2022,,H,,,,
Dadhra Smoke Shop,4555 E Charleston Blvd,,Las Vegas,NV,89104,US,,7024572591,,2019-07-31,,,S,,,,
Desert LV Smoke and Vape,3375 S Decatur Blvd Ste 5,,Las Vegas,NV,89102,US,,7024875050,,2022-03-28,3/28/2022,,S,,,,
Diamond Smoke Shop,8544 Blue Diamond Rd,,Las Vegas,NV,89178,US,,7028024100,diamondss105@gmail.com,2019-11-10,,Yes,S,CBD,Yes,,
Discount Cigarette Smoke Shop,7720 S Jones Blvd #102,,Las Vegas,NV,89139,US,,7026149009,,2019-10-07,6/3/2021,,S,,,,
Discount Cigarettes and More,3830 E Flamingo Rd #C1,,Las Vegas,NV,89121,US,,7024346006,,2022-01-21,1/21/2022,,S,,,,
Discount Cigarettes Etc,7121 W Craig Rd Ste 105,,Las Vegas,NV,89129,US,https://discount-cigarettes-etc.business.site/,7023959262,,2019-07-28,7/28/2019,,S,,,,
Diversity Tattoo & Smoke Shop,2310 S Las Vegas Blvd Ste 102,,Las Vegas,NV,89104,US,http://www.diversitytattoolv.com/,7023828820,diversitytattoo702@gmail.com,2018-12-18,,,H,,,,
Diversity Tattoo & Smoke Shop,4401 N Rancho Dr,,Las Vegas,NV,89130,US,http://www.diversitytattoolv.com/,7024541300,diversitytattoo702@gmail.com,2018-10-29,,,S,,,,
E T Smoke Shop,1291 S Decatur Blvd,,Las Vegas,NV,89102,US,,7028785005,,2019-07-24,7/24/2019,Yes,S,CBD,Yes,,
Elephant Vapor,3981 E Sunset Rd Ste A,,Las Vegas,NV,89120,US,https://www.elephantvapor.com/,7022221626,,2018-08-07,1/22/2020,Yes,V,CBD,,,
Elev8ed Smoke Shop,7768 West Sahara Ave,,Las Vegas,NV,89117,US,,7257354623,elev8edsmokeshop@gmail.com,2022-03-10,3/10/2022,Yes,S,CBD,,,
Elite Smoke Shop,3242 E Desert Inn Rd,,Las Vegas,NV,89121,US,,7029828691,,2020-09-21,,Yes,S,CBD,,,
En Fuego Cigars & Lounge,328 W Sahara Ave,,Las Vegas,NV,89102,US,http://enfuegolasvegas.com/,7023849262,info@enfuegolasvegas.com,2019-06-27,,,T,,,,
Euro Market & Smoke Shop,5625 S Rainbow Blvd Ste J,,Las Vegas,NV,89118,US,,7024645022,,2020-08-19,,Yes,O,CBD,,,
Exhale Vape Shop,5137 E Owens Ave Ste 105,,Las Vegas,NV,89110,US,https://exhalevapeandwellness.com/,7023601101,exhalevnw@gmail.com,2018-08-06,9/16/2019,Yes,V,CBD,,,
EZ Smokes Plus Vapor,2250 E Tropicana Ave,,Las Vegas,NV,89119,US,,7027984255,,2018-08-06,9/16/2019,Yes,S,CBD,Yes,,
EZ Smokez,8930 S Maryland Pkwy Ste 400,,Las Vegas,NV,89123,US,https://www.ezsmokez.com/,7028264744,ezsmokez@gmail.com,2019-08-18,,Yes,S,CBD,Yes,,
Farm Smokes & Gift,8400 Farm Rd Ste 120,,Las Vegas,NV,89131,US,,7023950838,,2018-08-06,9/16/2019,,S,,,,
First Time Vape,351 E Silverado Ranch Blvd Ste 110,,Las Vegas,NV,89183,US,http://firsttimevape.com/,7024835554,info@firsttimevape.com,2018-08-06,12/21/2019,,V,,,,
Gold Rush Smoke Shop,1445 S Las Vegas Blvd,,Las Vegas,NV,89104,US,https://gold-rush-smoke-shop.business.site/,7025450605,,2019-07-28,7/28/2019,Yes,S,CBD,,,
Gold Rush Smoke Shop 3,3929 Spring Mountain Rd,,Las Vegas,NV,89102,US,https://www.goldrushsmokeshops.com/,7028000330,goldrushsmoke3@gmail.com,2022-04-19,4/19/2022,Yes,S,CBD,Yes,,
Gorilla Radio Smoke Shop,4225 S Eastern Ave #5,,Las Vegas,NV,89119,US,https://gorillaradioonline.com/,7028184400,,2018-11-08,,Yes,H,CBD,,,
Happy Daze Smoke & Vape,5051 Stewart Ave,,Las Vegas,NV,89110,US,https://happydazelv.com/,7024739289,tejindersinghrandhawa007@gmail.com,2022-03-14,4/19/2022,Yes,S,CBD,Yes,,
Hawaiian Smoke Shop,5060 Boulder Hwy Ste 120,,Las Vegas,NV,89122,US,,7023632442,,2018-08-06,9/22/2019,,S,,,,
HD Smoke Shop & Gifts,7460 W Lake Mead Blvd #5,,Las Vegas,NV,89128,US,,7029799921,,2019-07-31,7/31/2019,,S,,,,
Hello Neighbor Smoke Shop,9620 Las Vegas Blvd S Ste E-15,,Las Vegas,NV,89123,US,,7024899309,esnw.trading@gmail.com,2019-08-18,8/18/2019,,S,,,,
Hempworx,8840 W Russell Rd Ste 240,,Las Vegas,NV,89148,US,https://www.mydailychoice.com/,8888775436,support@mydailychoice.com,2020-07-05,,Yes,C,CBD,,,
High Class Hookah & Vape Shop 2,5651 S Grand Canyon Ave Ste 120,,Las Vegas,NV,89148,US,,7023315959,,2022-01-13,4/29/2022,Yes,S,CBD,Yes,,
High Class Smoke Shop,2400 S Jones Blvd #15,,Las Vegas,NV,89146,US,,7026753980,,2019-08-02,,,S,,,,
High Glass Smoke Shop,9196 W Cheyenne Ave Ste 102,,Las Vegas,NV,89129,US,,7024768840,,2022-04-29,4/29/2022,Yes,S,CBD,Yes,,
High Roller Cigar And Smoke Shop,4480 Paradise Rd,,Las Vegas,NV,89169,US,,7024373770,,2018-11-28,,Yes,S,CBD,Yes,,
House of Smokes,9890 S Maryland Pkwy Ste 15,,Las Vegas,NV,89183,US,https://houseofsmokeslv.com/,7028960340,,2018-11-14,,,H,,,,
Imperial Smoke Shop,4001 S Decatur Blvd Ste 27,,Las Vegas,NV,89103,US,https://pro-smoke-shop-vape.business.site/,7024634888,,2021-07-04,,Yes,S,CBD,,,
J P Smoke Shop,8174 S Las Vegas Blvd #104,,Las Vegas,NV,89123,US,,7027377425,,2020-08-26,,Yes,S,CBD,,,
Jack & Jill Smoke Shop,1910 Village Center Cir #4,,Las Vegas,NV,89134,US,https://jack-jill-smoke-shop.business.site/,7022288558,,2019-07-26,7/26/2019,,S,,,,
Jamez Smokes & Cigars,10144 W Flamingo Rd,,Las Vegas,NV,89147,US,,7024785507,,2022-02-07,2/7/2022,Yes,S,CBD,,,
Jass Smoke Shop,7250 S Durango Dr Ste 140,,Las Vegas,NV,89113,US,,7024403399,jasssmokeshoplv@gmail.com,2019-12-21,12/21/2019,,S,,Yes,,
Jerry's Smoke Shop,2625 E Tropicana Ave Ste D,,Las Vegas,NV,89121,US,,7029827957,,2019-08-12,8/12/2019,Yes,S,CBD,Yes,,
JJ's Market & Smoke Shop,4746 E Flamingo Rd,,Las Vegas,NV,89121,US,,7024584101,,2019-08-12,8/12/2019,,S,,,,
John Smoke Shop & Gift Shop,7575 S Rainbow Blvd #103,,Las Vegas,NV,89139,US,,7028979769,,2019-08-19,,,S,,,,
Jones Smokes & Gifts,5965 W Tropicana Ave,,Las Vegas,NV,89103,US,,7022524312,,2020-07-08,,Yes,S,CBD,,,
JR Smoke Shop,2097 N Jones Blvd,,Las Vegas,NV,89108,US,,7026319766,,2019-07-29,7/29/2019,,S,,,,
Kanabliss,800 S Casino Center Blvd,,Las Vegas,NV,89101,US,,7022026639,,2021-12-21,12/21/2021,Yes,C,CBD,,,
King Kratom - 420 Smoke Shop,1040 E Flamingo Rd Ste E,,Las Vegas,NV,89119,US,,7026375725,,2021-12-14,2/15/2022,Yes,S,CBD,Yes,,
Kratom AMLU Smoke Shop,6122 W Flamingo Rd,,Las Vegas,NV,89103,US,,7027807461,,2019-06-14,,Yes,S,CBD,Yes,,
Kratom Luam Smoke Shop,314 S Decatur Blvd,,Las Vegas,NV,89107,US,,7028700005,,2019-07-28,7/28/2019,Yes,S,CBD,Yes,,
Kratom Smoke Shop,1965 N Decatur Blvd,,Las Vegas,NV,89108,US,,7028234656,,2019-07-26,7/26/2019,,S,,Yes,,
Kush Smoke Shop,1801 E Tropicana Ave #28,,Las Vegas,NV,89119,US,,7028881408,,2019-08-12,8/12/2019,,S,,,,
KVS Smoke and Gift,6060 Boulder Hwy #3,,Las Vegas,NV,89122,US,https://kvs-smoke-and-gift.business.site/,7024056697,,2019-08-18,,,S,,,,
L & M Smoke Shop & Gifts,4990 W Craig Rd #10,,Las Vegas,NV,89130,US,,7023961720,,2019-07-26,7/26/2019,,S,,,,
Las Vegas Cigar Outlet,1560 E Sahara Ave,,Las Vegas,NV,89104,US,https://www.lasvegascigarsonline.com/,7024735440,lvcigaroutlet1@gmail.com,2019-07-02,7/2/2019,,T,,,,
Las Vegas Paiute Tribal Smoke Shop,1225 N Main St,,Las Vegas,NV,89101,US,https://lvpaiutesmokeshop.com/,7023661101,,2019-07-20,,,T,,,,
Las Vegas Smoke Shop,9128 W Sahara Ave,,Las Vegas,NV,89117,US,https://las-vegas-smoke-shop.business.site/,7023199449,,2019-07-20,7/20/2019,,S,,Yes,,
Lexa Smokes,8565 W Sahara Ave Ste 110,,Las Vegas,NV,89147,US,,7025389096,,2021-12-14,12/14/2021,Yes,S,CBD,,,
Liquid Vape House,3421 E Tropicana Ave Ste G,,Las Vegas,NV,89121,US,,7023313030,liquidvapehouse@gmail.com,2018-09-30,,,V,,,,
Liquor City,3711 S Sammy Davis Jr Dr Ste 1,,Las Vegas,NV,89109,US,,7028162400,,2019-08-18,,,S,,,,
Little Havana,2381 E Windmill Ln Ste 25,,Las Vegas,NV,89123,US,,7028960051,,2019-08-18,8/18/2019,,S,,,,
M&M Smoke Shop,3720 W Tropicana Ave,,Las Vegas,NV,89103,US,https://mm-smoke-shop.business.site/,7022092744,rmrad334@gmail.com,2019-08-18,8/18/2019,Yes,S,CBD,,,
Mom And Pops Smoke Shop,557 E Sahara Ave #110B,,Las Vegas,NV,89104,US,,7028928249,,2020-01-09,,,S,,Yes,,
Mr K Smoke Shop,5130 S Fort Apache Rd #260,,Las Vegas,NV,89148,US,,7022073500,,2019-08-18,8/18/2019,Yes,S,CBD,Yes,,
Mr Smoke Shop,4640 Paradise Rd Ste 10,,Las Vegas,NV,89169,US,https://mrsmoke-shop.business.site/,7026500875,,2019-07-28,7/28/2019,,S,,,,
Mr. Bill's Pipe & Tobacco Company,4441 W Flamingo Rd,,Las Vegas,NV,89113,US,http://www.mr-bills.com,7022219771,suzanne@mr-bills.com,2018-11-25,1/22/2020,,S,,,,
Mr. Bill's Pipe & Tobacco Company,7460 W Cheyenne Ave,,Las Vegas,NV,89129,US,https://www.mr-bills.com/,7022146840,suzanne@mr-bills.com,2020-01-22,6/30/2021,,S,,Yes,,
Mr. Bill's Pipe & Tobacco Company,8450 W Sahara Ave #113,,Las Vegas,NV,89117,US,https://www.mr-bills.com/,7023624427,suzanne@mr-bills.com,2020-01-22,,,S,,Yes,,
Mt Edge Smokes And Vapes,"7995 Blue Diamond Rd, #104",,Las Vegas,NV,89178,US,,7023317072,mtedgesandv@gmail.com,2019-11-10,,Yes,S,CBD,Yes,,
Nellis Smoke Shop,2775 S Nellis Blvd Ste B7,,Las Vegas,NV,89121,US,,7026413795,,2020-01-27,1/27/2020,,S,,Yes,,
Neon Smoke & Gift,7703 N El Capitan Way,,Las Vegas,NV,89143,US,,7023960594,,2020-01-27,,,S,,Yes,,
Nick's Smoke Shop,2675 S Eastern Ave,,Las Vegas,NV,89169,US,,7022076653,,2019-07-24,7/24/2019,,S,,,,
Nine Dragon Head Shop,5115 Spring Mountain Rd #201B,,Las Vegas,NV,89146,US,,7027968700,ninedragonheadshop@gmail.com,2018-11-23,11/23/2018,Yes,H,CBD,,,
No Limit Smoke Shop,5355 S Fort Apache Rd Ste 100,,Las Vegas,NV,89148,US,http://grimreemer.wixsite.com/nolimitsmokes,7022024911,no.limit.smokes@gmail.com,2018-11-27,9/9/2019,,S,,Yes,,
