Shop Name,Address 1,Address 2,City,State/Province,Zip/Postcode,Country,Website,Phone,Email,Added,Updated,CBD,Biz Type,MJ,Kratom,Buyer name ,Title 
Rams Village Inc,580 E Fordham Rd,,Bronx,NY,10458,US,https://www.facebook.com/ramsvillagefordham/,7187084930,,2019-05-08,,Yes,S,CBD,Yes,,
Tremont Hookah & Smokes,2710 E Tremont Ave,,Bronx,NY,10461,US,,7188926800,unclevape1@gmail.com,2020-07-20,,Yes,S,CBD,Yes,,
18th Ave Smoke Shop Discount,8120 18th Ave,,Brooklyn,NY,11214,US,,7186212023,,2019-07-12,,,S,,,,
7 Leaf Clover Hemp - Brooklyn,100 N 3rd St,,Brooklyn,NY,11249,US,https://www.7leafcloverhemp.com/,3472940820,info@7leafcloverhemp.com,2020-11-15,,Yes,C,CBD,,,
718 Vape And Smoke,718 Manhattan Ave Store A,,Brooklyn,NY,11222,US,https://www.brooklynvapestore.com/,6467831397,,2019-01-31,,Yes,S,CBD,,,
A-List CBD,958 Halsey St,,Brooklyn,NY,11233,US,https://alistcbd.com,3472953766,info@alistcbd.com,2020-11-15,,Yes,C,CBD,,,
Amy Smoke Shop,1563 Flatbush Ave,,Brooklyn,NY,11210,US,,,,2019-07-18,,,S,,,,
Anaconda Vape,490 Coney Island Ave,,Brooklyn,NY,11218,US,,3472402950,anacondavape@gmail.com,2018-02-08,2019-01-24,Yes,V,CBD,,,
Atlantic Ave Smoke Shop,176 Atlantic Ave,,Brooklyn,NY,11201,US,,3477659081,176smokeshop@gmail.com,2018-10-14,,,S,,,,
Bayridge Smoke Shop,8505 4th Ave,,Brooklyn,NY,11209,US,,7184391590,,2019-05-13,2019-05-13,Yes,S,CBD,Yes,,
Bedford Exotics,195 Bedford Ave,,Brooklyn,NY,11211,US,,7183025005,,2018-10-14,2021-11-03,Yes,S,CBD,Yes,,
Bushwick Smoke Shop,388 Troutman St,,Brooklyn,NY,11237,US,https://bushwick-smoke-shop.business.site/,7189750325,,2020-06-22,,Yes,S,CBD,Yes,,
Cigar Emporium,1953 86th St,,Brooklyn,NY,11214,US,,7187149289,,2021-11-05,2021-11-05,Yes,S,CBD,,,
Cigar N Vape,452 5th Ave,,Brooklyn,NY,11215,US,,7187881812,cigarsvapenyc@gmail.com,2018-10-18,2020-07-30,,S,,,,
DB Smoke Shop,65 5th Ave,,Brooklyn,NY,11217,US,,7188579559,,2018-10-21,2018-10-21,,S,,,,
Drop Smoke,1550 Coney Island Ave,,Brooklyn,NY,11230,US,http://dropsmoke.com,5132737671,,2018-08-06,2021-11-05,,V,,,,
Empire Tobacco Shop,521 Myrtle Ave,,Brooklyn,NY,11205,US,,7182303130,,2022-05-11,2022-05-11,Yes,S,CBD,Yes,,
Finest Deli & Smoke Shop,719 Fulton St,,Brooklyn,NY,11217,US,,7182432905,,2020-02-25,,,S,,,,
Freaky Dog,4310 3rd Ave,Front Door,Brooklyn,NY,11232,US,https://www.freaky.dog,3472005765,vlad@traderdepot.us,2021-05-01,2021-05-01,Yes,S,CBD,,,
Fulton Smoke Shop Brooklyn,727 Fulton St,,Brooklyn,NY,11217,US,,7188559500,bedfordsmokeshops@gmail.com,2019-04-12,,Yes,S,CBD,Yes,,
General Vape Brooklyn,8314 5th Ave,,Brooklyn,NY,11209,US,,7188338273,generalvapenyc@gmail.com,2018-08-06,2019-12-22,Yes,V,CBD,,,
Gimmy Deli & Smoke Shop,299 Winthrop St,,Brooklyn,NY,11225,US,,7183631598,,2021-11-10,2021-11-10,,S,,,,
Grace H + W,8610 Bay Pkwy,,Brooklyn,NY,11229,US,https://hello@gracehw.com,8334722349,hello@gracehw.com,2021-08-24,,Yes,C,CBD,,,
Graham Vape & Cigar,354 Graham Ave,,Brooklyn,NY,11211,US,,7189633375,bedfordsmokeshops@gmail.com,2015-06-11,2019-04-12,Yes,S,CBD,Yes,,
Grand Smoke Shop Brooklyn,176 Grand St,,Brooklyn,NY,11211,US,,7183885610,bedfordsmokeshops@gmail.com,2018-08-06,2019-04-12,Yes,S,CBD,Yes,,
Hemp Lab NYC,637 Wilson Ave BRM 2,,Brooklyn,NY,11207,US,https://www.hemplabnyc.com/,6466418952,info@hemplabnyc.com,2021-01-26,,Yes,C,CBD,,,
Hidden Hemp,2196 Flatbush Ave,,Brooklyn,NY,11234,US,https://www.hempednyc.com/,6316407679,,2021-01-27,,Yes,C,CBD,,,
Hidden Hemp NYC,411 7th Ave,,Brooklyn,NY,11215,US,,3474576694,,2021-01-25,,Yes,C,CBD,,,
High Rollers Smoke,370 Ave P,,Brooklyn,NY,11204,US,,7189987445,,2021-11-16,2021-11-16,Yes,S,CBD,,,
Highway Smoking,2096 Coney Island Ave,,Brooklyn,NY,11223,US,,7186271387,highwaysmoking@yahoo.com,2021-11-16,2021-11-16,Yes,S,CBD,Yes,,
J & J Smoke Shop Corp,3373 Fulton St,,Brooklyn,NY,11208,US,https://jj-smoke-shop-corp.business.site/,9294612729,,2021-11-22,2021-11-22,Yes,S,CBD,,,
Kosher CBD,368 Kingston Ave,,Brooklyn,NY,11213,US,https://kosher-cbd.com/,9179661611,koshercbdllc@gmail.com,2021-02-25,,Yes,C,CBD,,,
Life Made A Little Easier,403 Avenue P,,Brooklyn,NY,11223,US,https://lifemade.nyc/,7183757000,lifemadealittleeasier@gmail.com,2019-07-28,2019-07-28,Yes,V,CBD,,,
Life Made A Little Easier,1702 Sheepshead Bay Rd,,Brooklyn,NY,11235,US,https://lifemade.nyc/,7187692000,info@lifemadealittleeasier.com,2018-10-06,,Yes,S,CBD,,,
Master Piece Vape & Smoke Shop,130 India St,,Brooklyn,NY,11222,US,,7183896027,masterpiecesmokeshop@gmail.com,2018-11-26,,Yes,S,CBD,,,
Metro Beer & Smoke,298 Metropolitan Ave,,Brooklyn,NY,11211,US,,8652557967,,2021-11-11,2021-11-11,,S,,,,
Muz Muz CBD Lounge,296 Graham Ave,,Brooklyn,NY,11211,US,https://www.yomuzmuz.com/,9173411843,info@yomuzmuz.com,2021-03-09,,Yes,C,CBD,,,
New Star Tobacco,4524 5th Ave,,Brooklyn,NY,11220,US,,7184374932,,2022-01-27,2022-01-27,Yes,S,CBD,Yes,,
Nextgen Vapeshop,2417 Ave U,,Brooklyn,NY,11229,US,http://www.ngvapeshop.com/,3477024457,info@ngvapeshop.com,2018-06-04,2019-06-19,Yes,V,CBD,,,
Noise NYC,435 5th Ave,,Brooklyn,NY,11215,US,,9175156663,,2021-10-29,2021-10-29,Yes,S,CBD,,,
NY City Smoke Shop,127 Graham Ave,,Brooklyn,NY,11206,US,,7183871050,nycitysmoke@gmail.com,2018-10-13,,Yes,S,CBD,Yes,,
Smoke & Clouds,63 Pearl St,,Brooklyn,NY,11201,US,,13476893313,smokencloudny@gmail.com,2018-09-15,2018-12-16,Yes,S,CBD,Yes,,
Smoke Shop & Premium Cigars,9257 4th Ave,,Brooklyn,NY,11209,US,https://smoke-shop-premium-cigars.business.site/,7187591701,,2021-11-05,2021-11-05,,S,,,,
Smoke Shop N Cigars Vapeology101,618 Metropolitan Ave,,Brooklyn,NY,11211,US,https://vapeology-101-vape-shop.business.site/,7183880222,,2021-11-23,2021-11-23,Yes,S,CBD,Yes,,
Smokestax,6607 18th Ave,,Brooklyn,NY,11204,US,,7182590736,,2021-11-23,2021-11-23,Yes,S,CBD,Yes,,
Sunflower Glass Company,377 Metropolitan Ave,,Brooklyn,NY,11211,US,http://sunflowerpipes.com/,7184518032,sunflowersupport@gmail.com,2018-09-28,2021-11-24,Yes,H,CBD,,,
Sunflower Glass Company,12 Wilson Ave,,Brooklyn,NY,11237,US,https://sunflowerpipes.com/,3474067090,sunflowerglasscompany@gmail.com,2018-09-28,2018-11-13,Yes,H,CBD,,,
Sunrise Optimo Smoke Shop,304 Court St,,Brooklyn,NY,11231,US,,7185961222,,2018-11-15,,Yes,S,CBD,Yes,,
The Locals Laboratory,6 Cornelia St,,Brooklyn,NY,11221,US,https://www.thelocalslaboratory.com/,9292667832,info@thelocalslaboratory.com,2020-12-15,,Yes,C,CBD,,,
Vape and Cloud,896 Quincy St,,Brooklyn,NY,11221,US,,7189191060,,2021-11-23,2021-11-23,,V,,,,
Vape N Cloud Smoke Shop,573 Nostrand Ave,,Brooklyn,NY,11216,US,,7187737240,,2018-09-09,2020-04-07,,S,,,,
Vape Rite Lounge,7322 3rd Ave,,Brooklyn,NY,11209,US,,7188333600,info@vaperitelounge.com,2018-09-11,,,V,,,,
VapeNY,545 92nd St,,Brooklyn,NY,11209,US,https://store.vapeny.com/,5163990606,vapeny@gmail.com,2018-09-11,,,V,,,,
Vaping Culture,2749 Coney Island Ave,,Brooklyn,NY,11235,US,http://vapingcultureny.com/,7183320487,,2019-06-01,,,V,,,,
Vapor & Smoke Shop,325 Graham Ave #A,,Brooklyn,NY,11211,US,,7183878273,newyorksmokeshop@gmail.com,2018-08-06,2020-04-18,Yes,V,CBD,Yes,,
Vaporizers & Tobacco Smoke Shop,390 Metropolitan Ave #A,,Brooklyn,NY,11211,US,http://www.brooklynsmokeshops.com,7187828273,bedfordsmokeshops@gmail.com,2018-08-27,2019-04-11,Yes,V,CBD,Yes,,
Wiz Khalifa Smoke Shop,925 Livonia Ave,,Brooklyn,NY,11207,US,,3479849721,,2019-09-10,,,S,,,,
Yogi Smoke Shop,8604 4th Ave,,Brooklyn,NY,11209,US,,7186806443,,2019-08-28,,,S,,,,
Your CBD Store,195 5th Ave,,Brooklyn,NY,11217,US,https://www.yourcbdstorebk.com/,9292950031,brooklyn@cbdrx4u.com,2020-12-07,,Yes,C,CBD,,,
Zaza Exotic,147 N 6th St,,Brooklyn,NY,11249,US,,3477536658,,2021-11-29,2021-11-29,Yes,S,CBD,,,
Bison Botanics,1100 Military Rd,,Buffalo,NY,14217,US,https://bisoncbd.com/,7162599001,info@bisoncbd.com,2020-11-19,2020-11-19,Yes,C,CBD,,,
California Dreamin' Smoke Shop,7806 Transit Rd,,Buffalo,NY,14221,US,https://www.headyliving.com/,7162768714,queencityamusements@gmail.com,2018-10-30,2020-06-18,Yes,S,CBD,Yes,,
Centuries Smoke & Novelty Shop,10 Center Rd,,Buffalo,NY,14224,US,https://westsenecawaterpipes.com/,7162220433,wnyflavor@gmail.com,2021-11-17,2021-11-17,Yes,S,CBD,Yes,,
Chain Vapors of Buffalo,2278 Seneca St,,Buffalo,NY,14210,US,https://chainvaporsseneca.com/,7163740908,chainvaporsseneca@gmail.com,2014-09-24,2021-11-03,Yes,V,CBD,,,
Clean Green Mart,1368 Hertel Ave,,Buffalo,NY,14216,US,https://cleangreenmartbuffalo.com/,7164710159,favatamark@yahoo.com,2020-02-09,2020-02-09,Yes,C,CBD,,,
Cloud 9 Smoke & Vapors,476 Elmwood Ave,,Buffalo,NY,14222,US,https://cloud9smokesandvapors.com/,7168811100,,2018-08-06,2019-09-08,Yes,S,CBD,Yes,,
Decades Psychedelic Daze,2895 Seneca St,,Buffalo,NY,14224,US,http://decadespsychedelicdaze.com/,7166770311,decadespsychedelicdaze@yahoo.com,2018-08-06,2020-12-20,Yes,H,CBD,Yes,,
Galaxy Glass,3047 Main St,,Buffalo,NY,14214,US,https://buffalogalaxy.glass/,7167683687,tyler@cheddar.consulting,2021-07-31,,Yes,H,CBD,,,
Golden Pipe Smoke Shop,2540 Hamburg Turnpike #3,,Buffalo,NY,14219,US,http://www.thegoldenpipe.com/,7168247473,goldenpipess@aol.com,2018-08-08,2020-01-25,Yes,S,CBD,,,
HeadSpace Glass,67 Elmwood Ave,,Buffalo,NY,14201,US,https://headspaceglass.com/,7168448907,headspaceglass@gmail.com,2018-12-25,2018-12-25,Yes,H,CBD,Yes,,
HeadSpace Glass & Gifts,920 Niagara Falls Blvd,,Buffalo,NY,14223,US,https://headspaceglass.com/,7168370201,headspaceglass@gmail.com,2018-08-08,2020-01-31,Yes,H,CBD,,,
Local. Smoke Shop,42 Allen St,,Buffalo,NY,14202,US,,7168810537,lcalsmokeshop@aol.com,2018-11-04,,Yes,S,CBD,,,
Pavilion International,4225 Transit Rd,,Buffalo,NY,14221,US,,7166312514,,2018-10-27,2018-10-27,,S,,,,
Prism Smoke Shop,1079 Union Rd,,Buffalo,NY,14224,US,https://prismsmokeshop.com,7166718006,prismsmokeshop@gmail.com,2019-12-12,,Yes,S,CBD,Yes,,
Shake N Daze,1929 S Park Ave,,Buffalo,NY,14220,US,http://www.shakendazesmokeshop.com/,7162578138,shakendaze@gmail.com,2018-12-03,2019-01-23,Yes,H,CBD,Yes,,
Tasty Clouds Vape & Smoke Shop,3173 Main St,,Buffalo,NY,14214,US,https://tasty-clouds.business.site/,7166023387,,2021-11-03,2021-11-03,Yes,S,CBD,Yes,,
Terrapin Station,1172 Hertel Ave,,Buffalo,NY,14216,US,http://terrapinstationbuffalo.com/,7168746677,info@terrapinstationbuffalo.com,2018-11-13,2018-11-13,Yes,H,CBD,,,
The Kratom Shop,1007 Elmwood Ave,,Buffalo,NY,14222,US,https://www.rochesterkratom.com/,7169393331,thekratomshops@gmail.com,2020-11-16,2020-11-16,Yes,O,CBD,Yes,,
Vape Linq,2890 Elmwood Ave,,Buffalo,NY,14217,US,,7164680899,sales@vapelinq.com,2019-05-31,,,V,,,,
Vape Lyfe,1183 Hertel Ave,,Buffalo,NY,14216,US,https://vape-lyfe.business.site/,7167682120,,2021-11-01,2021-11-01,Yes,V,CBD,Yes,,
Vape716,3500 Main St Ste 24A,,Buffalo,NY,14226,US,,7162574396,,2021-11-01,2021-11-01,,V,,,,
Virgil Avenue Tobacconist,6 Virgil Ave,,Buffalo,NY,14216,US,https://virgilave.com,7168736461,,2019-02-01,,,T,,,,
