Shop Name,Address 1,Address 2,City,State/Province,Zip/Postcode,Country,Website,Phone,Email,Added,Updated,CBD,Biz Type,MJ,Kratom,Buyer name ,Title 
Wyoming Vapor Company,1637 Stillwater Ave Unit F,,Cheyenne,WY,82009,US,https://wyomingvapor.com/,3075140562,wyomingvapor@gmail.com,2018-08-06,2020-01-16,,V,,,,
Wyoming Vapor Company,800 S Greeley Hwy Ste E,,Cheyenne,WY,82007,US,https://wyomingvapor.com/,3076389622,wyomingvapor@gmail.com,2018-08-06,2020-01-16,,V,,,,
Smoker Friendly,1453 Sheridan Ave,,Cody,WY,82414,US,http://smokerfriendly.com/,3075276926,,2020-03-03,,Yes,S,CBD,,,
uBlaze Vapor,1209 Sheridan Ave,,Cody,WY,82414,US,http://ublazevapor.com/,3075788313,info@ublazevapor.com,2018-08-06,2020-01-16,Yes,V,CBD,,,
A Witches Vape Shop,927 Main St Ste 550,,Evanston,WY,82930,US,https://www.wyowitchesbrew.company/,3072881228,wyowitchesbrew@gmail.com,2018-08-06,2019-12-12,Yes,V,CBD,,,
Juicity Vapor,120 Front St,,Evanston,WY,82930,US,https://juicityvapor.com/,3077890255,orders@juicityvapor.com,2017-05-03,2019-05-10,Yes,V,CBD,,,
Smokeology Glass & Vapor,1924 Harrison Dr,,Evanston,WY,82930,US,,3077890849,smokeology19@gmail.com,2019-10-18,,Yes,S,CBD,Yes,,
Smoker Friendly,1900 Harrison Dr,,Evanston,WY,82930,US,http://smokerfriendly.com/,3077894742,,2020-03-04,2020-03-04,,S,,,,
Vape Headz,233 Front St,,Evanston,WY,82930,US,,3077890148,vapeheadzllc@gmail.com,2020-03-07,,Yes,V,CBD,Yes,,
Hothead Vapor,404 S Douglas Hwy,,Gillette,WY,82716,US,,3073634864,poetofisis@yahoo.com,2018-10-22,2019-05-10,Yes,V,CBD,,,
Mystix Vapes,900 Camel Dr Ste I,,Gillette,WY,82716,US,,3073634101,emystixinc@gmail.com,2014-09-01,2019-01-26,Yes,V,CBD,,,
The Vapor Den,101 Osborne Ave,,Gillette,WY,82716,US,,3073633484,misanton@aol.com,2014-10-02,2020-02-04,Yes,V,CBD,Yes,,
Green River Vape Shop,175 River View Dr Ste C,,Green River,WY,82935,US,,3078751969,,2021-01-17,,Yes,V,CBD,Yes,,
Smoker Friendly,160 Uinta Dr,,Green River,WY,82935,US,http://smokerfriendly.com/,3078755757,,2020-03-03,,,S,,,,
Tobacco Row,545 N Cache St #2,,Jackson,WY,83001,US,http://www.jacksonholecigars.com/,3077334385,info@jacksonholecigars.com,2018-08-06,2019-12-09,,T,,,,
Terrapin Station,753 N 3rd St,,Laramie,WY,82072,US,https://www.terrapingifts.com/,3077453027,,2018-10-28,,Yes,H,CBD,Yes,,
Up N Smoke II,214 S 3rd St,,Laramie,WY,82070,US,,3077429699,up.n.smoke.ii.wy@gmail.com,2018-08-06,2019-12-11,Yes,H,CBD,,,
Wyoming Alternative Wellness,459 Nevada Ave,,Lovell,WY,82431,US,https://wyalternativewellness.square.site/,3073880526,wyalternativewellness@gmail.com,2020-12-05,,Yes,C,CBD,,,
Platte Vape Company,118 5th St,,Rawlins,WY,82301,US,https://www.plattevape.com/,3073285275,plattevapecompany@gmail.com,2020-07-15,,Yes,V,CBD,,,
Smoker Friendly,609 W Cedar St,,Rawlins,WY,82301,US,https://www.smokerfriendly.com/,3073244281,,2020-03-06,,,S,,Yes,,
789 Casino And Smoke Shop,10367 WY-789,,Riverton,WY,82501,US,http://www.789smokeshopcasino.com/,3078567108,web@windriverhotelcasino.com,2019-07-14,,,T,,,,
Clean Air Vapors,401 W Main St,,Riverton,WY,82501,US,http://www.cleanairvapors.com/,3078515287,,2014-09-26,2019-04-05,Yes,V,CBD,,,
The Wherehouse,608 E Pershing Ave,,Riverton,WY,82501,US,,3078575555,wherehouse1@msn.com,2019-11-03,,,O,,,,
Vapors LLC,509 S Federal Blvd,,Riverton,WY,82501,US,,3073496117,,2018-08-06,2020-01-16,Yes,V,CBD,,,
Black Market Vape & Smoke,101 Gateway Blvd,,Rock Springs,WY,82901,US,https://blackmarketvapeandsmoke.com/,3079201486,,2021-12-10,2021-12-10,Yes,S,CBD,,,
Smoker Friendly,320 Elk St,,Rock Springs,WY,82901,US,http://smokerfriendly.com/,3073822843,,2019-05-14,,,S,,,,
Up In Smoke,2005 Churchill,,Rock Springs,WY,82901,US,,,upinsmoke3oh7@gmail.com,2021-12-28,2021-12-28,,V,,,,
Smoker Friendly,2327 N Main St,,Sheridan,WY,82801,US,http://smokerfriendly.com/,3076746053,,2018-08-06,2018-10-28,Yes,S,CBD,,,
uBlaze Vapor,2244 Coffeen Ave,,Sheridan,WY,82801,US,https://www.ublazevapor.com/,3076555180,info@ublazevapor.com,2014-08-31,2019-05-10,Yes,V,CBD,,,
The Vape Spot,258 Moser Ave,,Thayne,WY,83127,US,,3078830757,thaynesvapespot@gmail.com,2018-08-06,2020-01-02,Yes,V,CBD,,,
Smoker Friendly,1718 E B St,,Torrington,WY,82240,US,http://smokerfriendly.com/,3075325174,,2020-03-04,,,T,,,,
Smokers Friendly,220 E Valley Rd,,Torrington,WY,82240,US,http://smokerfriendly.com/,3075325174,,2020-03-12,,,S,,,,
