Shop Name,Address 1,Address 2,City,State/Province,Zip/Postcode,Country,Website,Phone,Email,Added,Updated,CBD,Biz Type,MJ,Kratom,Buyer name ,Title 
Smokers Express,400 S Logan Blvd,,Altoona,PA,16602,US,,8149402071,,2020-03-11,,,S,,Yes,,
Smokers Square,3014 Pleasant Valley Blvd,,Altoona,PA,16602,US,,8142012067,smokesquareusa@gmail.com,2021-08-24,,,S,,,,
Vape Vibe,415 Orchard Ave #C,,Altoona,PA,16602,US,http://www.vape-vibe.com/,8142012327,vapevibe@gmail.com,2018-08-17,2021-08-24,,V,,,,
Vapor Expressions,1801 20th Ave,,Altoona,PA,16601,US,https://www.vaporexpressions.net/,8149461900,rus@vaporexpressions.com,2018-08-17,2020-02-16,Yes,V,CBD,,,
"Your CBD Store - Altoona, PA",415 Orchard Ave,,Altoona,PA,16601,US,https://cbdrx4u.com/,8149240240,cbd3507@gmail.com,2019-09-16,2019-09-16,Yes,C,CBD,,,
The Local Vapor,5 N Main St,,Ambler,PA,19002,US,http://www.thelocalvapor.com/,2156468273,thelocalvapor@gmail.com,2018-08-16,2020-02-14,Yes,V,CBD,,,
CBD Store - Ambridge,1221 Merchant St,,Ambridge,PA,15003,US,,7242660508,,2020-12-01,,Yes,C,CBD,,,
Roll With It,909 Merchant St,,Ambridge,PA,15003,US,https://rollwithittobaccooutlet.com/,7242667655,,2019-05-09,2019-05-09,Yes,S,CBD,,,
Vape & Roll With It,751 Merchant St,,Ambridge,PA,15003,US,https://vapeandrollwithit.business.site/,7242667655,vapewithit@gmail.com,2018-08-17,2022-04-21,Yes,S,CBD,,,
Puff Discount Tobacco,1908 River Rd,,Apollo,PA,15613,US,,7244781376,,2020-02-05,,,T,,,,
Smoke Rings,7 Kennedy Dr #2,,Archbald,PA,18403,US,,5703978966,,2020-02-20,,,S,,,,
Free Will Collective,8 Cricket Ave,,Ardmore,PA,19003,US,https://free-will-art-collective.shoplightspeed.com/,6106126092,will@freewillglass.com,2021-09-06,,Yes,H,CBD,,,
Smokin' Joe's Tobacco Shop,706 Centre St,,Ashland,PA,17921,US,http://www.gotojoes.info/,5708754828,,2019-10-16,,,T,,,,
Aston Smoke Shop,4752 Pennell Rd,,Aston,PA,19014,US,,4848160541,astonsmokeshop1@gmail.com,2019-07-19,2019-07-19,,S,,Yes,,
Super Loa,301 Montgomery Ave,,Bala Cynwyd,PA,19004,US,,6102270331,info@superloa.com,2021-12-06,2021-12-06,Yes,C,CBD,,,
Cigarette & Cigar Outlet,3573 PA-611,,Bartonsville,PA,18321,US,,5702130262,,2020-08-10,,Yes,S,CBD,Yes,,
Liquid Coils,3410 4th Ave Ste D,,Beaver Falls,PA,15010,US,,7245814955,liquidcoils@gmail.com,2018-08-06,2019-12-28,Yes,V,CBD,,,
Mom N Pop CBD And Wellness Shop,828 PA-100 #A,,Bechtelsville,PA,19505,US,https://drbrownscbd.com/,4844155037,raybrownjr3@aol.com,2021-03-12,,Yes,C,CBD,,,
C & S Vapors,116 W Pitt St,,Bedford,PA,15522,US,https://csvapors.weebly.com/,8149792591,csvapors@yahoo.com,2015-12-30,2019-03-08,Yes,V,CBD,,,
Puff Super Value,442 E Pitt St,,Bedford,PA,15522,US,http://puffsv.com/,8146235281,,2020-02-06,,,T,,,,
America's CBD Store,158 Tri County Lane Ste 2,,Belle Vernon,PA,15012,US,https://www.mazcocbd.com/,7246787148,mazcocbd@gmail.com,2020-11-17,2020-11-17,Yes,C,CBD,,,
Hey Juicy,540 Broad Ave Ste 2,,Belle Vernon,PA,15012,US,http://heyjuicyeliquid.com/,7243179360,heyjuicyeliquid@gmail.com,2018-08-06,2019-12-25,Yes,V,CBD,,,
Tobacco World,172 Finley Rd,,Belle Vernon,PA,15012,US,https://www.tobaccoworldpa.com/,7249300112,tobaccoworldbellevernon@gmail.com,2018-08-17,2020-04-15,Yes,S,CBD,,,
Vape On Tap,4916 PA-51 S,,Belle Vernon,PA,15012,US,https://vapeontap.net/,7248238192,,2017-09-22,2019-01-18,,V,,,,
Smokers Express,141 Bishop St,,Bellefonte,PA,16823,US,,8143536454,,2020-03-11,,,T,,,,
Bellevue Tobacco,615 Lincoln Ave,,Bellevue,PA,15202,US,,4127619717,,2021-08-02,,Yes,S,CBD,Yes,,
"Your CBD Store - Bellevue, PA",512 Lincoln Ave,,Bellevue,PA,15202,US,https://cbdrx4u.com/,4123079257,bellevue360@cbdrx4u.com,2019-09-16,2019-09-16,Yes,C,CBD,,,
Casual Vapes,2078 Street Rd,,Bensalem,PA,19020,US,,2675235132,casualvapes@gmail.com,2015-07-23,2019-03-07,,V,,,,
First Stop Tobacco Shop,919 Bristol Pike,,Bensalem,PA,19020,US,https://firststoptobacco.com/,2152441441,fstsbensalem@gmail.com,2021-09-16,,Yes,T,CBD,Yes,,
First Stop Tobacco Shop,1606 Street Rd,,Bensalem,PA,19020,US,,2152441616,,2019-11-29,,Yes,T,CBD,Yes,,
Fog City Vapor,3563 Hulmeville Rd,,Bensalem,PA,19020,US,,2154478683,info@fogcityvapor.com,2015-04-15,2018-12-28,Yes,V,CBD,,,
Good Vibes Vape & Smoke,1564 Bristol Pike,,Bensalem,PA,19020,US,https://good-vibes-vape-smoke-shop.business.site/,2675228239,goodvibesphilly@outlook.com,2020-07-25,,Yes,S,CBD,Yes,,
Smoker's Hut,1648 Hulmeville Rd,,Bensalem,PA,19020,US,,2152446005,,2021-09-20,,,T,,,,
Tobacco Express,4201 Neshaminy Blvd,,Bensalem,PA,19020,US,,2154855091,,2021-09-21,,Yes,S,CBD,Yes,,
The Juice Vaporium,337 W Front St,,Berwick,PA,18603,US,,5705207115,,2018-04-09,2019-06-18,,V,,,,
The Mystery Box,201 E 2nd St,,Berwick,PA,18603,US,,5705204053,themysteryboxrocks@hotmail.com,2018-10-28,2018-10-28,,H,,,,
88 Tobacco Discount,5815 Library Rd,,Bethel Park,PA,15102,US,,4125958358,,2019-07-14,,,T,,,,
CBD Wellness Store,101 Stuart St,,Bethel Park,PA,15102,US,http://www.cbdwellnessstorepa.com,4123472478,info@cbdwellnessstorepa.com,2020-02-04,2020-02-04,Yes,C,CBD,,,
Choice Tobacco,5129 Brightwood Rd,,Bethel Park,PA,15102,US,,4128544202,drivecr@gmail.com,2021-08-02,2021-08-02,Yes,S,CBD,Yes,,
Smoke Connection,4982 Library Rd,,Bethel Park,PA,15102,US,https://smokeconnection.business.site/,4125957273,,2020-03-10,,Yes,S,CBD,Yes,,
Cigar & Cigarette Outlet,2158 Stefko Blvd,,Bethlehem,PA,18017,US,http://cigarcigaretteoutlet.business.site/,6108492008,,2019-08-06,,,T,,,,
"Good Guy Vapes, Glass & CBD",1525 Easton Ave,,Bethlehem,PA,18018,US,https://goodguyvapes.com/,4848930802,info@goodguyvapes.com,2021-09-16,,Yes,V,CBD,,,
Primal Glass Smoke & Vape,311 W Broad St,,Bethlehem,PA,18018,US,https://myprimal.com/,6108824252,primalglass@gmail.com,2018-10-09,,,S,,,,
Puff Pass Glass,11 E 4th St,,Bethlehem,PA,18105,US,,4842727833,ppgwholesale@gmail.com,2018-12-26,,Yes,H,CBD,Yes,,
The Vaping Oasis,224 Nazareth Pike #1,,Bethlehem,PA,18020,US,http://thevapingoasis.com/,6103652363,thevapingoasis@yahoo.com,2018-08-17,2020-02-16,Yes,V,CBD,,,
Watts Tobacco Outlet,44 W Market St,,Blairsville,PA,15717,US,,7244595880,,2019-09-13,,,T,,,,
Tobacco & Vapor Smoke Shop,8537 Allentown Pike #1,,Blandon,PA,19510,US,https://tobacco-vapor-shop.business.site/,4843345678,,2020-08-10,,Yes,S,CBD,Yes,,
Allegheny Smokeworks,217 Freeport Rd,,Blawnox,PA,15238,US,https://www.alleghenysmokeworks.com/,4128286653,info@alleghenysmokeworks.com,2018-09-17,2019-02-02,,T,,,,
Vapor Connection,610 Center Ave,,Blawnox,PA,15238,US,http://www.vaporconnectionllc.com/,4128283191,yourvaporcvonnection@gmail.com,2018-08-17,2020-02-16,Yes,V,CBD,Yes,,
Althea's Imaginarium,40 E Main St,,Bloomsburg,PA,17815,US,http://altheasimaginarium.com/,5707840444,altheasimaginarium@yahoo.com,2019-01-01,,Yes,H,CBD,,,
Reflections Redux,120 E Main St,,Bloomsburg,PA,17815,US,,5707842614,reflectionzbloomsburgpa@gmail.com,2018-08-06,2019-09-01,Yes,H,CBD,Yes,,
The Juice Vaporium,1933 Columbia Blvd,,Bloomsburg,PA,17815,US,http://thejuicevaporium.com,5702458886,thejuicevaporium@gmail.com,2018-09-30,2018-11-13,,V,,,,
Boogaloo Vape Shop,2611 Chichester Ave,,Boothwyn,PA,19061,US,http://www.boogaloovapeshop.com/,4844837770,,2018-08-14,2020-02-10,Yes,V,CBD,,,
JSS Vape Shop,57 Main St,,Bradford,PA,16701,US,https://jss-vape-shop.business.site/,8145960082,jssvapeshop@gmail.com,2021-08-23,,Yes,V,CBD,,,
Vape Crusades,522 Washington Ave,,Bridgeville,PA,15017,US,http://www.vapecrusades.com/,4123197087,vapecrusades@gmail.com,2018-08-06,2020-01-05,Yes,V,CBD,,,
BP Smoke Shop,212 Commerce Cir,,Bristol,PA,19007,US,,2157881767,bp.smokeshop@gmail.com,2018-08-16,2020-02-13,Yes,S,CBD,Yes,,
Smoke Shop,823 Veteran Hwy,,Bristol,PA,19007,US,,2157880683,,2020-02-25,,,S,,,,
Smokin' Joe's Tobacco Shop,228 Bristol Pike Ste A,,Bristol,PA,19007,US,http://www.gotojoes.com/,2158268420,customerservice@gotojoes.com,2018-08-16,2019-06-16,,S,,,,
Kim's Tobacco Stop,110 Shafer Dr #103,,Brodheadsville,PA,18322,US,,5704020102,,2021-02-24,2021-02-24,,S,,,,
Pocono Cloud Company,1636 US-209 Ste 108,,Brodheadsville,PA,18322,US,http://www.poconocloudcompanyvapeshop.com/,5706640356,poconoclouco@gmail.com,2018-09-30,2019-11-24,Yes,V,CBD,,,
Burman's Health Shop,3409 Edgmont Ave,,Brookhaven,PA,19015,US,https://www.burmanshealthshop.com/,6108748418,marty@burmanshealthshop.com,2019-11-12,,Yes,C,CBD,,,
Prime Tobacco Outlet,3219 Edgmont Ave,,Brookhaven,PA,19015,US,,4844808685,primetobacco3219@gmail.com,2019-06-19,,Yes,S,CBD,Yes,,
Rebel Indian Smoke Shop,4101 Edgmont Ave,,Brookhaven,PA,19015,US,,6104991711,,2020-02-08,2020-02-08,Yes,S,CBD,Yes,,
AT Vapors,30 S Sproul Rd,,Broomall,PA,19008,US,https://atvapors.com/,4844206750,info@atvapors.com,2020-11-18,,Yes,V,CBD,,,
Illadelph By All in One Smoke Shop,1012 W Lancaster Ave,,Bryn Mawr,PA,19010,US,https://allin1smokeshop.com/smoke-shop-bryn-mawr/,6105258100,support@allin1smokeshop.com,2021-09-06,,,H,,,,
Vegas Vapes,876 W Lancaster Ave,,Bryn Mawr,PA,19010,US,https://www.vegasvapesshop.com/,4842226159,vegasvapes876@gmail.com,2018-08-17,2020-02-14,Yes,V,CBD,Yes,,
3B's Tobacco & Brew,118 Point Plaza,,Butler,PA,16001,US,,7242871935,brew3bstobacco@aol.com,2019-07-13,,,T,,,,
Benjamin Beetle,106 N Main St,,Butler,PA,16001,US,,7248410049,benjaminbeetle@gmail.com,2018-12-12,2018-12-12,,H,,,,
Cloud 9 Vapor,186 New Castle Rd,,Butler,PA,16001,US,http://thecloud9vapor.com,7242820897,,2016-06-01,2019-03-07,Yes,V,CBD,,,
Godfather Vapors,109 W New Castle St,,Butler,PA,16001,US,http://www.godfathervapors.com/,7242849678,bobbybats@godfathervapors.com,2014-12-19,2018-12-24,Yes,V,CBD,Yes,,
Island Tobacco,108 Pillow St,,Butler,PA,16001,US,,7242822114,,2019-12-17,,Yes,S,CBD,,,
Rollies Tobacco & Vaping Supplies,1640 N Main St Ext Ste 8,,Butler,PA,16001,US,,7242569336,,2019-05-09,2020-02-11,Yes,S,CBD,,,
"Your CBD Store - Butler, PA",540 Evans City Rd,,Butler,PA,16001,US,https://cbdrx4u.com/,7244826540,cbd3507@gmail.com,2019-09-16,2019-09-16,Yes,C,CBD,,,
Ace of Vapes,3401 Hartzdale Dr Ste 128,,Camp Hill,PA,17011,US,https://aovcamphill.com/,7176596802,retail@aceofvapes.us,2015-03-02,2020-11-16,Yes,V,CBD,,,
CBD American Shaman of New Cumberland,1104 Carlisle Rd,,Camp Hill,PA,17011,US,,7175773697,shamanofyorkcedarcliff@gmail.com,2019-11-08,,Yes,C,CBD,,,
Deep Six CBD,3506 Capital City Mall Dr,,Camp Hill,PA,19020,US,https://www.deepsixcbd.com/,7176786674,customerservice@deepsixcbd.com,2019-12-28,2019-12-28,Yes,C,CBD,,,
Excitement Smokin Camp Hill,3401 Hartzdale Dr Ste 134,,Camp Hill,PA,17011,US,https://www.iloveexcitementsmokin.com/,7175106384,smokin@excitementemail.com,2019-11-10,2019-11-10,Yes,H,CBD,,,
LifeSmoke Vapors,3300 Hartzdale Dr Ste 103,,Camp Hill,PA,17011,US,https://shop.lifesmokevapors.com/,7172103123,info@lifesmokevapors.com,2018-09-30,2018-11-11,,V,,,,
Quit That Grit Vape Shop and Lounge,2206 Gettysburg Rd,,Camp Hill,PA,17011,US,https://www.quitthatgrit.com/,7179827848,support@quitthatgrit.com,2018-08-06,2019-12-31,Yes,V,CBD,,,
Guntown Vape,125 W Pike St,,Canonsburg,PA,15317,US,,7247458696,guntownboards@gmail.com,2018-08-06,2021-01-20,Yes,V,CBD,,,
Your CBD Store,110 W McMurray Rd,,Canonsburg,PA,15317,US,https://cbdrx4u.com,7248204823,canonsburg555@cbdrx4u.com,2020-12-07,,Yes,C,CBD,,,
Endless Mountain Glass Gallery,45 S Main St,,Carbondale,PA,18407,US,https://endless-mountain-glass-gallery.business.site/,5703976035,endlessmountainsglass@gmail.com,2021-01-01,,Yes,H,CBD,,,
Mr B's Tobacco Shop,27 Salem Ave #2,,Carbondale,PA,18407,US,,5702819199,mrbtobaccoshop@icontech.com,2020-01-21,,,S,,,,
"CBD American Shaman of Carlisle, PA",404 E High St Ste 300,,Carlisle,PA,17013,US,https://cbdamericanshaman.com/,7172546643,michaelreisinger@vitalityorganics.org,2019-11-11,,Yes,C,CBD,,,
Puff & Bean Inc.,950 Walnut Bottom Rd Ste 6,,Carlisle,PA,17015,US,,7177018822,puffbeaninc@gmail.com,2018-10-31,,Yes,S,CBD,Yes,,
Red Devil Vapor,680 N Hanover St,,Carlisle,PA,17013,US,,7174225197,680reddevil@gmail.com,2015-07-19,2019-05-09,Yes,V,CBD,,,
Smoker's Express,200 S Spring Garden St Ste 4,,Carlisle,PA,17013,US,http://www.smokersexpress.net/,7172459281,,2020-03-08,2020-03-08,Yes,T,CBD,,,
Wicked Vaporz Carlisle,1156 Walnut Bottom Rd Ste 5,,Carlisle,PA,17013,US,,7177018089,wickedvaporz@gmail.com,2020-12-07,,Yes,V,CBD,,,
Cigarettes 4 Less,2100 Washington Pike,,Carnegie,PA,15106,US,,4124294767,,2019-09-13,,Yes,S,CBD,,,
Neal's Convenience & Tobacco,3251 Black Gap Rd,,Chambersburg,PA,17202,US,http://nealpetro1640.wix.com/nealsc-storetobacco,7175522886,,2020-01-27,2020-01-27,Yes,S,CBD,Yes,,
Neals Tobacco & Vape,1752 Lincoln Way E Ste 6,,Chambersburg,PA,17202,US,,7172640303,,2018-08-16,2019-06-11,Yes,S,CBD,Yes,,
Sam's Smoke Shop & Grocery,80 S Main St,,Chambersburg,PA,17201,US,,7172640400,,2018-08-06,2019-11-05,,S,,,,
Vast Vapor,85 N Main St,,Chambersburg,PA,17201,US,http://www.vastvapor.com/,7174915456,support@vastvapor.com,2018-08-17,2020-02-14,Yes,V,CBD,,,
H Smoke Shop,51 Cheltenham Ave,,Cheltenham,PA,19012,US,,2674373796,,2019-11-20,,,S,,,,
Black Bear Hemp Dispensary,400 Main St,,Clarion,PA,16214,US,https://www.blackbeardispensary.com/,8143936941,,2022-03-21,2022-03-21,Yes,C,CBD,,,
Shick's Gifts & Tobacco Shoppe,752 Main St,,Clarion,PA,16214,US,,8142268100,,2019-09-09,,,V,,,,
Smoke 4 Less,226 S 5th Ave #2,,Clarion,PA,16214,US,,8142978374,,2018-10-16,2019-03-20,,S,,,,
Just Vapor & CBD Oil,1000 S State St,,Clarks Summit,PA,18411,US,http://justvapor570.com/,5703196086,,2018-08-06,2019-12-26,Yes,V,CBD,,,
Puff Super Value,1800 Daisy St,,Clearfield,PA,16830,US,http://puffsv.com/,8142054033,,2020-02-06,,Yes,T,CBD,,,
Big Mike's Beer N Cigars,465 W Penn Ave,,Cleona,PA,17042,US,,7172775893,bigmikesbeer@gmail.com,2021-08-26,,,T,,,,
Puff Super Value,652 E Penn Ave,,Cleona,PA,17042,US,http://puffsv.com/,7172709733,,2020-02-06,,,T,,,,
Smooth Vape,453 W Penn Ave,,Cleona,PA,17042,US,https://www.smoothvapepa.com/,7179648866,info@smooth-vape.com,2018-09-30,,Yes,V,CBD,,,
Dave's Smoke Shop,1866 Main St #2,,Clifford,PA,18413,US,,5702223744,,2019-09-05,,,T,,,,
"Mr. Puff Tobacco, CBD & Kratom",102 E Baltimore Ave Ste 2,,Clifton Heights,PA,19018,US,,4844665102,mr.puff.tobacco@gmail.com,2019-01-24,2021-03-10,Yes,S,CBD,Yes,,
Cigar Box Tobacconist and Vape Center,9321 PA-61,,Coal Township,PA,17866,US,http://www.cigarboxpa.com/,5705092010,info@cigarboxpa.com,2018-08-06,2019-09-01,Yes,T,CBD,,,
Smoker Bruce,201 2nd Ave Ste 202,,Collegeville,PA,19426,US,,4849736635,,2019-05-13,,,S,,,,
Vegas Vapes,130 W Main St #122,,Collegeville,PA,19426,US,https://vegasvapes.com,4849618172,vegasvapes876@gmail.com,2020-12-12,,Yes,V,CBD,,,
Goose Vapes,50 N 4th St,,Columbia,PA,17512,US,,7174495766,goosevapes@gmail.com,2018-08-06,2019-12-22,Yes,V,CBD,,,
Tobacco World Plus,1042 Morrell Ave,,Connellsville,PA,15425,US,,7246280702,tobaccoworldplus@gmail.com,2020-01-14,2020-01-14,Yes,S,CBD,Yes,,
Conshohocken Smoke Shop,412 W Ridge Pike,,Conshohocken,PA,19428,US,http://conshohockensmokeshop.com/,4842436185,info@conshohockensmokeshop.com,2019-08-29,2019-08-29,,T,,,,
Stogie's Smoke Shop,544 PA-196 Ste 10,,Coolbaugh Township,PA,18466,US,,5708949855,,2020-04-11,,,S,,,,
Becalm Herbal Solutions,1300 Brodhead Rd #B,,Coraopolis,PA,15108,US,http://www.coraopolisnaturalhealing.com/,4123019162,becalmsmoke@gmail.com,2018-12-25,,Yes,H,CBD,Yes,,
Smoke Stack,7305 University Blvd,,Coraopolis,PA,15108,US,http://smokestackpgh.com/,4123757627,thesmokestackpgh@gmail.com,2020-03-01,,,T,,,,
Cool Vapes Cranberry,20232 US-19,,Cranberry,PA,15237,US,https://www.coolvapes.com/,7247792040,info@coolvapes.com,2015-07-22,2022-02-14,Yes,V,CBD,,,
East Coast Vapes,1075 Freedom Rd Ste 101,,Cranberry Township,PA,16066,US,https://www.eastcoastpgh.com/,7247792202,eastcoastvapespgh@gmail.com,2015-11-16,2019-07-04,Yes,V,CBD,Yes,,
"Your CBD Store - Cranberry Township, PA",20411 US-19 #4,,Cranberry Township,PA,16066,US,https://cbdrx4u.com/,8772001686,cbd3507@gmail.com,2019-09-16,2019-09-16,Yes,C,CBD,,,
Glass Gone Wow - Glass Gallery & Wellness,20550 Perry Hwy #17,,Cranberry Twp,PA,16066,US,http://www.glassgonewow.com/,7245918071,critter@glassgonewow.com,2018-08-06,2021-01-12,,H,,Yes,,
Smoker Friendly,20880 US-19,,Cranberry Twp,PA,16066,US,http://smokerfriendly.com/,7244531044,,2020-03-04,2020-03-04,Yes,S,CBD,,,
Croydon News,703 Bristol Pike,,Croydon,PA,19021,US,,2157852919,,2020-12-02,,Yes,S,CBD,Yes,,
Preferred Vapor,719 Bristol Pike,,Croydon,PA,19021,US,https://www.preferredvapor.com/,2157881145,preferredvapor@gmail.com,2018-08-06,2019-12-31,Yes,V,CBD,,,
All-In Custom Vapes,1 Tunkhannock Hwy,,Dallas,PA,18612,US,https://www.allincustomvapes.com/,5702554051,,2018-10-27,,Yes,V,CBD,,,
Back Mountain Tobacco & Glass,2418 Memorial Hwy,,Dallas,PA,18612,US,,5706752663,bmtinc@frontier.com,2019-02-15,,Yes,T,CBD,,,
Euphorec,65 Dallas Shopping Center,,Dallas,PA,18612,US,https://www.euphorec.com,5702554929,euphorec@euphorec.com,2021-10-07,,Yes,C,CBD,,,
Nepa Hemp Co,2653 Memorial Hwy,,Dallas,PA,18612,US,https://nepahempco.com/,5704069554,nepahempco@gmail.com,2020-02-05,,Yes,C,CBD,,,
Your CBD Store,3700 PA-118 #300,,Dallas,PA,18612,US,https://cbdrx4u.com,5703101225,dallas523@cbdrx4u.com,2020-12-07,,Yes,C,CBD,,,
Iron Vapor,828 Walnut St,,Danville,PA,17821,US,,5702844276,ironvaporweb@gmail.com,2016-08-01,2019-01-29,Yes,V,CBD,,,
Purple Hippo - Danville,348 Mill St,,Danville,PA,17821,US,,5703362719,purplehippotees@yahoo.com,2019-02-28,,Yes,H,CBD,Yes,,
Darby's Quick Mart,437 Main St,,Darby,PA,19023,US,,4157746664,,2021-09-05,,Yes,S,CBD,,,
Vapeoholix Vape Bar,6518 PA-22 Ste 454,,Delmont,PA,15626,US,,7247877991,vvbdelmont@gmail.com,2018-08-17,2020-02-16,,V,,,,
Smokers Express,834 US-15,,Dillsburg,PA,17019,US,http://www.smokersexpress.net/,7174325200,,2020-03-12,,,T,,,,
Nibbana Life CBD,2900 Carlisle Rd,,Dover,PA,17315,US,http://www.nibbana.life,7173240179,nibbana.life@gmail.com,2020-07-14,,Yes,C,CBD,,,
Chesco Hemp Co.,21 E Lancaster Ave Ste B,,Downingtown,PA,19335,US,https://www.chescohempco.com/,4845932307,chescohempco@gmail.com,2020-12-01,2021-05-07,Yes,C,CBD,,,
Rollies Tobacco & Vape,3943 Lincoln Hwy,,Downingtown,PA,19335,US,,6102695600,rolliestobacco@yahoo.com,2020-02-11,,Yes,S,CBD,,,
Vapor Crux,4317 W Lincoln Hwy,,Downingtown,PA,19335,US,,6102696739,support@vaporcrux.com,2018-08-17,2020-02-16,Yes,V,CBD,,,
First Stop Tobacco Shop,4165 E Swamp Rd,,Doylestown,PA,18902,US,,2153451370,firststoptobaccoshop@gmail.com,2020-07-25,2020-07-25,Yes,T,CBD,,,
Lotus 8 - CBD Apothecary,51 W State St,,Doylestown,PA,18901,US,https://www.lotus8.com/,2678844784,lotus8info@gmail.com,2021-03-19,,Yes,C,CBD,,,
Miles City Vape & Smoke Shop,1776 S Easton Rd Unit C,,Doylestown,PA,18901,US,https://www.milescityvape.com/,2674064979,sales@milescityvape.com,2021-09-16,2021-09-16,Yes,S,CBD,,,
Smok Shack,152 W State St,,Doylestown,PA,18901,US,,2678733399,smoksback152@gmail.com,2022-04-06,2022-04-06,Yes,S,CBD,,,
The Local Vapor,46 E State St Ste K,,Doylestown,PA,18901,US,http://www.thelocalvapor.com/,2152308273,thelocalvapor@gmail.com,2018-08-16,2020-02-14,Yes,V,CBD,,,
Smoke Connection,506 Richland Ave,,Dravosburg,PA,15034,US,,4125438273,manager.smokeconnection@gmail.com,2018-08-06,2019-11-16,Yes,S,CBD,Yes,,
Make It Vapor,1711 Limekiln Pike,,Dresher,PA,19025,US,https://www.makeitvapor.com/,2153675913,sales@makeitvapor.com,2018-09-30,2020-01-06,Yes,V,CBD,,,
Puff N Stuff,522 Burmont Rd,,Drexel Hill,PA,19026,US,https://puffnstuff522.business.site/,4844614233,nithin@akgroupllc.biz,2021-09-06,,Yes,S,CBD,Yes,,
HS Variety Shoppe,158 W Long Ave,,DuBois,PA,15801,US,,8146618796,its.hippie@gmail.com,2019-01-01,,Yes,H,CBD,,,
Vape Vibe,308 Commons Dr,,DuBois,PA,15801,US,http://www.vape-vibe.com/,8142997052,vapevibe@gmail.com,2018-08-17,2020-02-16,Yes,V,CBD,,,
Castle Smoke Shop,1119 Wheeler Ave,,Dunmore,PA,18510,US,,5703417011,castle.smoke1@gmail.com,2018-09-17,,,S,,,,
The Cloud House Vape Lounge,992 5th Ave,,East McKeesport,PA,15035,US,https://the-cloud-house-vape-lounge.business.site/,4126464593,,2018-08-16,2020-02-14,Yes,V,CBD,,,
Ecigs International,221 W Germantown Pike,,East Norriton,PA,19401,US,http://www.ecigg.org/,8886627163,support@ecigg.org,2018-10-21,,,V,,,,
