Shop Name,Address 1,Address 2,City,State/Province,Zip/Postcode,Country,Website,Phone,Email,Added,Updated,CBD,Biz Type,MJ,Kratom,Buyer name ,Title 
Coos Bay Fast Mart,810 Central Ave,,Coos Bay,OR,97420,US,,5418089088,,2019-11-27,,,O,,,,
Flashback Tee's,510 Newmark Ave,,Coos Bay,OR,97420,US,,5418883938,,2018-12-10,,Yes,H,CBD,Yes,,
Smoke On The Water,299 S Bayshore Dr,,Coos Bay,OR,97420,US,,5418083591,,2022-05-13,2022-05-13,,S,,,,
Vape Junkies,1165 Newmark Ave Ste D,,Coos Bay,OR,97420,US,https://www.thevapejunkies.com/,5418888866,vapejunkies@hotmail.com,2018-08-06,2019-09-27,,V,,Yes,,
Coquille Smoke Shop,399 N Central Blvd,,Coquille,OR,97423,US,,5413966365,,2019-08-28,2019-08-28,Yes,T,CBD,,,
CBD Scientific,964 NW Circle Blvd,,Corvallis,OR,97330,US,,5412073444,cbdscientific@gmail.com,2020-11-30,,Yes,C,CBD,,,
The Uprise,1110 NW Van Buren Ave,,Corvallis,OR,97330,US,http://upriseskate.com/,5417544257,upriseskating@gmail.com,2019-11-02,,,O,,,,
Valley Vapors,2319 NW 9th St,,Corvallis,OR,97330,US,,5417531144,2319vape@gmail.com,2018-08-06,2020-01-17,,V,,,,
Wild Side Smoke Shop,820 NW 9th St Ste 104,,Corvallis,OR,97330,US,,5412301394,,2018-08-06,2020-01-17,Yes,S,CBD,Yes,,
Discount Smokes & Cigarettes,178 Gateway Blvd,,Cottage Grove,OR,97424,US,,5416491284,,2019-06-13,,,S,,,,
Dallas Smoke Shop,113 E Ellendale Ave,,Dallas,OR,97338,US,https://www.instagram.com/dallassmokeshop/,5038314746,dallassmokeshopp@gmail.com,2021-05-07,,Yes,S,CBD,,,
Square One Smoke Shop,147 SW Court St,,Dallas,OR,97338,US,,5037511711,,2019-10-20,2022-03-10,Yes,S,CBD,,,
CBDlish,307 OR-224,,Estacada,OR,97023,US,https://www.cbdlish.com/,5036302020,customerservice@cbdlish.com,2020-06-29,2020-06-29,Yes,C,CBD,,,
Bree's Way,1231 Alder St,,Eugene,OR,97401,US,http://breeswayinc.com/,5413437777,breeswayinc@yahoo.com,2018-11-02,2018-11-02,,H,,,,
Cigarettes For Less,1410 W 7th Ave,,Eugene,OR,97402,US,,5416363330,,2019-09-18,,,S,,Yes,,
Classic Smoke Shop,733 OR-99 N,,Eugene,OR,97402,US,https://classic-smoke-shop.business.site/,5412468298,,2019-06-13,2019-06-13,Yes,S,CBD,Yes,,
Emerald Vapors Westside,2422 W 11th Ave,,Eugene,OR,97402,US,https://emeraldvapors.com/,5415250381,social@emeraldvapors.com,2018-08-06,2019-12-19,Yes,V,CBD,,,
GJ's Smoke Shop,4726 Royal Ave,,Eugene,OR,97402,US,,5416075677,,2018-08-06,2019-09-17,,S,,,,
Hunky Dory Pipe and Tobacco,271 W 7th Ave,,Eugene,OR,97401,US,https://hunkydorypipeandtobacco.com/,5413451853,hunkydorypipeandtobacco@yahoo.com,2018-10-27,,,S,,Yes,,
Juiced Up Vapors,905 W 7th Ave,,Eugene,OR,97402,US,,5419050899,,2018-10-18,2022-03-11,,V,,,,
Lazars Bazar,57 W Broadway,,Eugene,OR,97401,US,http://www.lazarseugene.com/,5416870139,lazarsbazar@gmail.com,2018-10-27,,,H,,Yes,,
Nephos Vape Werks,390 Coburg Rd Ste G,,Eugene,OR,97401,US,,5416544544,,2018-08-06,2020-01-16,,V,,Yes,,
Santa Clara Smoke Shop,2664 River Rd Ste B,,Eugene,OR,97404,US,http://www.santaclarasmokeshop.com/,5416545772,info@santaclarasmokeshop.com,2018-08-06,2020-01-16,Yes,S,CBD,Yes,,
Sweet Tooth Glassworks,3815 W 11th Ave Ste 100,,Eugene,OR,97402,US,https://www.sweettoothglassworks.com/,5413457777,sweettoothglass@yahoo.com,2018-11-01,2021-11-29,,H,,,,
Urban Vapors,472 W 7th Ave Ste 3,,Eugene,OR,97401,US,https://www.urbanvaporsonline.com/,5412468372,info@urbanvaporsonline.com,2019-05-28,,,V,,,,
Wild Side Smoke Shop,25 E 11th Ave,,Eugene,OR,97401,US,,5413451399,,2018-11-20,,,H,,,,
Jambo Smoke Shop,1348 Bay St,,Florence,OR,97439,US,,5419974060,jamboworldcrafts@hotmail.com,2018-08-06,2019-10-06,,H,,,,
The Glass Stash,1734 US-101,,Florence,OR,97439,US,,5419971087,theglassstash@yahoo.com,2019-05-20,,Yes,H,CBD,,,
Smoke 4 Less,3010 Pacific Ave Unit A,,Forest Grove,OR,97116,US,,5037475879,smokeforlessor@gmail.com,2020-02-17,,Yes,S,CBD,Yes,,
Magic Man Costume & Fun Shop,1867 Redwood Ave,,Grants Pass,OR,97527,US,http://www.magicmanshop.com,5419564420,magicmanfunshop@yahoo.com,2018-12-25,,Yes,H,CBD,Yes,,
Magic Man Costume & Fun Shop,216 SW G St,,Grants Pass,OR,97526,US,http://www.magicmanshop.com,5415071485,magicmanfunshop@yahoo.com,2018-12-25,,Yes,H,CBD,Yes,,
Murphy Hemp and Wellness CBD Store,405 NE F St,,Grants Pass,OR,97526,US,https://www.murphyhempcompany.com/,5417615944,sales@murphyhempcompany.com,2021-03-09,,Yes,C,CBD,,,
News & Smokes,1569 NE 6th St,,Grants Pass,OR,97526,US,http://www.newsandsmokes.com,5414793790,jennifer@minipetmart.net,2018-10-31,2021-06-19,,S,,Yes,,
Phoenix Glass Gallery at Listen Here Music,234 SW 6th St,,Grants Pass,OR,97526,US,,5414796131,lhere1@msn.com,2018-12-22,,,H,,,,
Red Eye Hut,220 SW 6th St,,Grants Pass,OR,97526,US,,5412262999,,2020-02-08,2020-02-08,,H,,Yes,,
Siskiyou Sungrown CBD,315 SE 7th St Ste D,,Grants Pass,OR,97526,US,https://www.siskiyousungrown.com/,5418461876,info@siskiyousungrown.com,2021-01-09,,Yes,C,CBD,,,
Tribal Vape,120 SW J St Ste A,,Grants Pass,OR,97526,US,http://tribalvape.com/,5419553330,sales@tribalvape.com,2018-08-06,2020-01-17,Yes,V,CBD,,,
True Nature CBD,120 Sw J St,,Grants Pass,OR,97526,US,http://www.truenaturecbd.com,5412958874,info@truenaturecbd.com,2020-07-20,,Yes,C,CBD,,,
All Stop Pipes & Tobacco,1458 NE Burnside Rd,,Gresham,OR,97030,US,http://allstoppipestobacco.wixsite.com/allstop,5035128477,,2018-06-04,2018-10-12,,T,,Yes,,
Bone's Smoke & Brew,1565 NE Division St,,Gresham,OR,97030,US,http://bones-smoke-brew.business.site/,5033289374,,2019-01-11,2019-01-11,Yes,S,CBD,,,
Cheap Charlie's Beer and Wine Superstore,79 NE Roberts Ave,,Gresham,OR,97030,US,http://thebestbottleshop.com/,5035454301,don@cheapcharlie.us,2018-11-20,,,S,,,,
Fatboy Vapors,883 NE Hogan Dr,,Gresham,OR,97030,US,http://www.fatboyvapors.com/,5039123365,gresham@fatboyvapors.com,2018-08-06,2019-12-20,,V,,,,
House of Pipes,901 SW Highland DR #F,,Gresham,OR,97080,US,http://www.houseofpipes.com/,5033289387,,2018-08-06,2019-10-01,,S,,Yes,,
Str8vaping,40 NE Division St,,Gresham,OR,97030,US,,5034895272,,2018-08-06,2020-01-17,,V,,,,
Vape Life Oregon,1240 NE Burnside Rd,,Gresham,OR,97030,US,,9712190757,,2019-11-05,2019-11-05,,V,,,,
"Your CBD Store - Gresham, OR",1119 NE Hogan Dr,,Gresham,OR,97030,US,https://cbdrx4u.com/,8662237948,cbd3507@gmail.com,2019-09-15,2019-09-15,Yes,C,CBD,,,
Tobacco Vape Center,10465 SE 82nd Ave,,Happy Valley,OR,97086,US,,9712795032,,2020-08-15,,,S,,Yes,,
Harbor Tobacco,16261 US-101 #4,,Harbor,OR,97415,US,,5414699400,,2019-11-23,2021-06-28,,S,,,,
Big Smoke,1000 S US-395 Ste D,,Hermiston,OR,97838,US,http://tbcollc.com,5415647993,vapingtbco@tbcollc.com,2018-08-06,2019-08-22,,S,,,,
Essence Emporium,1055 S Hwy 395 Ste 101,,Hermiston,OR,97838,US,,5416674184,,2018-08-06,2019-12-19,Yes,V,CBD,,,
Smoke City For Less,125 SE 4th St,,Hermiston,OR,97838,US,http://www.smokecity4less.com/,5412891300,,2018-11-04,2018-11-04,Yes,S,CBD,,,
CBD America,541 SE Baseline St,,Hillsboro,OR,97123,US,https://cbdamericas.com/,5036486013,,2021-12-15,2021-12-15,Yes,C,CBD,,,
Dr. Greenthumbz Smoke Shop,1011 SE Walnut St Ste D-1,,Hillsboro,OR,97123,US,,5037473742,dr.greenthumbz_inc@yahoo.com,2019-06-13,,,H,,Yes,,
House of Pipes,5121 SE Tualatin Valley Hwy,,Hillsboro,OR,97123,US,http://www.houseofpipes.com/,5038446622,,2018-08-06,2019-10-01,Yes,S,CBD,Yes,,
Serenity Vapor & CBD Hillsboro,1300 SW Oak Street Ste F,,Hillsboro,OR,97123,US,http://svlounge.com/,5036728273,,2019-11-05,2019-11-05,Yes,V,CBD,,,
Smoke 4 U,7432 W Baseline Rd,,Hillsboro,OR,97123,US,http://www.smoke4uvapes.com/,5036492289,smoke4uvapes@gmail.com,2018-08-06,2020-01-17,,S,,Yes,,
Pype's Palace,1205 B St,,Hood River,OR,97031,US,,5413080132,,2018-08-06,2020-01-16,,H,,,,
Bare Bones,671 W Main St,,John Day,OR,97845,US,,5415752857,nstiner@yahoo.com,2019-07-22,,,S,,,,
The Peace Pipe,9 Main St #B,,Joseph,OR,97846,US,http://josephoregonpeacepipe.com/,5414321070,josephoregonpeacepipe@gmail.com,2018-12-25,,,H,,,,
Elite Vape Station,3875 River Rd N,,Keizer,OR,97303,US,https://elitevapestation.com/,9717184227,elitesmokestation@gmail.com,2018-08-06,2019-12-19,,V,,,,
Pat's Cigs,4486 River Rd N,,Keizer,OR,97303,US,,5033903647,p.cigs@comcast.net,2019-11-27,,Yes,S,CBD,Yes,,
AYN Smoke Shop,4527 S 6th St,,Klamath Falls,OR,97603,US,https://ayn-smoke-shop.business.site/,5418872838,,2019-06-28,,,S,,,,
Cairos Smoke Shop,2387 S 6th St,,Klamath Falls,OR,97601,US,,5414176189,,2019-07-30,2019-07-30,,S,,,,
ECBlend Flavors,3255 Washburn Way Ste 6,,Klamath Falls,OR,97603,US,https://www.ecblendflavors.com/,5418872348,helpdesk@ecblend.com,2018-08-06,2019-10-03,,V,,,,
Fourmile Health,310 S 6th St,,Klamath Falls,OR,97601,US,https://www.fourmilehealth.com,5412053647,support@fourmilehealth.com,2020-11-21,,Yes,C,CBD,,,
Paradise Smoke Shop,5530 S 6th St,,Klamath Falls,OR,97603,US,,5412056252,,2019-07-03,,Yes,S,CBD,Yes,,
Pinky's Smoke Shop #2,737 Main St,,Klamath Falls,OR,97601,US,,,,2019-11-22,2021-07-04,Yes,H,CBD,,,
Puff Puff Pass,4330 S 6th St,,Klamath Falls,OR,97603,US,https://puff-puff-pass-smoke-shop-llc.business.site/,5418878098,,2020-02-06,2020-02-06,,S,,,,
Rick's Smoke Shop #1,600 Main St,,Klamath Falls,OR,97601,US,http://www.rickssmokeshop.com/,5418840313,rickssmokeshop3@gmail.com,2018-08-06,2019-06-11,,T,,,,
Rick's Smoke Shop #2,2209 Madison St,,Klamath Falls,OR,97603,US,http://www.rickssmokeshop.com/,5418840719,rickssmokeshop3@gmail.com,2018-08-06,2019-06-11,,T,,,,
Rick's Smoke Shop #3,3009 Maywood Dr,,Klamath Falls,OR,97603,US,http://www.rickssmokeshop.com/,5418846951,rickssmokeshop3@gmail.com,2018-08-06,2019-06-11,,T,,,,
What A Relief CBD's,5035 S 6th St,,Klamath Falls,OR,97603,US,,5418872775,,2020-12-11,,Yes,C,CBD,,,
Desires,1105 Washington Ave,,La Grande,OR,97850,US,http://desiresllc.com/,5419629708,desiresllc@gmail.com,2019-04-06,,Yes,H,CBD,,,
Nugget CBD - La Grande,2108 Island Ave,,La Grande,OR,97850,US,,5413049119,lagrandecbd@gmail.com,2021-02-22,,Yes,C,CBD,,,
Smokin Toys Novelties and Accessories,51456 US-97 Ste 4,,La Pine,OR,97739,US,,5415364825,smokintoys@gmail.com,2020-03-22,2020-03-22,Yes,S,CBD,Yes,,
Paradox,468 N State St,,Lake Oswego,OR,97034,US,http://www.paradoxglass.com/,5033057247,bad.fish.llc1@gmail.com,2022-02-11,2022-02-11,Yes,S,CBD,Yes,,
Blarney Brothers Smoke Emprm,995 S G St,,Lakeview,OR,97630,US,,5419474166,,2019-07-26,,,S,,,,
Northwest Freedom Vape,732 Park St,,Lebanon,OR,97355,US,,5415701701,,2014-10-10,2019-01-31,,V,,,,
Shaggy's Den,455 Weldwood Dr,,Lebanon,OR,97355,US,,5412587148,,2020-02-15,,Yes,S,CBD,Yes,,
Happy Hut,1528 NE Hwy 101,,Lincoln City,OR,97367,US,,5419968880,,2018-11-06,,,H,,Yes,,
The CBD Spot,4756 Oregon Coast Hwy,,Lincoln City,OR,97367,US,https://thecbdspot.business.site,5416141500,mike@shopcbdstore.com,2020-12-21,,Yes,C,CBD,,,
US Smoke Shop,1800 US-101 #B,,Lincoln City,OR,97367,US,,5419964300,,2019-10-17,,,S,,,,
The Pieceful Place,241 NE 5th St,,Madras,OR,97741,US,http://thepiecefulplace.com,5417777870,,2019-01-11,,,H,,,,
CM Tobacco,1220 NE Adams St #5538,,McMinnville,OR,97128,US,https://cm-tobacco.business.site/,5038839350,,2019-08-27,,,S,,,,
Gandalfs Smoke & Vape Shop,635 NE OR-99 W Ste C,,McMinnville,OR,97128,US,http://www.gandalfssmokeshop.com,5038570558,gandalfssmokeshop@gmail.com,2018-12-21,,Yes,S,CBD,Yes,,
Goo Roo Designs,8083 NE OR-99W,,McMinnville,OR,97128,US,https://www.goorooglass.com/,5034728101,gooroodesignsportland@gmail.com,2019-01-17,,Yes,H,CBD,,,
Saver-E-Smoke Vape Shop,2533 OR-99W Ste C,,McMinnville,OR,97128,US,http://saver-e-smoke-vape-shop.business.site/,9712254240,saveresmoke@hotmail.com,2018-08-06,2020-01-17,Yes,V,CBD,,,
The Happy Hut,343 NE Baker St,,McMinnville,OR,97128,US,,5034351770,,2018-11-14,2019-01-21,,H,,,,
42 Degrees,613 E Main St,,Medford,OR,97504,US,,5419732311,42degrees.info@gmail.com,2018-10-25,2018-10-25,,S,,,,
ECBlend,1600 Delta Waters Rd #101,,Medford,OR,97504,US,https://www.ecblendflavors.com/,5419732643,helpdesk@ecblend.com,2018-08-06,2019-01-16,,V,,,,
ECBlend Flavors,406 S Riverside Ave,,Medford,OR,97501,US,https://www.ecblendflavors.com/,5413939840,brentj@ecblend.com,2018-08-06,2019-10-03,,V,,,,
Magic Man Costume and Fun Shop,880 Biddle Rd,,Medford,OR,97504,US,http://www.magicmanshop.com/,5417765818,magicmanfunshop@yahoo.com,2018-12-25,,Yes,H,CBD,Yes,,
News & Smokes,1175 Court St,,Medford,OR,97501,US,http://newsandsmokes.com/,5417749271,,2020-01-28,2020-01-28,,S,,Yes,,
News & Smokes,2295 W Main St,,Medford,OR,97501,US,http://newsandsmokes.com/,5417795449,,2020-01-28,,,S,,Yes,,
News & Smokes,259 E Barnett Rd Ste C,,Medford,OR,97501,US,http://newsandsmokes.com/,5417793900,,2020-01-28,,,S,,Yes,,
Sky High Smoke N Accessories,912 S Central Ave,,Medford,OR,97501,US,http://www.skyhighpipes.com/,5416228181,info@skyhighpipes.com,2018-08-06,2019-06-21,Yes,S,CBD,Yes,,
Smokin Deals Custom Glass Smoke Shop,1246 S Riverside Ave,,Medford,OR,97501,US,http://www.smokin-deals.com/,5417678636,smokindealscustomglass@gmail.com,2018-08-06,2020-01-17,Yes,S,CBD,Yes,,
Vapor Legends,820 S Central Ave Ste B,,Medford,OR,97501,US,http://www.vaporlegends.com/,5418164097,customerservice@vaporlegends.com,2018-09-30,,,V,,,,
Victoria's Station,120 Galice Rd,,Merlin,OR,97532,US,,5414711396,,2019-09-29,2019-09-29,Yes,H,CBD,,,
Desires,15 N Columbia St,,Milton-Freewater,OR,97862,US,https://desiresllc.com/,5419389708,,2020-12-21,,Yes,H,CBD,,,
House of Pipes,17185 SE McLoughlin Blvd,,Milwaukie,OR,97267,US,http://www.houseofpipes.com/,5033056832,,2018-08-06,2019-10-01,Yes,S,CBD,Yes,,
Kimmys Market & Smoke Shop,3141 SE Harrison St,,Milwaukie,OR,97222,US,,5036532110,,2019-12-26,,Yes,S,CBD,Yes,,
Tobacco Town,16640 SE McLoughlin Blvd,,Milwaukie,OR,97267,US,https://www.tobaccotown.com/se-mcloughlin-blvd-milwaukie,5036564682,kurt-ttown@comcast.net,2022-03-15,2022-03-15,,T,,,,
Tony's Smoke Shop,16681 SE McLoughlin Blvd,,Milwaukie,OR,97267,US,http://www.tonyssmokeshop.com/,5039749530,,2018-08-06,2020-01-17,Yes,S,CBD,Yes,,
MJ's Glass & Vape,705 N Springbrook Rd Ste 102,,Newberg,OR,97132,US,,9718328192,info@mjsglassvape.com,2018-12-20,,Yes,H,CBD,Yes,,
Newberg Cigarette & Tobacco,2907 Portland Rd,,Newberg,OR,97132,US,,5035370935,,2020-01-28,,,T,,,,
Newberg Vapors,105 N Meridian St,,Newberg,OR,97132,US,https://newbergvapors.com/,5035541100,newbergvapors@gmail.com,2018-08-06,2021-12-28,Yes,V,CBD,Yes,,
A Perfect Peace,324 SW Coast Hwy Ste 101,,Newport,OR,97365,US,http://aperfectpeace.com/,5412725252,,2018-10-25,2020-01-30,Yes,H,CBD,Yes,,
Hazy Day,5417 N Coast Hwy,,Newport,OR,97365,US,http://hazy-day.com,2082517362,hazydayllc@outlook.com,2019-07-23,,Yes,H,CBD,Yes,,
Jambo World Crafts,458 SW Bay Blvd,,Newport,OR,97365,US,,5415740027,jamboworldcrafts@hotmail.com,2018-08-06,2019-10-06,,H,,,,
Newport Liquor Store,2019 N Coast Hwy,,Newport,OR,97365,US,http://www.newportwaldportliquor.com,5412655621,ashleycatalfamo@gmail.com,2018-11-02,,,T,,Yes,,
US Market,910 Oregon Coast Hwy,,Newport,OR,97365,US,,,,2022-02-21,2022-03-25,,T,,,,
A1 Smoke Shop,1590 Sherman Ave,,North Bend,OR,97459,US,,5418080586,,2019-07-15,,,S,,Yes,,
Nex Dor,2080 Public Square Ct Ste A,,North Bend,OR,97459,US,,5417564105,,2018-10-27,,,S,,,,
Smoke Break Discount Pipe & Bong Shop,1966 Sherman Ave,,North Bend,OR,97459,US,https://www.smokebreakglass.com/,5418080800,smokebreakemail@gmail.com,2019-09-10,,,H,,Yes,,
Hotbox CBD,183 E Idaho Ave,,Ontario,OR,97914,US,http://www.hotboxfarms.com/,5418895578,,2019-08-17,,Yes,C,CBD,,,
New Vizions,772 N Oregon St,,Ontario,OR,97914,US,,5418895145,,2020-01-28,,Yes,H,CBD,,,
Nugget CBD - Ontario,180 East Ln Ste 5,,Ontario,OR,97914,US,https://www.nuggetcbd.com/,5418893878,nuggetcbd@gmail.com,2019-08-16,2019-08-16,Yes,C,CBD,,,
Old School Hand Blown Glass,281 S Oregon St,,Ontario,OR,97914,US,https://oldschoolhandblownglass.com/,5418230123,oldschoolhandblownglass@gmail.com,2018-10-27,2018-11-12,Yes,H,CBD,,,
The Happy Hippy,490 East Ln Ste 8,,Ontario,OR,97914,US,http://www.thehappyhippyshop.com,5418231401,the-happy-hippy@hotmail.com,2018-11-14,2019-10-29,Yes,H,CBD,,,
The Vapor Place,253 East Lane N Ste 5,,Ontario,OR,97914,US,,5418896459,thevaporplace@yahoo.com,2018-08-06,2019-05-14,Yes,V,CBD,,,
Cigarettes Cheaper,19057 S Beavercreek Rd,,Oregon City,OR,97045,US,,5036578294,,2019-03-28,,,S,,,,
House of Pipes,502 Molalla Ave,,Oregon City,OR,97045,US,,5033426268,,2018-08-06,2021-06-10,Yes,S,CBD,Yes,,
Big Smoke,1902 SW Emigrant Ave,,Pendleton,OR,97801,US,,5412766576,,2018-08-06,2019-07-25,,S,,,,
Highly Active,318 S Main St,,Pendleton,OR,97801,US,,5412766431,,2018-08-06,2022-01-31,,H,,,,
Pandora's Box #2,28 SE Emigrant Ave,,Pendleton,OR,97801,US,,5414298785,,2019-01-17,,Yes,H,CBD,Yes,,
Thur's Smoke Shop,502 SE 16th St,,Pendleton,OR,97801,US,,5414298760,thur420@gmail.com,2019-09-24,2019-11-06,Yes,S,CBD,Yes,,
82nd Ave Tobacco & Pipe,400 SE 82nd Ave,,Portland,OR,97216,US,http://www.82ave.com/,5032559987,contact@82ave.com,2018-12-25,,,S,,Yes,,
All Stop Pipes & Tobacco,6835 N Fessenden St,,Portland,OR,97203,US,,9712550327,,2021-12-14,2021-12-14,,S,,,,
All Stop Pipes & Tobacco,14447 SE Division St,,Portland,OR,97236,US,http://allstoppipestobacco.wix.com/allstop,5039542810,,2019-07-17,2019-07-17,Yes,S,CBD,Yes,,
Atomize,1208 SE 7th Ave,,Portland,OR,97214,US,https://www.atomizepdx.com/,5038935847,ryan@atomizepdx.com,2018-10-14,2018-10-14,,V,,,,
Bone’s Smoke & Brew,4339 NE Killingsworth St,,Portland,OR,97218,US,https://bones-smoke-brew.business.site/,5037197789,,2021-12-19,2021-12-19,,S,,,,
CBD American Shaman of Portland,4726 SE Hawthorne Blvd,,Portland,OR,97215,US,https://cbdamericanshaman.com/,9716787384,americanshamanofportland@gmail.com,2019-11-08,,Yes,C,CBD,,,
CBD Hemp Store,1523 SE Morrison St,,Portland,OR,97214,US,https://cbdrapid.com/,5032064060,sales@cbd-hempstore.com,2019-08-15,,Yes,C,CBD,,,
CBDlish,7037 SW Macadam Ave,,Portland,OR,97219,US,https://www.cbdlish.com/,9713392976,customerservice@cbdlish.com,2020-06-29,,Yes,C,CBD,,,
