Shop Name,Address 1,Address 2,City,State/Province,Zip/Postcode,Country,Website,Phone,Email,Added,Updated,CBD,Biz Type,MJ,Kratom,Buyer name,Title
CBD Plus USA,610 S Aspen Ave,,Broken Arrow,OK,74012,US,https://cbdplususa.com/,9184168830,brokenarrow@cbdplususa.com,2020-11-29,,Yes,C,CBD,,,
EcoSmoke BA,2200 W Houston St,,Broken Arrow,OK,74012,US,https://www.vapeshoptulsa.com/,9189944495,ecosmoketulsa@gmail.com,2018-10-21,5/15/2019,,V,,,,
My CBD Hub,106 S Main St,,Broken Arrow,OK,74012,US,,9188933701,sarah@mycbdhub.com,2020-01-22,,Yes,C,CBD,,,
Sassy's,504 S Elm Pl,,Broken Arrow,OK,74012,US,https://www.facebook.com/tulsa.sassys,9188721500,,2018-12-22,12/22/2018,,H,,Yes,,
Staxx Smoke and Vape Shop,312 W Kenosha St,,Broken Arrow,OK,74012,US,https://staxxsmokeshop.com/,9189407888,,2018-08-06,12/1/2019,Yes,S,CBD,Yes,,
Vape This Broken Arrow,1139 E Kenosha St,,Broken Arrow,OK,74012,US,http://www.vapethisecigs.com/,9185053600,vapethisba@gmail.com,2018-08-06,1/6/2020,Yes,V,CBD,,,
Mountain Fork CBD,25 Carson Creek Rd,,Broken Bow,OK,74728,US,,5803064367,mtnforkcbd@gmail.com,2020-07-12,7/12/2020,Yes,C,CBD,,,
Catoosa Vapors +,750 S Cherokee St Ste H,,Catoosa,OK,74015,US,,9182026239,catoosavapors@gmail.com,2020-08-16,1/14/2022,Yes,V,CBD,Yes,,
CBD Plus USA,750 S Cherokee St Ste B,,Catoosa,OK,74015,US,https://cbdplususa.com/,9184168824,catoosa@cbdplususa.com,2020-11-29,,Yes,C,CBD,,,
66 Holistic Health & Grind,920 W 15th St,,Chandler,OK,74834,US,,4053525143,info@66holistichealthandgrind.com,2020-11-15,,Yes,C,CBD,,,
Checotah Indian Smoke Shop,998 Maple St,,Checotah,OK,74426,US,,9184732801,,2019-08-03,,,T,,,,
CBD American Shaman - Chickasha,1000 W Choctaw Ave Ste 15,,Chickasha,OK,73018,US,https://cbdamericanshaman.com/,4058253257,,2020-06-20,,Yes,C,CBD,,,
The Vapor Consultants,1501 S 4th St,,Chickasha,OK,73018,US,,4053205681,vapecon405@gmail.com,2018-08-06,11/13/2018,,V,,,,
Vapor 100 - Chickasha,2125 S 4th St,,Chickasha,OK,73018,US,https://www.vaporworldstore.com/,5802975020,,2019-09-25,2/15/2022,,V,,Yes,,
Flavor Vapor,14447 NE 23rd St,,Choctaw,OK,73020,US,https://flavorvaporwholesale.com/,4052816166,,2018-08-06,12/21/2019,Yes,V,CBD,,,
Smoke Shop,1530 S Choctaw Rd,,Choctaw,OK,73020,US,,,,2020-02-26,,,T,,,,
Black Mesa Vapors,121 W Blue Starr Dr,,Claremore,OK,74017,US,https://blackmesavapors.com/,9188245801,info@blackmesavapors.com,2018-09-30,,,V,,,,
Black Mesa Vapors,614 S Lynn Riggs Blvd,,Claremore,OK,74017,US,https://blackmesavapors.com/,9188245801,info@blackmesavapors.com,2018-08-09,1/25/2020,,V,,,,
Claremore Smoke Shop,902 N Dorothy Ave,,Claremore,OK,74017,US,,9183419150,,2019-08-25,,,T,,,,
My Vape Place,602 S Brady St,,Claremore,OK,74017,US,https://my-vape-place.business.site/,9182834848,myvapeplace@gmail.com,2018-08-06,12/30/2019,Yes,V,CBD,,,
Tribal Nations CBD Outlet,18583 OK-66,,Claremore,OK,74017,US,https://tribalnationscbd.ecwid.com/,9185680297,tribalnationscbd@hotmail.com,2020-12-09,,Yes,C,CBD,Yes,,
RedNeck Vapors,300 W Caddo St,,Cleveland,OK,74020,US,,9183585009,redneckvapors@att.net,2020-02-08,,Yes,V,CBD,,,
Kratom Closet,2886 US-412 Ste C,,Colcord,OK,74338,US,https://kratomcloset.com,9182626012,,2019-06-17,2/26/2021,Yes,H,CBD,Yes,,
CBD American Shaman - Coweta,11319 E OK-51 #700,,Coweta,OK,74429,US,https://cbdamericanshaman.com/,9182796045,cowetacbd@gmail.com,2019-11-12,,Yes,C,CBD,,,
Dig Lyfe Vapor Co.,110 S Cleveland Ave,,Cushing,OK,74023,US,,,digvapor@gmail.com,2019-09-05,7/18/2020,Yes,V,CBD,Yes,,
Eko Vapors,523 E Main St,,Cushing,OK,74023,US,,9182254356,,2018-08-09,2/2/2020,Yes,V,CBD,,,
Green Acres,1107 E Main St,,Cushing,OK,74023,US,,9182851908,,2021-01-14,,Yes,C,CBD,,,
Apex Vaping,306 E Main St,,Davis,OK,73030,US,,5802478411,apexvaping@gmail.com,2018-10-27,,,V,,,,
Lotus Botanicals,5501 Main St Ste 109,,Del City,OK,73115,US,https://www.lotusbotanicals.org/,4056040647,info@lotusbotanicals.org,2020-08-05,,Yes,C,CBD,Yes,,
Lenape Smoke Shop,12042 US-75,,Dewey,OK,74029,US,,9185343502,,2019-12-08,12/8/2019,,T,,,,
Shangri-La Smokes,610 N Osage Ave Ste 3,,Dewey,OK,74029,US,,8887850990,nirvanasmokesdewey@gmail.com,2021-04-28,,Yes,S,CBD,,,
5150 CBD Kratom & Dry Herbs,720 US-81,,Duncan,OK,73533,US,,5804480636,5150cbd@gmail.com,2020-07-01,12/28/2020,Yes,C,CBD,Yes,,
Vape Smart,15 US-81,,Duncan,OK,73533,US,http://vape-smart.business.site/,5807865022,,2019-08-09,,Yes,V,CBD,,,
Happy Vibes Smoke & Vapor Shop,504 N 1st Ave Ste 150,,Durant,OK,74701,US,,5806342340,,2019-04-10,4/10/2019,Yes,S,CBD,,,
Red River Tobacco,2101 W Main St Suite 102,,Durant,OK,74701,US,https://redrivertobacco.com/,5807458111,redrivertobacco@gmail.com,2019-01-20,,Yes,S,CBD,,,
Sweet Leaf Smoke Shop,701 S 9th Ave,,Durant,OK,74701,US,https://sweetleaffarmacy.com/,5807458078,flowerladyok@yahoo.com,2021-04-17,,Yes,H,CBD,,,
Texoma Tobacco,723 W Main St,,Durant,OK,74701,US,,5809310358,,2020-04-16,,,S,,,,
777 Food Mart,700 S Broadway,,Edmond,OK,73034,US,https://www.yelp.com/biz/777-food-mart-edmond,4052858066,,2022-01-04,1/4/2022,,V,,,,
777 Smoke Shop,706 S Broadway,,Edmond,OK,73034,US,,4052858066,,2019-07-13,,,S,,,,
CBD Plus USA,121 E Waterloo Rd Ste 4,,Edmond,OK,73034,US,https://cbdplususa.com/,4052570249,,2020-11-29,,Yes,C,CBD,,,
Edmond Vapes CBD & Kava Bar,106 S Bryant Ave,,Edmond,OK,73012,US,,4052855007,stephen.heavyavpe@gmail.com,2014-08-29,5/15/2019,Yes,V,CBD,Yes,,
Get Vaped,828 W Danforth Rd,,Edmond,OK,73003,US,,4053598273,info.getvaped@gmail.com,2018-08-06,12/22/2019,Yes,V,CBD,,,
OKC Vapes,2141 W 15th St,,Edmond,OK,73013,US,http://okcvapes.com/,4052855067,,2018-08-09,2/2/2020,,V,,,,
Trichomes,14509 N Santa Fe Ave,,Edmond,OK,73013,US,https://trichomesokc.com/,4057534169,,2020-07-20,,Yes,H,CBD,Yes,,
Vapor Express Lounge Edmond,1105 S Broadway,,Edmond,OK,73034,US,,4058824249,,2018-08-06,1/7/2020,,V,,,,
CBD Plus USA - El Reno,1536 SW 27th St #A,,El Reno,OK,73036,US,https://cbdplususa.com/,8334223758,info@cbdplususa.com,2019-08-15,11/29/2020,Yes,C,CBD,,,
Mixmaster Vapes,935 S Country Club Rd,,El Reno,OK,73036,US,,8884058273,info@mixmastervapes.com,2018-08-06,12/29/2019,Yes,V,CBD,Yes,,
Purple Monkey Vaporium,208 W Broadway Ave,,Elk City,OK,73644,US,,5803398161,,2020-02-07,,,V,,,,
CBD Boutique and Wellness Center,1407 E Willow Rd,,Enid,OK,73701,US,,5802975055,cbdboutique@aol.com,2019-04-05,11/8/2019,Yes,C,CBD,,,
Enid American Shaman,4125 W Owen K Garriott Rd,,Enid,OK,73703,US,http://www.okcamericanshamanlocations.com/,4054371766,ricksamsham@icloud.com,2020-07-01,7/1/2020,Yes,C,CBD,,,
Enid Vapor Emporium,207 S Jackson St,,Enid,OK,73701,US,,5805593213,,2018-08-09,2/2/2020,,V,,,,
Etown Vapor,127 N Washington St,,Enid,OK,73701,US,,5802345066,etownvapor@yahoo.com,2014-09-25,5/16/2019,Yes,V,CBD,Yes,,
Juicy's Vapor Lounge - Enid East,611 S Monroe St,,Enid,OK,73701,US,https://juicysvaporlounge.com/,5805990926,juicysvaporlounge@yahoo.com,2018-08-06,12/26/2019,Yes,V,CBD,,,
Tara's Organics,214 E Broadway Ave,,Enid,OK,73701,US,https://tarasorganics.com/,5807894989,tarasorganics@yahoo.com,2020-12-24,,Yes,C,CBD,,,
Vapor 100,4334 W Owen K Garriott Rd Ste A,,Enid,OK,73703,US,https://www.vaporworldstore.com,5802974258,,2019-09-25,7/16/2021,,V,,,,
You Suck Vapes - Enid,2402 W Owen K Garriott Rd,,Enid,OK,73703,US,,5805402151,,2018-08-06,1/11/2020,Yes,V,CBD,,,
Discount Smoke Shop,16525 OK-9,,Eufaula,OK,74432,US,http://www.discountsmokeshop.com/,9184523070,,2019-10-20,4/17/2020,,S,,,,
Fairfax Smoke Shop,525 S 8th St,,Fairfax,OK,74637,US,,9186423845,,2018-08-06,9/16/2019,,T,,,,
Glenpool Vapor and CBD,985 E 141st St Ste C,,Glenpool,OK,74033,US,,9183212474,glenpoolvapor@gmail.com,2014-10-10,6/18/2021,Yes,V,CBD,,,
You Suck Vapes,13809 S Casper St W Unit E-F,,Glenpool,OK,74033,US,,9185185255,,2022-01-19,1/19/2022,,V,,Yes,,
Redbird Indian Smokeshop,1526 80th St NW,,Grove,OK,74344,US,,9187879034,,2019-09-21,,,T,,,,
Seneca-Cayuga Tribal Tobacco,65490 E 240 Rd,,Grove,OK,74344,US,http://www.sctribe.com/enterprises/seneca-cayuga-tobacco/,9187877711,,2020-02-15,,Yes,T,CBD,,,
Vapor Maven Grove,1620 S Main St Ste D,,Grove,OK,74344,US,https://www.vapormaven.com/,9189647044,vapormaven@gmail.com,2018-01-11,2/1/2019,,V,,,,
CBD Plus USA - Guthrie,1726 S Division Blvd,,Guthrie,OK,73044,US,https://cbdplususa.com/,8334223758,info@cbdplususa.com,2020-08-11,,Yes,C,CBD,,,
Get Vaped,105 W Harrison Ave,,Guthrie,OK,73044,US,,4052828273,info.getvaped@gmail.com,2018-08-06,12/22/2019,Yes,V,CBD,,,
Guthrie Discount Cigarettes,2219 E Oklahoma Ave,,Guthrie,OK,73044,US,http://guthrie-discount-cigarettes.business.site/,4052939443,,2019-11-20,,,T,,,,
Majestic Vapor Guymon,108 N Main St,,Guymon,OK,73942,US,https://majesticvapor.com/,5803381001,majesticvapor@gmail.com,2018-08-06,12/29/2019,Yes,V,CBD,Yes,,
Country Vapor,1950 Church Ave,,Harrah,OK,73045,US,http://www.countryvapor.com/,4053096308,,2014-09-25,2/26/2019,Yes,V,CBD,,,
The Cloud House,300 E Franklin St Ste B,,Haskell,OK,74436,US,,9186800174,thecloudhouse420@gmail.com,2019-12-09,12/9/2019,Yes,V,CBD,,,
Tru Vapor,1025 N Hinckley St,,Holdenville,OK,74848,US,https://tru-vapor.business.site/,4052210545,brandyc194@gmail.com,2019-05-25,5/25/2019,Yes,V,CBD,,,
Big Deer Smoke Shop,1101 N Eastern Ave,,Hominy,OK,74035,US,,9188859903,,2020-08-17,,,T,,,,
Tropical Vapes,203 SE Washington St,,Idabel,OK,74745,US,,907327751,,2019-09-29,,,V,,,,
Jenks Vapor,541 W Main St,,Jenks,OK,74037,US,,9182094966,,2018-08-06,12/26/2019,Yes,V,CBD,,,
CBD Plus USA,523 N Main St,,Kingfisher,OK,73750,US,https://cbdplususa.com/,4052001386,,2020-11-29,,Yes,C,CBD,,,
Broken Coil,1235 SW Sheridan Rd,,Lawton,OK,73505,US,,5806993288,,2018-10-15,,,V,,,,
CBD Unlimited,200 SW C Ave,,Lawton,OK,73501,US,https://www.cbdultd.com/,4052122726,,2020-12-03,,Yes,C,CBD,,,
Chiefs Smokin Icehouse,1315 SW Lee Blvd,,Lawton,OK,73501,US,,5805812010,,2019-08-05,,,T,,,,
Gangsters of Glass,1235 SW Sheridan Rd,,Lawton,OK,73505,US,,5806992664,gangstersofglass@outlook.com,2022-04-15,4/15/2022,,H,,,,
Half Price Records,2610 NW Sheridan Rd,,Lawton,OK,73505,US,,5803573130,,2019-08-19,,,H,,,,
Vapor 100 - Lawton #1,2310 NW Cache Rd Ste 2,,Lawton,OK,73505,US,https://www.vapor100.com/,5806995540,vapor100store@gmail.com,2019-09-25,,,V,,,,
Vapor 100 - Lawton #2,5131 NW Cache Rd,,Lawton,OK,73505,US,http://www.vapor100.com/,5806995567,,2019-09-25,,,V,,,,
You Suck Vapes Central,2207 NW Cache Rd,,Lawton,OK,73505,US,http://yousuckvapes.com/,5806993669,info@yousuckvapes.com,2019-08-28,,,V,,,,
You Suck Vapes West,6504 NW Cache Rd #C,,Lawton,OK,73505,US,,5806993665,,2018-08-06,6/12/2021,Yes,V,CBD,,,
The Main Vapor,204 NW 4th St,,Lindsay,OK,73052,US,,,,2014-10-02,2/18/2019,Yes,V,CBD,,,
Christieville Smoke Shop,13266 OK-82,,Locust Grove,OK,74352,US,,9185983333,,2019-08-05,,,T,,,,
Daisy Chain Vapor & More,5746 US-412,,Locust Grove,OK,74352,US,http://daisy-chain-vapor-more.business.site/,9185301335,daisychainvapor@icloud.com,2019-09-04,9/4/2019,Yes,V,CBD,,,
Rock'n Vapes,428 N Dogwood St,,Luther,OK,73054,US,,4052779200,,2020-02-10,,Yes,V,CBD,,,
CBD Plus USA - McAlester,23 E Choctaw Ave Ste 1B,,McAlester,OK,74501,US,https://cbdplususa.com/,8334223758,info@cbdplususa.com,2019-11-04,,Yes,C,CBD,,,
Flavor Vapor,1127 E Wade Watts Ave,,McAlester,OK,74501,US,,9183020044,,2014-09-12,1/29/2019,Yes,V,CBD,,,
Tobacco Hut,1326 E Carl Albert Pkwy,,McAlester,OK,74501,US,http://tobaccohut.biz/,9184264464,,2020-07-07,,Yes,T,CBD,Yes,,
Vapour Realm,910 S Main St,,McAlester,OK,74501,US,,9183188026,ptoretail@gmail.com,2017-04-21,9/29/2019,Yes,V,CBD,,,
Extreme Gaming & Pipe shop,1915 N Main St,,Miami,OK,74354,US,,9185427529,,2021-01-02,,Yes,O,CBD,,,
Seneca-Cayuga Tribal Smoke Shop,2309 S Eight Tribe Trail,,Miami,OK,74354,US,,9185427448,,2020-02-15,,Yes,S,CBD,Yes,,
Vapor Maven,1205 E Steve Owens Blvd,,Miami,OK,74354,US,https://www.vapormaven.com/,19185446069,vapormaven@gmail.com,2018-01-11,1/21/2019,Yes,V,CBD,,,
A1 Herban Alternatives,2221 S Air Depot Blvd,,Midwest City,OK,73110,US,https://namah-midwest.business.site/,4055669928,,2020-08-16,8/16/2020,Yes,C,CBD,Yes,,
CANN Help Wellness,2150 S Douglas Blvd Ste A,,Midwest City,OK,73130,US,https://www.cann-help.com/,4054553012,info@cann-help.com,2020-11-22,,Yes,C,CBD,,,
Vape Vibes,1948 S Air Depot Blvd,,Midwest City,OK,73110,US,https://vapevibes.net/,4054552099,,2020-07-20,,Yes,V,CBD,,,
Vapor Shark,8911 SE 29th St,,Midwest City,OK,73110,US,,4054210214,,2020-01-08,,Yes,V,CBD,,,
18 Gauge Vapor,320 SE 4th St,,Moore,OK,73160,US,https://18gaugevapor.com/,4057592727,18gaugevapor@gmail.com,2014-09-21,2/24/2019,Yes,V,CBD,,,
ADI Smoke,1410 N Eastern Ave,,Moore,OK,73160,US,https://adi-smoke.business.site/,4052373446,adismokemoore@gmail.com,2022-01-04,1/4/2022,,S,,Yes,,
CBD American Shaman - Moore,821 SE 4th St,,Moore,OK,73160,US,,4057037015,annarbg@hotmail.com,2019-11-08,,Yes,C,CBD,,,
Hempyz Smoke Shop,1231 N Santa Fe Ave,,Moore,OK,73160,US,http://www.hempyzokc.com,4058000420,hempyzokc@gmail.com,2019-01-11,8/15/2020,Yes,H,CBD,,,
I 35 Discount Tobacco,101 NW 27th St,,Moore,OK,73160,US,,4057901199,,2019-12-13,,Yes,T,CBD,,,
Kure CBD and Vape,2311 S I-35 Service Rd,,Moore,OK,73160,US,https://www.kurevapes.com/pages/kure-cbd-and-vape-moore-ok-i-35-service-rd,4055629017,,2021-07-16,,Yes,C,CBD,,,
Om Smoke,1280 N Eastern Ave Ste a,,Moore,OK,73160,US,,4052373952,omsmoke47@gmail.com,2022-01-10,1/10/2022,Yes,S,CBD,,,
Prodigy Vapor Co.,811 SW 19th St Ste F,,Moore,OK,73141,US,,4053782868,prodigyvaporco@gmail.com,2018-08-06,12/31/2019,Yes,V,CBD,,,
The Vapor Hut,1009 SW 19th St,,Moore,OK,73160,US,,4057030309,,2022-02-07,2/7/2022,Yes,V,CBD,,,
918 Vapes,2340 E Shawnee Rd,,Muskogee,OK,74403,US,,9189139554,918vapes@gmail.com,2018-08-09,2/2/2020,,V,,,,
Captain Vapor,1316 N York St,,Muskogee,OK,74403,US,,9185776933,,2015-04-23,1/28/2019,Yes,V,CBD,Yes,,
CBD Plus USA - Muskogee,3143 Azalea Park Dr,,Muskogee,OK,74401,US,https://cbdplususa.com/,8334223758,info@cbdplususa.com,2019-11-04,,Yes,C,CBD,,,
Discount Smoke Shop,2315 Gibson St,,Muskogee,OK,74403,US,http://www.discountsmokeshop.com/,9186821775,,2019-10-20,4/16/2020,,S,,,,
Evolution Smoking Accessories & More,223 N 32nd St,,Muskogee,OK,74401,US,,9189137817,gm@evolutioncigars.com,2018-08-06,9/16/2019,Yes,S,CBD,Yes,,
Evolution Smoking Accessories & More,821 N York St Ste B,,Muskogee,OK,74403,US,,9186831995,,2018-08-06,9/16/2019,Yes,S,CBD,Yes,,
Pinky's Smoke Shop and Apparel,705 N York St,,Muskogee,OK,74403,US,,9189105230,,2019-06-07,6/7/2019,Yes,S,CBD,,,
Vapor Maven Muskogee,3413 Chandler Rd,,Muskogee,OK,74403,US,https://www.vapormaven.com/,9186844311,vapormaven@gmail.com,2018-01-11,11/13/2018,,V,,,,
Cowboy Discount Tobacco,707 E State Hwy 152,,Mustang,OK,73064,US,,4052566699,,2020-08-16,,,S,,,,
Dab City Tobacco & Vape,214 N Mustang Mall Tr,,Mustang,OK,73064,US,,4052253512,,2021-10-23,10/23/2021,Yes,S,CBD,Yes,,
The Green Life CBD,"314 W. Oklahoma, W State Hwy 152",,Mustang,OK,73064,US,https://thegreenlifecbd.com/,4053530530,,2020-12-17,,Yes,C,CBD,Yes,,
Full Throttle Vape + CBD,2600 NW 32nd St,,Newcastle,OK,73065,US,https://full-throttle-vape-cbd.business.site/,4052372600,fullthrottlevape405@gmail.com,2021-01-09,,Yes,V,CBD,,,
Vape It,910 NW 32nd St,,Newcastle,OK,73065,US,,4053873642,vapeitusa@live.com,2018-09-21,,,V,,,,
13 Vapor Co.,1004 24th Ave NW Ste 104,,Norman,OK,73069,US,https://13vaporco.com/,4057018788,thirteenvapor@gmail.com,2018-09-17,7/31/2019,Yes,V,CBD,,,
CBD Plus USA - Constitution,1100 E. Constitution St #114,,Norman,OK,73072,US,https://cbdplususa.com/,8334223758,info@cbdplususa.com,2019-08-15,8/15/2019,Yes,C,CBD,,,
CBD World,1224 Alameda St,,Norman,OK,73071,US,,4053102463,cbdworldusanorman@gmail.com,2020-12-05,,Yes,C,CBD,,,
Lotus Botanicals,1714 W Lindsey St,,Norman,OK,73069,US,https://www.normankratom.com/,4057010403,tgrenier@lotusbotanicals.org,2020-08-05,4/16/2021,Yes,C,CBD,Yes,,
OKC Vapes - Norman,621 12th Ave NE Ste 110,,Norman,OK,73071,US,http://okcvapes.com/,4053106481,,2018-08-09,2/2/2020,,V,,,,
The Intake,1000 Alameda St #140A,,Norman,OK,73071,US,,4058012468,theintake2@gmail.com,2018-08-06,4/9/2020,Yes,V,CBD,,,
The Main Vapor,2830 Classen Blvd,,Norman,OK,73071,US,,4052172906,,2018-08-06,1/2/2020,Yes,V,CBD,,,
Vapor 100 - Norman,2343 W Main St,,Norman,OK,73069,US,,4053070952,,2018-08-06,1/7/2020,Yes,V,CBD,Yes,,
Vapor Shark,1204 N Interstate Dr #110,,Norman,OK,73072,US,https://www.vaporshark.com/,4055947543,support@vaporshark.com,2018-08-06,1/9/2020,Yes,V,CBD,,,
Vapour Kingdom,2203 W Main St Ste 6,,Norman,OK,73069,US,,4057011979,dayna.shannon@vapourkingdom.com,2018-08-06,1/9/2020,Yes,V,CBD,,,
Velocity Vapor,1961 W Lindsey St,,Norman,OK,73069,US,,4053102784,,2019-06-05,,,V,,,,
"Victory Vapor, Inc",550 24th Ave NW Ste B,,Norman,OK,73069,US,https://www.victoryvaporinc.com/,4053104488,victoryvapor2013@gmail.com,2018-08-06,1/9/2020,Yes,V,CBD,Yes,,
Wicked Clouds,580 Buchanan Ave,,Norman,OK,73069,US,,4054434518,,2020-08-16,,Yes,S,CBD,Yes,,
Off-Kilter Vapors & Design,205 S Ash St,,Nowata,OK,74048,US,https://www.offkiltervapors.com/,9185599470,offkiltervapors@gmail.com,2020-01-31,,Yes,V,CBD,,,
18 Gauge Vapor,439 SW 89th St,,Oklahoma City,OK,73139,US,http://18gaugevapor.com/,4056068002,18gaugevapor@gmail.com,2018-06-29,4/13/2019,Yes,V,CBD,,,
23rd Street Vapes,131 NW 23rd St,,Oklahoma City,OK,73103,US,,4056006610,thevault151@aol.com,2014-12-06,1/29/2019,,V,,Yes,,
A&M Vape Shop,2900 NW 23rd St,,Oklahoma City,OK,73107,US,https://www.amvapeshop.com/,4056018610,amvapeshop@gmail.com,2018-06-29,5/31/2019,Yes,V,CBD,,,
BS Unlimited,420 SW 59th St,,Oklahoma City,OK,73109,US,,4056327956,info@bsunlimitedshop.com,2019-06-07,,Yes,O,CBD,,,
Captivape,552 E Memorial Rd,,Oklahoma City,OK,73114,US,https://captivape.com/,4056082770,kristi@captivape.com,2018-06-04,6/19/2019,,V,,,,
CBD American Shaman - OKC - The Village,9402 N May Ave #D,,Oklahoma City,OK,73120,US,https://cbdamericanshaman.com/,4057539456,matt.danuser02@gmail.com,2019-11-11,,Yes,C,CBD,,,
CBD Plus USA,12120 Warwick Dr #7,,Oklahoma City,OK,73162,US,https://cbdplususa.com/,4052570244,,2020-11-29,,Yes,C,CBD,,,
CBD Plus USA - North Classen Blvd,2723 N Classen Blvd Ste A,,Oklahoma City,OK,73106,US,https://cbdplususa.com/,4052570252,classen@cbdplususa.com,2019-03-22,7/5/2021,Yes,C,CBD,,,
CBD Plus USA on N May Ave,6511 N May Ave.,,Oklahoma City,OK,73116,US,https://cbdplususa.com/,4052570253,nmay@cbdplususa.com,2020-08-10,8/10/2020,Yes,C,CBD,,,
Cigarettes For Less Inc,8009 S Western Ave,,Oklahoma City,OK,73139,US,,4056340750,,2019-08-23,8/23/2019,,T,,,,
City Vapes,2640 NW 10th St Ste C,,Oklahoma City,OK,73107,US,,4056042989,support@cityvapes.net,2018-06-04,6/19/2019,,V,,,,
