Shop Name,Address 1,Address 2,City,State/Province,Zip/Postcode,Country,Website,Phone,Email,Added,Updated,CBD,Biz Type,MJ,Kratom,Buyer name ,Title 
Redemption Ink & Glass,2512 7th Ave S Ste E,,Fargo,ND,58103,US,https://redemptioninkandglass.art,7012350015,,2020-07-16,2020-07-16,Yes,H,CBD,,,
Smokes 4 Less,1013 45th St S,,Fargo,ND,58103,US,,7012813444,gofargo234@gmail.com,2020-03-16,2020-03-16,Yes,S,CBD,,,
Smokes 4 Less Tobacco Superstore,702 N University Dr,,Fargo,ND,58102,US,,7012376261,,2019-10-09,,,T,,,,
Sports Vape,1621 University Dr S Ste 3,,Fargo,ND,58104,US,http://sportsvape.net/,7015668762,sportsvapefargo@gmail.com,2018-09-24,,Yes,V,CBD,,,
The Mod Canna,3301 13th Ave S,,Fargo,ND,58103,US,https://themodcanna-fargo.com/,7015321961,fargo13@themodcanna.com,2022-03-17,2022-03-17,Yes,C,CBD,,,
Tobacco City,5680 23rd Ave S Ste 1,,Fargo,ND,58104,US,https://www.caseys.com/general-store/3496/nd/fargo/5680-23rd-ave-s-ste-1,7012822725,,2018-08-06,2020-01-16,,T,,,,
Wonderland: The Hemp Store,4302 13th Ave S Ste 8,,Fargo,ND,58103,US,,7019291000,info@ecigcitynd.com,2020-12-09,,Yes,C,CBD,,,
Your CBD Store,1650 45th St S #105,,Fargo,ND,58103,US,https://cbdrx4u.com,7015320416,fargo603@cbdrx4u.com,2020-12-07,,Yes,C,CBD,,,
Discontent,1429 S Washington St,,Grand Forks,ND,58201,US,,7017755675,,2018-08-06,2019-09-16,Yes,H,CBD,,,
Grand Forks Smoke Shop,2475 32nd Ave S Ste 3,,Grand Forks,ND,58201,US,,7017571337,,2018-08-06,2019-09-21,,T,,,,
Infinite Vapor Grand Forks,2655 24th Ave S,,Grand Forks,ND,58201,US,http://www.infinitevapor.com/,7017571075,grandforks@infinitevapor.com,2018-08-06,2019-05-14,Yes,V,CBD,,,
Vapor Shoppe,615 1st Ave S,,Jamestown,ND,58401,US,https://vaporshoppend.com/,7012694085,vaporshoppellc@outlook.com,2018-08-06,2020-12-13,Yes,V,CBD,Yes,,
5's Supplies And Glass Gallery,104 2nd Ave Nw,,Mandan,ND,58554,US,,7017510366,,2020-06-17,,Yes,H,CBD,,,
Big Willies ATP,3028 Memorial Hwy,,Mandan,ND,58554,US,,7016630416,,2018-08-06,2019-08-22,,H,,,,
Puff And Stuff Smoke and Oddities,107 Collins Ave,,Mandan,ND,58554,US,http://puff-and-stuff-smoke-and-oddities.business.site/,7016635416,puffandstuffshop@gmail.com,2020-02-05,,,H,,Yes,,
Little Missouri Smoke Shop,101 1st Ave W,,Marmarth,ND,58643,US,,7012796612,alecoe@hotmail.com,2020-08-17,,Yes,T,CBD,,,
Infinite Vapor Minot,2029 N Broadway,,Minot,ND,58703,US,http://www.infinitevapor.com,7018370285,minot@infinitevapor.com,2018-08-06,2019-05-14,Yes,V,CBD,,,
OG Lucky's Smoke Shop,2025 3rd St NW Ste 2,,Minot,ND,58703,US,https://www.luckyssmokeshop.com/,7014909640,ogluckyssmokeshop@gmail.com,2020-08-17,2020-08-17,Yes,S,CBD,,,
Pipe Dreams,1933 S Broadway Ste C,,Minot,ND,58701,US,,7012145655,pipedreams557@gmail.com,2019-08-23,,Yes,H,CBD,,,
Whirlwinds Gift & Smoke Shop,221 Main St Ste 104,,New Town,ND,58763,US,,7016272721,,2019-09-22,,Yes,T,CBD,Yes,,
Dakota Smoke Shop,203 Dakota Ave,,Wahpeton,ND,58075,US,,7015910194,,2020-08-17,2021-10-24,Yes,S,CBD,Yes,,
Tobacco Depot - Watford City,101 Main St S,,Watford City,ND,58854,US,,7014444900,,2019-12-06,,Yes,S,CBD,,,
Green Therapy Center,816 24th Ave E Ste 112,,West Fargo,ND,58078,US,https://greentherapycenter.com/,7015320617,fargo@greentherapycenter.com,2021-01-17,,Yes,C,CBD,,,
Talon Smoke Shop 2,405 ND-1804,,Williston,ND,58801,US,,7015725110,talonsmokeshop@yahoo.com,2020-04-15,2020-09-25,Yes,T,CBD,,,
Williston Vape,2605 19th Ave W #103,,Williston,ND,58801,US,,7017134120,willistonvape@gmail.com,2018-08-06,2021-01-03,,T,,,,
