Shop Name,Address 1,Address 2,City,State/Province,Zip/Postcode,Country,Website,Phone,Email,Added,Updated,CBD,Biz Type,MJ,Kratom,Buyer name,Title
Magic Vapor Shop,727 Cumberland Gap Pkwy Ste B,,Corbin,KY,40701,US,https://www.magicvaporshop.com/,6065281144,websales@magicvaporshop.com,2018-09-30,12/3/2019,Yes,V,CBD,,,
Pipe Dreams For The Sophisticated Smoker,3419 Cumberland Falls Rd,,Corbin,KY,40701,US,,6065158641,the_original_dragonslayer@yahoo.com,2020-12-03,,Yes,H,CBD,Yes,,
Vapor Fox,1403 Cumberland Falls Hwy,,Corbin,KY,40701,US,,6062153052,,2019-08-11,,,V,,,,
Pipe Dreams,716 Main St,,Covington,KY,41011,US,,8599827202,,2019-01-11,1/11/2019,Yes,H,CBD,,,
Save-On-Cigs,670 W 3rd St,,Covington,KY,41011,US,https://save-on-cigs.business.site/,8595819066,,2020-02-15,,,S,,,,
Smokie Joe's Tobacco,3826 Winston Ave,,Covington,KY,41015,US,,8594312506,,2018-11-21,,,S,,,,
The CBD Lounge,802 Scott Blvd #2F,,Covington,KY,41011,US,https://thecbdloungeky.com/,9375804284,ucannab@gmail.com,2020-12-21,,Yes,C,CBD,,,
The Glass Monkey,38 W Pike St,,Covington,KY,41011,US,https://www.theglassmonkeycovington.com/,8593602888,theglassmonkey38@gmail.com,2018-08-06,12/1/2019,Yes,H,CBD,,,
"Your CBD Store - Crescent Springs, KY",2526 Hazelwood Dr,,Crescent Springs,KY,41017,US,https://cbdrx4u.com/,8593310444,crescentspringsky@cbdrx4u.com,2019-09-13,9/13/2019,Yes,C,CBD,,,
Cynthiana Vapor,219 S Walnut St,,Cynthiana,KY,41031,US,,8592983090,,2019-09-02,9/2/2019,Yes,V,CBD,,,
Rocky Ridge Hemp Company,571 KY-36 West,,Cynthiana,KY,41031,US,https://www.rockyridgehempco.com/,8595881289,jason@rockyridgehemp.com,2021-01-22,,Yes,C,CBD,,,
Bo's Smoke Shop,1714 Perryville Rd #500,,Danville,KY,40422,US,http://www.bos-smokeshop.com/,8599360014,,2019-07-27,,,T,,,,
CBD Etc,1322 Hustonville Rd,,Danville,KY,40422,US,https://cbdetc.net/,8593792156,brandy@cbdetc.net,2020-11-24,,Yes,C,CBD,Yes,,
Dream Chaser Tattoo's Vapes and CBD,710 S 4th St,,Danville,KY,40422,US,http://dreamchasertattoo.com/,8593297747,dreamchasertat2@gmail.com,2020-12-25,,Yes,O,CBD,,,
Vapor Vision,1406 Hustonville Rd,,Danville,KY,40422,US,,8592095001,vapovision@att.net,2018-08-16,2/13/2020,Yes,V,CBD,,,
Bluegrass Vape - Dry Ridge,61 Broadway St,,Dry Ridge,KY,41035,US,http://www.bluegrassvape.com/,8599039864,info@bluegrassvape.com,2018-06-14,3/24/2019,Yes,V,CBD,,,
AJ Smoke Shop,534 W Dixie Ave,,Elizabethtown,KY,42701,US,,2707370498,,2019-07-16,5/15/2021,Yes,S,CBD,,,
CBD American Shaman - Elizabethtown,133 Towne Dr,,Elizabethtown,KY,42701,US,https://cbdamericanshaman.com/,2702348995,,2019-11-11,,Yes,C,CBD,,,
Crown Smoke Shop & Cigar Lounge,4507 N Dixie Hwy,,Elizabethtown,KY,42701,US,,2705063275,,2019-09-02,9/3/2019,Yes,S,CBD,,,
Derb E Cigs,2101 N Dixie Hwy Ste 108,,Elizabethtown,KY,42701,US,http://derbecigs.com/,2705063193,sales@derbecigs.com,2018-08-16,8/12/2019,Yes,V,CBD,,,
J C's Smoke Shop,611 W Poplar St,,Elizabethtown,KY,42701,US,,2709000356,,2019-12-18,,Yes,S,CBD,Yes,,
Saffire Vapor,1511 Ring Rd #100,,Elizabethtown,KY,42701,US,https://saffirevapor.com,2709001547,customerservice@saffirevapor.com,2018-08-06,1/1/2020,Yes,V,CBD,,,
Vapor Lab,2030 N Dixie Hwy Ste 100,,Elizabethtown,KY,42701,US,https://myvaporlab.com/,2707690500,sales@premiumejuiceusa.com,2018-09-30,1/8/2020,,V,,,,
Galaxy Vapors,4416 Dixie Hwy,,Erlanger,KY,41018,US,,8599166133,galaxyvapors12@gmail.com,2019-09-12,9/12/2019,Yes,V,CBD,,,
Purely CBD,3176 Dixie Hwy,,Erlanger,KY,41018,US,https://www.purelycbd.net/,8593602898,nky@thepurelycbd.com,2020-11-06,,Yes,C,CBD,,,
Las Vapor,1201 Argillite Rd Ste B,,Flatwoods,KY,41139,US,,6063882838,info@vaporaisor.com,2019-12-31,,Yes,V,CBD,,,
That Vape Shop,2135 Argillite Rd Ste K,,Flatwoods,KY,41139,US,,6068368273,,2016-02-17,1/8/2019,Yes,V,CBD,,,
AVAIL Vapor - Florence,6805 Houston Rd Ste 500,,Florence,KY,41042,US,https://www.availvapor.com/,8595341685,custservice@availvapor.com,2018-08-06,6/18/2019,Yes,V,CBD,,,
Club Vape,8137 Mall Rd,,Florence,KY,41042,US,http://www.clubvapeshop.com/,8595258273,clubvapeshop@gmail.com,2014-09-25,4/7/2019,Yes,V,CBD,,,
Discount Tobacco Mart and Vaping,7960 US-42,,Florence,KY,41042,US,http://discounttobaccomartky.com/,8593717833,discounttobaccomart@fuse.net,2018-08-06,9/16/2019,,S,,,,
Galaxy Vapors,1624 Burlington Pike,,Florence,KY,41042,US,,8598693008,galaxyvapors12@gmail.com,2015-05-02,4/16/2019,Yes,V,CBD,,,
Haven Tobacco Accessories,8864 Bankers St,,Florence,KY,41042,US,,8596472777,,2019-01-13,,Yes,S,CBD,,,
Kentucky Botanical Co.,266 Main Street Suite A,,Florence,KY,41042,US,http://www.kybotanicalco.com,,sales@kybotanicalco.com,2019-12-04,,Yes,C,CBD,,,
Monster Vapors LLC,232 Mt Zion Rd,,Florence,KY,41042,US,,8598690592,popsof71217@gmail.com,2019-12-30,,,V,,,,
"Your CBD Store - Florence, KY",7953 Mall Rd,,Florence,KY,41042,US,https://cbdrx4u.com,8592821251,florence503@cbdrx4u.com,2020-07-22,,Yes,C,CBD,,,
Buzz,90 Alexandria Pike Ste 12,,Fort Thomas,KY,41075,US,,8593601217,,2020-11-21,,Yes,L,CBD,,,
Dripwells Vapors,3487 Valley Plaza Pkwy,,Fort Wright,KY,41017,US,http://www.vapeshopinfortwrightky.com/,8592793779,,2016-06-01,4/7/2019,Yes,V,CBD,,,
Capital Vape,112 Brighton Park Blvd,,Frankfort,KY,40601,US,,5023522733,,2019-07-31,,,V,,,,
Discount Tobacco Depot,863 E Main St,,Frankfort,KY,40601,US,,5023522465,,2019-11-06,,,T,,,,
Discount Tobacco Store,671 E Main St,,Frankfort,KY,40601,US,,5022235116,,2019-10-06,,,T,,,,
Frankfort Electronic Cigarettes,847 Louisville Rd,,Frankfort,KY,40601,US,,5022239939,,2018-08-06,12/22/2019,Yes,V,CBD,,,
Herbal Awakening,101 Woodhill Ln,,Frankfort,KY,40601,US,,5023820883,,2018-08-06,12/3/2018,Yes,S,CBD,,,
Smoker Friendly,956 Louisville Rd,,Frankfort,KY,40601,US,,5022264165,,2020-03-06,,Yes,S,CBD,,,
Smokin D's Vapor & CBD Shop,140 Versailles Rd Ste B,,Frankfort,KY,40601,US,,5026992566,smokindsvapor@icloud.com,2019-03-18,1/5/2021,Yes,V,CBD,,,
Dream Land Tobacco,520 N Main St,,Franklin,KY,42134,US,,2702533300,,2021-01-07,,Yes,S,CBD,Yes,,
Kratom Barrel,6430 Nashville Rd,,Franklin,KY,42134,US,,2702533732,,2018-10-31,,Yes,H,CBD,Yes,,
"Lottoland Lottery, Tobacco & Herbal Kratom Outlet",3765 Nashville Rd,,Franklin,KY,42134,US,https://lottoland.mycloveronline.com/,2705867281,lottolandky@gmail.com,2018-12-03,12/3/2018,Yes,S,CBD,Yes,,
Lucky Lotto,6110 Nashville Rd,,Franklin,KY,42134,US,http://theluckylotto.com/,2705860941,,2019-01-13,,Yes,S,CBD,Yes,,
Vette City Vapes Franklin,418 N Main St,,Franklin,KY,42134,US,,2708132518,,2019-12-09,12/9/2019,Yes,V,CBD,,,
Blowing Vapors - Georgetown,104 Lawson Dr Ste 103,,Georgetown,KY,40324,US,,5026030431,,2014-11-04,3/24/2019,Yes,V,CBD,,,
Kentucky Greenleaf,126 Amerson Way #B,,Georgetown,KY,40324,US,https://www.cbdstoregeorgetown.com/,5026424375,gary@ky-greenleaf.com,2019-10-29,10/29/2019,Yes,C,CBD,,,
Magic Vapor Shop,1002 S Broadway Ste 22,,Georgetown,KY,40324,US,https://www.magicvaporshop.com/,5026030461,contact.us@magicvaporshop.com,2018-08-06,12/29/2019,,V,,,,
D & J Vapors,108 Ensminger Rd,,Glasgow,KY,42141,US,http://dandjvapor.com/,2706292005,dandjvapor@gmail.com,2019-09-02,9/2/2019,,V,,,,
Remedy Vapor,230 S L Rogers Wells Blvd,,Glasgow,KY,42141,US,https://remedyvapor.com/,2705764282,contact@remedyvapor.com,2014-10-08,6/17/2021,Yes,V,CBD,,,
Up In Smoke,105 Columbia Ave,,Glasgow,KY,42141,US,http://www.upinsmokeinc.com/,2706292346,uisincglasgow@gmail.com,2019-10-18,,Yes,S,CBD,Yes,,
Vortex Vaporz,521 Happy Valley Rd,,Glasgow,KY,42141,US,,2706295060,,2015-05-02,1/28/2019,Yes,V,CBD,Yes,,
Smoker Friendly Express Mart,505 E Main St,,Grayson,KY,41143,US,,6064745872,,2021-08-04,,,S,,,,
The Eastern Kentucky Hemp Company,123 E Main St,,Grayson,KY,41143,US,https://www.d8dabs.com/,6065477492,support@ekyhemp.com,2020-12-18,,Yes,C,CBD,,,
TKO Vape Shop,131 S Carol Malone Blvd #V,,Grayson,KY,41143,US,,6063159355,tkovapeshop@gmail.com,2020-12-15,,Yes,V,CBD,,,
Harlan Vapors,421 S Main St,,Harlan,KY,40815,US,,6066215044,harlanvapors@mail.com,2018-08-06,12/24/2019,Yes,V,CBD,,,
Harned Tobacco Shack,2948 US-60,,Harned,KY,40144,US,,2705802101,,2019-12-02,12/2/2019,,T,,,,
Vapor Works,641 Beaumont Plaza,,Harrodsburg,KY,40330,US,,8596056235,,2018-09-25,,,V,,,,
J C's Cigarette Outlet,112 Cross St N,,Hawesville,KY,42348,US,,2709279870,,2019-12-18,12/18/2019,,T,,Yes,,
Mile Marker 5 CBD,9290 KY-69,,Hawesville,KY,42348,US,https://www.milemarker5cbd.com/,9048387276,nefarms@outlook.com,2021-03-13,,Yes,C,CBD,,,
CLM Discount Tobacco,208 Kentucky Blvd #80,,Hazard,KY,41701,US,,6064351940,,2020-07-25,7/25/2020,Yes,S,CBD,Yes,,
Fastlane Discount Tobacco Outlet,373 Main St,,Hazard,KY,41701,US,,6064366883,,2019-11-28,11/28/2019,,T,,,,
Lucky Vapes,2425 N Main St #101,,Hazard,KY,41701,US,https://www.luckyvapesstore.com/,6064394088,,2021-03-18,,Yes,V,CBD,,,
McKenzie's Exotic Gifts,159 Mill Br Rd,,Hazard,KY,41701,US,,6063782265,,2020-01-08,,,O,,,,
Vapor Max,311 Morton Blvd Ste C,,Hazard,KY,41701,US,,6064358273,,2018-08-16,2/13/2020,,V,,,,
Club Vape,2993 N Bend Rd,,Hebron,KY,41048,US,http://www.clubvapeshop.com/,8595258273,clubvapeshop@gmail.com,2018-06-25,4/7/2019,,V,,,,
eCig Source,1030 N Green St,,Henderson,KY,42420,US,http://ecigsourceonline.com/,2708264400,ecigsource.54@gmail.com,2018-10-21,4/27/2019,Yes,V,CBD,,,
Henderson Hemp Company,120 N Elm St,,Henderson,KY,42420,US,http://hendersonhempcompany.com/,2707480005,henderson.hemp.co@gmail.com,2020-02-03,,Yes,C,CBD,,,
Kelly's Tobacco & Food Mart,1036 Washington St,,Henderson,KY,42420,US,,2708274946,,2019-12-24,,,T,,,,
Newts Tobacco Mart,302 US-41,,Henderson,KY,42420,US,,2708278201,newtstobacco@yahoo.com,2020-01-28,,Yes,S,CBD,Yes,,
Nice Guy Vapors,2539 US-41 N Ste C,,Henderson,KY,42420,US,http://niceguyvapors.com/,2708544431,nigeguyvapors@gmail.com,2018-08-06,2/26/2021,Yes,V,CBD,,,
Nice Guy Vapors South,425 S Green St Ste D,,Henderson,KY,42420,US,http://niceguyvapors.com/,2708544310,ncieguyvapors@gmail.com,2018-08-06,12/30/2019,Yes,V,CBD,,,
TNT Vape Shop,513 Barret Blvd,,Henderson,KY,42420,US,,2709038293,,2019-11-07,11/7/2019,,V,,,,
eCig Source,2916 Fort Campbell Blvd Unit D,,Hopkinsville,KY,42240,US,https://ecigsourceonline.com/,2708864210,ecigsource@att.net,2018-10-21,11/11/2018,,V,,,,
Liquor King,2815 Fort Campbell Blvd,,Hopkinsville,KY,42240,US,,2706321081,,2021-03-18,,,T,,,,
Saffire Vapor,4137 Fort Campbell Blvd,,Hopkinsville,KY,42240,US,https://saffirevapor.com/,2708866009,customerservice@saffirevapor.com,2018-08-06,1/1/2020,Yes,V,CBD,,,
The Vapers Lounge,4192 Fort Campbell Blvd,,Hopkinsville,KY,42240,US,https://www.thevapersloungehopkinsville.com/,2708742122,thevapersloungemurray@gmail.com,2022-02-07,2/7/2022,Yes,V,CBD,Yes,,
WildCat Smoke Shop,2707 Fort Campbell Blvd,,Hopkinsville,KY,42240,US,,2706321320,aallen7950@gmail.com,2018-10-28,3/14/2020,Yes,S,CBD,Yes,,
D & J Vapors,115 S Dixie St,,Horse Cave,KY,42749,US,http://dandjvapor.com/,2707861005,dandjvapor@gmail.com,2019-09-02,9/2/2019,,V,,,,
Wanderland,393 Richmond Rd,,Irvine,KY,40336,US,,8593391041,,2018-10-29,10/29/2018,Yes,H,CBD,,,
Smokin Hot Vape,357 KY-15 South,,Jackson,KY,41339,US,,6062729066,herblist2002@yahoo.com,2021-06-27,,Yes,H,CBD,,,
One Love Hemp Dispensary,3223 Ruckriegel Pkwy,,Jeffersontown,KY,40299,US,https://www.onelovehempdispensary.com/,5023652068,onelovehempdispensary@gmail.com,2022-03-07,3/7/2022,Yes,C,CBD,,,
Juice Box La Grange,1000 Cherrywood Dr Ste 400,,La Grange,KY,40031,US,https://jbvapor.com/,5022650005,juiceboxlagrange@gmail.com,2019-12-23,,,V,,,,
Smoker Friendly,311 S 1st St,,La Grange,KY,40031,US,,5022227188,,2020-03-06,3/6/2020,Yes,S,CBD,Yes,,
Bo's Smoke Shop,1073 Corporate Dr,,Lawrenceburg,KY,40342,US,http://www.bos-smokeshop.com/,5028590715,,2019-07-27,,,T,,,,
Cannabis Phrog,142 S Main St,,Lawrenceburg,KY,40342,US,https://cannabisphrog.com/,5025983399,cannabisphrog@gmail.com,2020-11-22,,Yes,C,CBD,,,
JD Vapor,96 Plaza Dr,,Lawrenceburg,KY,40342,US,,5026046055,jacque1172002@yahoo.com,2020-07-24,,Yes,V,CBD,,,
Bo's Smoke Shop,709 E Main St #2,,Lebanon,KY,40033,US,http://www.bos-smokeshop.com/,2706993704,,2019-07-27,,Yes,T,CBD,,,
3 Guys Vape & Tobacco,115 N Locust Hill Dr Ste 117,,Lexington,KY,40509,US,,8593090535,,2022-02-09,2/9/2022,Yes,S,CBD,,,
723 Vapor,1301 Winchester Rd Ste 37,,Lexington,KY,40505,US,https://723vapor.com/,8595540425,,2022-02-10,2/15/2022,,V,,,,
723 Vapor,2909 Richmond Rd Ste 60,,Lexington,KY,40509,US,https://723vapor.com/,8595540425,tonyf@723vapor.com,2014-08-26,2/15/2022,,V,,,,
723 Vapor,2809 N Hurstbourne Pkwy Ste 101,,Lexington,KY,40223,US,https://723vapor.com/,5027853744,info@723vapor.com,2017-10-11,4/27/2019,,V,,,,
723 Vapor,125 E Reynolds Rd Ste 180,,Lexington,KY,40517,US,https://723vapor.com/,8595540425,info@723vapor.com,2018-06-07,6/21/2019,,V,,,,
723 Vapor North,124 Towne Center Dr Ste 116,,Lexington,KY,40511,US,https://723vapor.com/,8595540425,tonyf@723vapor.com,2017-10-11,1/30/2020,,V,,,,
AltSmoke,3090 Helmsdale Pl Ste 230,,Lexington,KY,40509,US,https://altsmoke.com/,8595235913,,2018-08-06,1/11/2020,Yes,V,CBD,,,
AltSmoke,148 W Tiverton Way #150,,Lexington,KY,40503,US,https://altsmoke.com/,8592710336,,2014-08-26,3/12/2019,Yes,V,CBD,,,
Amz Tobacco Zone,873 N Broadway,,Lexington,KY,40508,US,,8593680788,,2019-07-18,,,T,,,,
Avail Vapor - South Farm,4097 Nichols Park Dr Ste 118,,Lexington,KY,40503,US,https://www.availvapor.com/,8599715937,custservice@availvapor.com,2016-05-04,6/18/2019,Yes,V,CBD,,,
Bluegrass Hemp Oil,190 Lexington Green Cir,,Lexington,KY,40503,US,https://www.bluegrasshempoil.com/,8599633550,info@bluegrasshempoil.com,2020-11-21,,Yes,C,CBD,,,
CBD American Shaman - Lexington,3615 Nicholasville Rd Ste F-604,,Lexington,KY,40503,US,https://cbdamericanshaman.com/,8599715350,mikenorris@rtrlexington.com,2019-11-11,,Yes,C,CBD,,,
CBD Time,2309 Woodhill Dr,,Lexington,KY,40509,US,https://www.cbdtime.store/,8593356447,cbdtime.luckymojo@gmail.com,2020-12-02,,Yes,C,CBD,,,
Hemp XR & CBD,1060 Chinoe Rd #140,,Lexington,KY,40502,US,https://hemp-xr.com,8593034017,hempxr@gmail.com,2021-01-27,1/27/2021,Yes,C,CBD,Yes,,
Magic Vapor Shop,3094 Richmond Rd #150,,Lexington,KY,40509,US,https://www.magicvaporshop.com/,8594698916,contact.us@magicvaporshop.com,2018-08-06,12/29/2019,,V,,,,
Precision Vapor,132 Southland Dr #1C,,Lexington,KY,40503,US,http://www.precisionvapor.com/,8595398167,,2018-08-06,12/31/2019,Yes,V,CBD,,,
Prince Smoke Shop,559 S Limestone,,Lexington,KY,40508,US,https://prince-smoke-shop.business.site/,8592859949,,2020-02-05,,Yes,S,CBD,,,
Purple Haze,635 E New Cir Rd,,Lexington,KY,40505,US,http://purplehazecircleroadky.com/,8593898992,purplehazelexington@gmail.com,2018-08-06,11/2/2019,Yes,S,CBD,Yes,,
Purple Haze LEX,1236 Versailles Rd,,Lexington,KY,40508,US,http://purplehazeky.com/,8592251111,purplehazelexington@gmail.com,2018-12-03,,Yes,H,CBD,Yes,,
Smoke n More,3130 Pimlico Pkwy,,Lexington,KY,40517,US,,8592992004,,2020-01-03,,,T,,,,
The Botany Bay,1757 Alexandria Dr,,Lexington,KY,40504,US,https://www.thebotanybay.net,8592254367,info@thebotanybay.net,2019-01-13,12/21/2020,Yes,H,CBD,Yes,,
The Botany Bay,2350 Woodhill Dr Ste 144,,Lexington,KY,40509,US,https://www.thebotanybay.net,8595234350,info@thebotanybay.net,2020-12-21,,Yes,H,CBD,Yes,,
The Head Shed #3,1997 Harrodsburg Rd,,Lexington,KY,40503,US,,8592601369,badashstuff@gmail.com,2019-10-30,10/30/2019,Yes,S,CBD,Yes,,
Wireless N Vapor Citi,393 Waller Ave Ste 3,,Lexington,KY,40504,US,,8593811853,,2019-06-07,,,V,,,,
Alchemist Vape Shop,119 Childers Dr,,London,KY,40741,US,https://www.alchemistvapeshop.com/,6062311793,info@alchemistvapeshop.com,2016-08-16,1/13/2019,Yes,V,CBD,,,
CBD Hemp Dispensary,909 S Laurel Rd Ste 2,,London,KY,40744,US,https://cbdhemp-dispensary.com/,6066278181,cbdhempdispensary@gmail.com,2020-11-25,,Yes,C,CBD,,,
