Shop Name,Address 1,Address 2,City,State/Province,Zip/Postcode,Country,Website,Phone,Email,Added,Updated,CBD,Biz Type,MJ,Kratom,Buyer name ,Title 
Peace of Crofton,1268 MD-3 S Ste 2,,Crofton,MD,21114,US,http://www.peaceofcrofton.com,6673074918,peaceofcrofton@gmail.com,2019-01-03,,Yes,H,CBD,,,
Smoke n Vapes,2135 Defense Hwy Ste 3,,Crofton,MD,21114,US,https://www.facebook.com/profile.php,4107212221,asawinc2135@gmail.com,2022-05-13,2022-05-13,Yes,S,CBD,Yes,,
Hookah Plus,1313 National Hwy,,Cumberland,MD,21502,US,,3012687118,,2018-12-27,,Yes,H,CBD,Yes,,
Maddcatt Vapors,200 S George St,,Cumberland,MD,21502,US,http://maddcattvapors.com/,2403627227,info@maddcattvapors.com,2014-09-02,2019-01-26,Yes,V,CBD,,,
The Vapor Room,57 N Centre St,,Cumberland,MD,21502,US,https://thevaporroom.net/,3018769500,info@thevaporroom.net,2018-08-13,2020-02-09,Yes,V,CBD,,,
Vapewerks,16115 McMullen Hwy SW Unit 7,,Cumberland,MD,21502,US,,2403627256,vapewerksmd@gmail.com,2018-08-15,2020-02-12,Yes,V,CBD,,,
"American Cigar, Tobacco & Vape",9871 Main St,,Damascus,MD,20872,US,,3012535500,,2022-01-04,2022-01-04,Yes,S,CBD,Yes,,
Purple Peake CBD,322 Market St Ste 101,,Denton,MD,21629,US,https://www.purplepeake.com/,4102977223,sales@purplepeake.com,2021-02-04,2021-02-04,Yes,C,CBD,,,
Banana Head E-cigs & Smoke Shop,17519 Redland Rd,,Derwood,MD,20855,US,https://bananaheadsmokeandvape.com,2402247261,bananaheadsmokeshop@gmail.com,2022-04-09,2022-04-09,Yes,H,CBD,Yes,,
Class 5 Vapor,7620 German Hill Rd Ste 105,,Dundalk,MD,21222,US,http://class5dundalk.com/,4433765273,,2019-08-25,,,V,,,,
Puff Puff Pass,2701 North Point Rd Unit H,,Dundalk,MD,21222,US,https://www.puffpuffpasssmoke.com/,4434747833,puffpuffpassllc@yahoo.com,2021-08-27,2021-08-27,Yes,S,CBD,Yes,,
Smoke & Vape Shop,7730 Wise Ave,,Dundalk,MD,21222,US,,4435036602,,2021-08-29,,Yes,S,CBD,,,
Tobacco & Cellphone Repair,41 Shipping Pl,,Dundalk,MD,21222,US,https://tobaccoandcellphonerepair.business.site/,4436365788,,2021-08-31,,Yes,S,CBD,,,
Tobacco Spot,1613 Merritt Blvd,,Dundalk,MD,21222,US,,4102825222,,2021-08-31,,Yes,S,CBD,Yes,,
Up In Flamez,1800 Willow Spring Rd,,Dundalk,MD,21222,US,http://upinflamez.com/,4102841442,upinflamezsmokeshop@gmail.com,2019-01-07,2019-01-07,,S,,,,
Pleasant Vapes,10394 Southern Maryland Blvd,,Dunkirk,MD,20754,US,https://www.pleasantvape.com/,4106107141,,2015-08-17,2019-01-02,,V,,,,
Delmar Vapor Lounge of Easton,8374 Ocean Gateway Ste  2,,Easton,MD,21601,US,https://delmarvapor.com/,4432397940,david@delmarvapor.com,2014-10-05,2019-05-05,,V,,,,
Tobacco N Vape,101 Marlboro Ave #55,,Easton,MD,21601,US,,4108227013,,2020-07-13,,Yes,S,CBD,Yes,,
Vape Loft,167 Mitchell's Chance Rd,,Edgewater,MD,21037,US,https://vapeloftmd.com/,4432036161,vapeloftmd@gmail.com,2018-08-06,2018-11-13,Yes,V,CBD,,,
Smoke-King,1011 Woodbridge Center Way Ste B,,Edgewood,MD,21040,US,https://www.smokekingoutlet.com,4106714790,info@smokekingoutlet.com,2022-03-14,2022-03-14,Yes,S,CBD,,,
One Stop Smoke Shop,1438 Liberty Rd Ste 12,,Eldersburg,MD,21784,US,,4436096907,,2021-06-30,,,S,,,,
Smoke Free Nation,1209 Liberty Rd Ste 114,,Eldersburg,MD,21784,US,http://smokefreenationmd.com/,4433286702,sfncontact@gmail.com,2018-10-17,2018-10-24,Yes,V,CBD,,,
Mr. Smoke,7880 Washington Blvd Ste G,,Elkridge,MD,21075,US,http://www.mrsmokemd.com/,4436614384,mrsmokemd@gmail.com,2019-01-03,,Yes,S,CBD,Yes,,
Tobacco + Vape,6500 Washington Blvd Ste 103,,Elkridge,MD,21075,US,,4102203868,tobaccoplusvape@gmail.com,2021-08-31,,Yes,S,CBD,,,
Vapor-Tek,6325 Washington Blvd Ste E,,Elkridge,MD,21075,US,,4103792045,vaportekkmd@gmail.com,2018-08-15,2020-02-12,,V,,,,
Big City Tobacco,222 S Bridge St Ste 10,,Elkton,MD,21921,US,http://big-city-tobacco.business.site/,4432075162,,2019-07-24,,Yes,S,CBD,,,
Wesley's Vape & Hops Shop,3700 Telegraph Rd,,Elkton,MD,21921,US,https://www.wesleysvapeshop.com/,4103983696,wesleysvapeandhopsshop@gmail.com,2018-08-15,2020-02-12,Yes,V,CBD,,,
Wesley's Vape Shop,999 E Pulaski Hwy,,Elkton,MD,21921,US,https://www.wesleysvapeshop.com,4103980100,info@wesleysvapeshop.com,2018-08-15,2020-02-12,Yes,V,CBD,,,
Embrace CBD Wellness Center - Ellicott City,9050 Baltimore National Pike Ste 107,,Ellicott City,MD,21042,US,https://www.iembracecbd.com/,4107099099,iembracecbd@gmail.com,2020-03-13,,Yes,C,CBD,,,
The Last Place On Earth,9090 Frederick Rd Ste B,,Ellicott City,MD,21042,US,http://www.lastplacesmokeshop.com,4433250006,lastplaceonearth3567@gmail.com,2019-01-03,,Yes,H,CBD,,,
Vape Dojo Ellicott City,3570 St Johns Ln #109,,Ellicott City,MD,21042,US,https://vapedojo.com/,4103446283,info@vapedojo.com,2018-08-15,2019-05-30,Yes,V,CBD,,,
Vape Store USA,209 Eastern Blvd,,Essex,MD,21221,US,,4106873979,vapestoreusa@gmail.com,2018-10-11,,Yes,V,CBD,,,
The Smoke And Glass Shop,1621 Bel-Air Rd Store C,,Fallston,MD,21047,US,,4439813301,daviddrutz@gmail.com,2021-05-05,2021-05-05,Yes,S,CBD,Yes,,
Tobacco Xpress,984 Swan Creek Rd E,,Fort Washington,MD,20744,US,,3012031000,mytobaccoxpress@gmail.com,2020-02-25,,Yes,T,CBD,,,
Artifacts Glass Gallery,43 S Market St #B,,Frederick,MD,21701,US,,3013605509,,2021-08-26,2021-08-26,,H,,,,
Avail Vapor,5809 Buckeystown Pike Ste A,,Frederick,MD,21704,US,http://availvapor.com,2406513165,custservice@availvapor.com,2014-09-13,2019-03-08,Yes,V,CBD,,,
Cloud Jammer,630 N Market St,,Frederick,MD,21701,US,https://www.cloud-jammervapes.com/frederick,3016822233,support@cloud-jammervapes.com,2021-08-26,,Yes,V,CBD,,,
Smoke 10,1100 W Patrick St,,Frederick,MD,21703,US,,2405759208,,2022-01-10,2022-01-10,Yes,S,CBD,,,
Smoke 10 at TJ,183 Thomas Johnson Dr Ste D,,Frederick,MD,21702,US,,3013782608,,2022-01-10,2022-01-10,Yes,S,CBD,,,
Smoke Signals,328 N Market St,,Frederick,MD,21701,US,http://www.smokesignalssmokeshop.com/,2403797988,smokesignalssmokeshop@gmail.com,2019-01-07,,Yes,H,CBD,,,
Smokers Paradise,4 S Mccain Dr #4,,Frederick,MD,21703,US,,2406511588,,2021-08-24,,Yes,S,CBD,,,
The Great Green Goat,1507 W Patrick St Ste 3,,Frederick,MD,21702,US,http://www.thegreatgreengoat.com,3016822710,contact@thegreatgreengoat.com,2018-10-20,,Yes,S,CBD,Yes,,
Victory Vaporz,5732 Buckeystown Pike,,Frederick,MD,21704,US,https://www.victoryvaporz.net/,3013789813,,2018-08-15,2019-09-28,Yes,V,CBD,,,
Wander Hemp Company,27 S Market St,,Frederick,MD,21701,US,https://wanderhempco.com/,3015639571,info@wanderextracts.com,2020-12-11,,Yes,C,CBD,,,
Willie's Tobacco Accessories,306 N Market St,,Frederick,MD,21701,US,,3016687070,,2018-12-05,,,S,,Yes,,
The Vapor Room,22 S Water St,,Frostburg,MD,21532,US,https://thevaporroom.net/,3016896500,info@thevaporroom.net,2018-08-13,2020-02-09,Yes,V,CBD,,,
ROST Glass & Vaporizers,16125 Shady Grove Rd,,Gaithersburg,MD,20877,US,http://www.getrostglass.com/,3013398040,info@getrostglass.com,2019-01-03,2019-11-14,Yes,H,CBD,,,
The Vape Spot,6 N Summit Ave,,Gaithersburg,MD,20877,US,,3013550287,visitus@infamouslounge.com,2020-12-08,2021-03-19,Yes,V,CBD,,,
Vape Social,16521 S Frederick Ave,,Gaithersburg,MD,20877,US,http://vapesocialmd.com/,2402525166,vapesocialmd@gmail.com,2014-09-03,2019-01-27,,V,,,,
Vapor Worldwide,15906 Shady Grove Rd Ste A,,Gaithersburg,MD,20877,US,https://www.vaporww.com/,2408018911,frit@vaporww.com,2018-08-15,2020-02-12,Yes,V,CBD,,,
The Vape Pad,2299 John Hopkins Rd,,Gambrills,MD,21054,US,http://www.thevapepad.com/,4432928590,thevapepad@gmail.com,2018-08-13,2020-02-09,,V,,,,
Avail Vapor - Germantown,19706 Germantown Rd,,Germantown,MD,20874,US,https://www.availvapor.com/,3019162100,custservice@availvapor.com,2018-06-06,2019-06-18,Yes,V,CBD,,,
Tobacco Shack,12615 Wisteria Dr #D,,Germantown,MD,20874,US,,3019722905,,2020-04-28,2020-04-28,,T,,,,
Discount Tobacco,7434 Ritchie Hwy,,Glen Burnie,MD,21061,US,https://discounttobaccoglenburnie.business.site/,4107684979,dtglenburnie@gmail.com,2019-10-07,2019-10-07,,S,,,,
Embrace CBD Wellness Center,402 Crain Hwy S,,Glen Burnie,MD,21061,US,https://www.iembracecbd.com/,4435774237,iembracecbd@gmail.com,2020-03-13,,Yes,C,CBD,,,
Mean Street Vapor,8 Central Ave Ste A,,Glen Burnie,MD,21061,US,https://www.meanstreetvapor.com/,4105955338,info@meanstreetvapor.com,2018-09-08,2020-03-18,Yes,V,CBD,,,
Smoke Shop 1,337 Hospital Dr Ste N1,,Glen Burnie,MD,21061,US,https://www.smokeshop1.net/,4105956275,smokeshopmd@gmail.com,2018-12-22,,Yes,S,CBD,Yes,,
Tobacco Stop,7110 Ritchie Hwy,,Glen Burnie,MD,21061,US,,4107669978,,2020-03-09,,Yes,S,CBD,Yes,,
Vape N Tobacco,7800 Parke W Dr #10,,Glen Burnie,MD,21061,US,https://www.vapentobaccoglenburnie.com/,4107666036,,2022-01-31,2022-01-31,Yes,S,CBD,Yes,,
Discount Vape Connection,3233 Chestnut Ridge Rd,,Grantsville,MD,21536,US,,3018958095,discountvapeconnection@gmail.com,2014-09-24,2019-03-25,,V,,,,
B More Tobacco - One Stop Smoke Shop,6413 Windsor Mill Rd,,Gwynn Oak,MD,21207,US,,4433168856,,2018-08-13,2020-02-09,Yes,S,CBD,,,
1940 Naturals,21 E Oak Ridge Dr,,Hagerstown,MD,21740,US,,2404521610,,2020-11-14,,Yes,C,CBD,,,
Blue Monkey Vapes,17301 Valley Mall Rd,,Hagerstown,MD,21740,US,http://bluemonkeyvapes.com/,2405136251,contact@bluemonkeyvapes.com,2018-08-06,2020-01-11,,V,,,,
Hippie Junction,1423 Dual Hwy #13a,,Hagerstown,MD,21740,US,https://hippie-junction-smoke-shop.business.site/,2405003480,,2018-11-19,2019-11-21,Yes,S,CBD,Yes,,
Hippie Junction Smoke Shop 2,57 Eastern Blvd N,,Hagerstown,MD,21740,US,,2405136197,,2021-08-24,,Yes,S,CBD,Yes,,
Maddcatt Vapors,13 E Oak Ridge Dr,,Hagerstown,MD,21740,US,,3017900424,info@maddcattvapors.com,2014-09-02,2022-04-21,,V,,,,
Simple Pleasures,17605 Virginia Ave,,Hagerstown,MD,21740,US,http://www.hagerstownsmokeshop.com/,3015823439,,2018-08-06,2019-08-06,Yes,S,CBD,Yes,,
Smoker Friendly,615 F Dual Highway,,Hagerstown,MD,21740,US,https://www.smokerfriendlywv.com/,3017399120,,2018-08-13,2018-10-28,Yes,S,CBD,,,
The Vape Saloon,495 Premium Outlets Blvd Ste 655,,Hagerstown,MD,21740,US,https://www.vapesaloon.net/,2407076797,,2021-08-24,,Yes,V,CBD,,,
Tobacco Den,17301 Valley Mall Rd #109,,Hagerstown,MD,21740,US,,3015824888,tobaccoden@yahoo.com,2020-06-12,,,T,,,,
Tobacco Road,13611 Pennsylvania Ave Ste B,,Hagerstown,MD,21742,US,http://thetobaccoroad.com/,2403295072,,2020-06-16,,Yes,S,CBD,Yes,,
Vast Vapor,18501 Maugans Ave Ste 104,,Hagerstown,MD,21742,US,http://www.vastvapor.com/,2405136878,support@vastvapor.com,2016-05-20,2019-01-10,,V,,,,
"Your CBD Store - Hagerstown, MD",240 E Washington St,,Hagerstown,MD,21740,US,https://cbdrx4u.com/,8289990990,chambersburg@cbdrx4u.com,2020-07-22,,Yes,C,CBD,,,
Vapor Villa,1913 Lansdowne Rd Unit E,,Halethorpe,MD,21227,US,https://www.vaporvilla.com/,4105656210,info@vaporvilla.com,2018-09-30,2019-10-03,,V,,,,
Voodoo Glass Company,1121 W 36th St,,Hampden,MD,21211,US,http://www.smokesignalssmokeshop.com/,4102352848,smokesignalssmokeshop@gmail.com,2018-11-06,2021-06-19,Yes,H,CBD,,,
CBD Supply MD,695 Hanover Pike Ste G,,Hampstead,MD,21074,US,https://www.cbdsupplymd.com/,4436392353,cbdsupplymd@gmail.com,2020-08-19,,Yes,C,CBD,,,
Pure Peace CBD,1154 S Main St,,Hampstead,MD,21074,US,https://purepeacecbd.com/,4435368037,purepeacecbd@gmail.com,2021-02-08,,Yes,C,CBD,,,
Vape Dojo Hampstead,721 Hanover Pike Ste 123,,Hampstead,MD,21074,US,https://vapedojo.com/,4435076201,info@vapedojo.com,2018-08-15,2019-05-30,Yes,V,CBD,,,
4Trees Smokeshop,105 W Main St,,Hancock,MD,21750,US,,3016786768,,2019-07-13,,Yes,H,CBD,Yes,,
Cigar and Smoke Shop,7000 Arundel Mills Cir Unit 334,,Hanover,MD,21076,US,https://www.cigarandsmokeshop.com/,4437555141,cigarandsmokeshop@gmail.com,2018-09-22,2020-04-27,Yes,S,CBD,Yes,,
