Shop Name,Address 1,Address 2,City,State/Province,Zip/Postcode,Country,Website,Phone,Email,Added,Updated,CBD,Biz Type,MJ,Kratom,Buyer name,Title
The Healing Tree,225 Hale St,,Charleston,WV,25301,US,https://www.thehealingtreewv.com/,3049846225,thehealingtreewv@gmail.com,2020-12-03,,Yes,C,CBD,,,
Smokers Choice 2,12606 Ohio River Blvd,,Chester,WV,26034,US,https://www.smokerschoiceusa.com/,3043879800,,2021-07-22,,,S,,,,
The Adult Store,2063 Philippi Pike,,Clarksburg,WV,26301,US,https://theadultstore.business.site/,3049189540,blbailey007@gmail.com,2020-12-10,,Yes,H,CBD,Yes,,
Two Sisters Hemp Boutique,407 Buckhannon Pike,,Clarksburg,WV,26301,US,https://twosistershempwv.com/,3049699413,twosistershempwv@gmail.com,2020-12-11,,Yes,C,CBD,,,
Jersey's Vapor World,1235 Smoot Ave,,Danville,WV,25053,US,,3043690856,,2019-12-14,,Yes,V,CBD,,,
Wild Ginger And Spice,407 William Ave,,Davis,WV,26260,US,http://www.wildgingerspice.com,3042595555,anniemacnat@gmail.com,2018-11-20,,,H,,,,
Smoker Friendly's Liquor Plus,217 10th St,,Dunbar,WV,25064,US,https://www.smokerfriendlywv.com/,3047660133,,2018-08-06,12/1/2019,Yes,S,CBD,,,
Good Energy Cannabis and Wellness,215 Henry Ave,,Elkins,WV,26241,US,,3046365169,goodenergyfoods@gmail.com,2021-01-13,,Yes,C,CBD,,,
Happy Trails,1951 Harrison Ave,,Elkins,WV,26241,US,http://www.happytrailswv.com/,3046366969,happytrailswv@gmail.com,2018-12-26,4/20/2019,Yes,H,CBD,,,
Smoker Friendly,12 Stone Mountain Ln,,Elkins,WV,26241,US,https://www.smokerfriendlywv.com/,3046370675,,2018-08-06,1/6/2021,Yes,S,CBD,,,
Smoker Friendly's Liquor Plus,317 Randolph Ave,,Elkins,WV,26241,US,https://www.smokerfriendlywv.com/,3046375966,,2018-08-06,12/1/2019,Yes,S,CBD,,,
E Vapor - Fairmont,301 Marion Square,,Fairmont,WV,26554,US,http://evaporwv.com/,3045348382,info@evaporwv.com,2016-10-11,10/21/2019,Yes,V,CBD,,,
"Fairmont's Vapor Lounge, LLC",101 Tygart Mall Loop Ste 102B,,Fairmont,WV,26554,US,,3043679530,fairmontsvaporlounge@gmail.com,2018-09-30,10/24/2019,Yes,V,CBD,,,
Smoker Friendly,609 Bellview Blvd,,Fairmont,WV,26554,US,https://www.smokerfriendlywv.com/,3043635003,,2018-08-06,10/28/2018,Yes,S,CBD,,,
Smoker Friendly,915 Country Club Rd,,Fairmont,WV,26554,US,https://www.smokerfriendlywv.com/,3043681805,,2018-08-06,10/28/2018,Yes,S,CBD,,,
Great Googly Moogly,107 Keller Ave,,Fayetteville,WV,25840,US,,6812229500,googlymooglywv@gmail.com,2019-11-19,,Yes,H,CBD,,,
Smoker Friendly,112 Town Center Rd,,Fayetteville,WV,25840,US,https://www.smokerfriendlywv.com/,3045740018,,2018-08-06,10/2/2019,Yes,S,CBD,,,
Smoker Friendly's Liquor Plus,11 W Main St,,Glenville,WV,26351,US,http://smokerfriendlywv.com/,3048042142,,2020-03-07,,Yes,S,CBD,,,
Vapor World Hedgesville WV,8817 Martinsburg Rd,,Hedgesville,WV,25427,US,,3042586700,,2018-08-06,1/9/2020,,V,,,,
Full Steam Vapor Huntington,5252 US-60,,Huntington,WV,25705,US,http://fullsteamvapor.com/,3049555028,dustin@fullsteamvapor.com,2018-08-06,11/10/2019,,V,,,,
Happy Camper,1323 4th Ave,,Huntington,WV,25701,US,,3045294367,,2018-10-31,,Yes,H,CBD,,,
KALI Wellness,1531 4th Ave,,Huntington,WV,25701,US,https://www.kaliwellness.com/,3047104300,kaliwellness.erin@gmail.com,2021-02-18,,Yes,C,CBD,,,
MVP Smoking Alternatives,1238 4th Ave,,Huntington,WV,25701,US,,6818885882,,2018-08-06,3/9/2021,Yes,V,CBD,,,
Stogie's Barboursville Store,3663 US-60 E,,Huntington,WV,25701,US,http://www.smokestogies.com/,3047368858,stogies@smokestogies.com,2019-07-07,4/4/2021,Yes,S,CBD,Yes,,
Stogie's Discount Tobacco & Beer,3477 US-60,,Huntington,WV,25705,US,http://smokestogies.com/,3047336691,stogies@smokestogies.com,2020-04-11,,Yes,S,CBD,Yes,,
Stogie's Discount Tobacco & Beer,17 Washington Ave,,Huntington,WV,25701,US,http://www.smokestogies.com/,3046977974,stogies@smokestogies.com,2019-06-24,6/24/2019,Yes,S,CBD,Yes,,
Almost Havana Cigar Lounge,3 Liberty Square,,Hurricane,WV,25526,US,http://www.almosthavana.com/,6812353058,cigars@almosthavana.com,2019-07-17,,,T,,,,
Full Steam Vapor,3999 Teays Valley Rd Ste D,,Hurricane,WV,25526,US,http://fullsteamvapor.com/,3047578276,dustin@fullsteamvapor.com,2018-08-06,12/22/2019,Yes,V,CBD,,,
Smoker Friendly,3524 Teays Valley Rd,,Hurricane,WV,25526,US,http://smokerfriendlywv.com,3043976505,store42@smokerfriendlywv.com,2018-10-29,,Yes,S,CBD,,,
CJ Vapors,77 Middleway Pike,,Inwood,WV,25428,US,http://cjvapors.com,3048218307,cjvapors@gmail.com,2018-06-18,6/29/2019,,V,,,,
Inwood Tobacco,767 Middleway Pike,,Inwood,WV,25428,US,,3042299801,,2020-01-24,1/24/2020,,T,,,,
Smoker Friendly's Liquor Express,372 Middleway Pike Ste D,,Inwood,WV,25428,US,https://www.smokerfriendlywv.com/,3042299316,erica@smokerfriendlywv.com,2021-01-05,,Yes,S,CBD,,,
The Vapor Room,690 S Mineral St,,Keyser,WV,26726,US,https://thevaporroom.net,3047880838,info@thevaporroom.net,2018-08-06,1/2/2020,Yes,V,CBD,,,
Smoker Friendly 32,149 Plaza Ct,,Kingwood,WV,26537,US,http://smokerfriendlywv.com,3043296210,store32@smokerfriendlywv.com,2018-10-29,,Yes,S,CBD,,,
Capitol City Vapors Of Logan,10 Fortune St,,Logan,WV,25601,US,,3047523300,,2019-03-25,,,V,,,,
Jersey's II,106 Old Logan Rd,,Logan,WV,25601,US,https://www.jerseysvapor.com/,3047520856,,2021-02-16,,,V,,,,
Tobacco & Lottery Express,1139 Old Logan Rd,,Logan,WV,25601,US,,3047522447,,2020-12-11,,Yes,T,CBD,,,
Coalfield Cannabis Glass Shop & Dispensary,1910 Robert C Byrd Dr,,MacArthur,WV,25873,US,https://coalfield-cannabis-and-glass.business.site/,3042554367,coalfieldcannabis@outlook.com,2020-12-04,,Yes,H,CBD,,,
Smoker Friendly,203 E Main St,,Mannington,WV,26582,US,https://www.smokerfriendlywv.com/,3049861725,,2018-08-06,10/28/2018,Yes,S,CBD,,,
Eclipse,4922 Williamsport Pike Ste A,,Martinsburg,WV,25404,US,https://www.eclipsesmokeshop.com/,3042639982,,2018-12-09,,Yes,H,CBD,Yes,,
King Street Coffee & Tobacco Emporium,320 W King St,,Martinsburg,WV,25401,US,http://www.kingstreetemporium.com/,3042649130,kingstreetemporium@gmail.com,2019-12-04,,Yes,T,CBD,,,
Smoker Friendly,1309 Edwin Miller Blvd Ste A,,Martinsburg,WV,25401,US,https://www.smokerfriendlywv.com/,3042638051,,2018-08-06,10/28/2018,Yes,S,CBD,,,
The Vape Saloon,80 Retail Commons Parkway,,Martinsburg,WV,25403,US,https://vapesaloononline.com/,3042608273,,2018-08-06,1/2/2020,Yes,V,CBD,,,
Tobacco &Vape Outlet,305 N Queen St,,Martinsburg,WV,25401,US,,3042630919,,2020-12-12,,Yes,S,CBD,Yes,,
Vape and Cigar Shop,718 Foxcroft Ave,,Martinsburg,WV,25401,US,https://vapeandcigarshop.com/,3049016578,,2018-08-26,2/25/2020,Yes,S,CBD,Yes,,
Vapor Boiz,501 Winchester Ave,,Martinsburg,WV,25401,US,,3017230007,vaporboiz@comcast.net,2014-09-18,12/9/2018,Yes,V,CBD,,,
Smoke Shak,21107 Ohio River Rd,,Mason,WV,25260,US,,3047735857,,2020-02-20,2/20/2020,Yes,T,CBD,,,
Smoke Time Sams,30 Mallard Ln,,Mason,WV,25260,US,,3047735656,,2019-09-20,,,T,,,,
Appalachian Cannabis Company,2045 University Ave,,Morgantown,WV,26505,US,https://appalachianonline.com/,3042921234,appalachiandistributing@yahoo.com,2020-11-17,11/17/2020,Yes,H,CBD,,,
AVAIL Vapor - Suncrest,412 Suncrest Town Ctr Ste F,,Morgantown,WV,26505,US,https://www.availvapor.com/,3042924668,custservice@availvapor.com,2018-08-06,6/18/2019,Yes,V,CBD,,,
Cool Ridge,329 High St,,Morgantown,WV,26505,US,https://www.coolridgewv.com/,3042965757,coolridge.morgantown@gmail.com,2018-08-06,9/8/2019,Yes,H,CBD,Yes,,
Glass Gone Wow - Morgantown,473 High St,,Morgantown,WV,26505,US,http://www.glassgonewow.com/,3042411528,,2018-08-06,9/17/2019,Yes,H,CBD,Yes,,
Glass Lab,2005 University Ave,,Morgantown,WV,26505,US,,3042925654,,2018-12-15,,Yes,H,CBD,Yes,,
Smoke Zone,433 Beechurst Ave,,Morgantown,WV,26505,US,,3042125296,smokezonemtown@gmail.com,2018-12-26,12/26/2018,Yes,L,CBD,Yes,,
Smoker Friendly,250 Holland Ave,,Morgantown,WV,26501,US,https://www.smokerfriendlywv.com/,3042252530,,2018-08-06,10/28/2018,Yes,S,CBD,,,
Smoker Friendly,1620 Earl L Core Rd,,Morgantown,WV,26505,US,https://www.smokerfriendlywv.com/,3042927252,,2018-08-06,10/28/2018,Yes,S,CBD,,,
Smoker Friendly,736 Venture Dr,,Morgantown,WV,26508,US,https://www.smokerfriendlywv.com/,3042928809,,2018-08-06,10/28/2018,Yes,S,CBD,,,
Smoker Friendly,4 Clark Rd,,Morgantown,WV,26508,US,https://www.smokerfriendlywv.com/,3045949701,,2018-08-06,10/28/2018,Yes,S,CBD,,,
"Your CBD Store - Moundsville, WV",500 Lafayette Ave,,Moundsville,WV,26041,US,https://cbdrx4u.com/,3048104179,moundsville366@cbdrx4u.com,2019-09-19,9/19/2019,Yes,C,CBD,,,
Lowa Vapor,29 Crossroads Mall,,Mt Hope,WV,25880,US,https://www.lowavapor.com/,3042533686,info@lowavapor.com,2020-01-05,,Yes,V,CBD,,,
Gumby's Cigarette & Beer World,231 WV-2,,New Martinsville,WV,26155,US,http://gumbys.com/,3044550000,,2019-11-06,2/14/2020,,S,,,,
Gumby's Cigarette & Beer World,631 3rd St,,New Martinsville,WV,26155,US,http://gumbys.com/,3044551077,,2019-11-06,,,S,,,,
Gumby's Cigarette & Beer World,436 3rd St,,New Martinsville,WV,26155,US,http://gumbys.com/,3043984933,,2019-11-20,12/31/2020,Yes,S,CBD,,,
Nitro Tobacco & Vape,250 Nitro Market Pl,,Nitro,WV,25143,US,,3478547970,,2021-08-03,,,S,,Yes,,
Freedom Vapor,4000 Emerson Ave,,Parkersburg,WV,26104,US,,3049173604,freedom.vapor@yahoo.com,2018-08-06,12/22/2019,Yes,V,CBD,,,
Smoker Friendly,928 Division St,,Parkersburg,WV,26101,US,https://www.smokerfriendlywv.com/,3044227932,,2018-08-06,10/28/2018,Yes,S,CBD,,,
Smoker Friendly's Liquor Plus,200 Lakeview Dr Ste B,,Parkersburg,WV,26101,US,https://www.smokerfriendlywv.com/,3044229633,,2018-08-06,12/1/2019,Yes,S,CBD,,,
Twisted Glass Smoke Shop,1201 Murdoch Ave,,Parkersburg,WV,26101,US,https://www.twistedglasssmokeshop.com/,3049173838,twistedglasssmokeshop@gmail.com,2020-12-11,,Yes,S,CBD,,,
Vape Advantage,3601 Emerson Ave #9,,Parkersburg,WV,26101,US,https://blackdogreserve.com/,3049173772,vapeadvantage1@gmail.com,2018-08-06,1/5/2020,Yes,V,CBD,,,
Hillbilly Vape,418 2nd St,,Parsons,WV,26287,US,,3046211804,admin@stempleprojects.com,2018-08-06,12/25/2019,Yes,V,CBD,,,
The Dodd CBD Co.,510 W Myles Ave,,Pennsboro,WV,26415,US,https://thedoddcbd.co/,3046591420,ronnie.dodd@thedoddcbd.co,2020-12-18,,Yes,C,CBD,Yes,,
Smoker Friendly's Liquor Plus,187 N Main St,,Philippi,WV,26461,US,https://www.smokerfriendlywv.com/,3044574252,,2018-08-06,12/1/2019,Yes,S,CBD,,,
Huff N Puff Vape Shop,44 Ohio River Rd,,Point Pleasant,WV,25550,US,,3045936176,,2018-08-06,12/10/2019,,V,,,,
Smoker Friendly's Liquor Plus,203 Jones St,,Point Pleasant,WV,25550,US,https://www.smokerfriendlywv.com/,3046754666,,2018-08-06,12/1/2019,Yes,S,CBD,,,
Princeton Tobacco & Vapor Outlet,1214 Stafford Dr,,Princeton,WV,24740,US,https://tobacco-vapor-outlet.business.site/,3044313405,,2018-08-15,11/6/2019,Yes,S,CBD,Yes,,
Smoker Friendly,1281 Stafford Dr,,Princeton,WV,24740,US,https://www.smokerfriendlywv.com/,3044255559,,2018-08-06,10/28/2018,Yes,S,CBD,,,
Soul Vapor,604 Thorn St,,Princeton,WV,24740,US,https://soulvaporejuice.com,3043206019,soulvaporejuice@gmail.com,2018-08-06,1/1/2020,,V,,Yes,,
Vapin' Aces,135 Maple Acres Rd,,Princeton,WV,24739,US,,3044878004,,2016-03-10,1/8/2019,,V,,,,
Puff Super Value,3 Potomac St,,Ridgeley,WV,26753,US,http://www.puffsv.com/,3047384039,,2020-02-06,,Yes,T,CBD,,,
Smokers Paradise Inc,510 Church St S,,Ripley,WV,25271,US,https://smokers-paradise-inc.business.site/,3043731675,coryjlove08@gmail.com,2020-03-14,2/11/2022,Yes,T,CBD,,,
Wild Vapes LLC,335 Main St,,Ripley,WV,25271,US,,3043723399,wildvapes@frontier.com,2018-08-06,1/10/2020,Yes,V,CBD,,,
Vape Escape,322 6th Ave,,Saint Albans,WV,25177,US,,3047298006,,2019-09-25,9/25/2019,,V,,,,
Smoker Friendly's Liquor Plus,86 Great Teays Blvd Ste 1,,Scott Depot,WV,25560,US,http://smokerfriendlywv.com/,3047570494,,2020-03-07,,Yes,S,CBD,Yes,,
The Kulture,2527 Ritter Dr,,Shady Spring,WV,25918,US,,,thekultureofficial@outlook.com,2020-12-15,,Yes,H,CBD,,,
Meditative Medicinals,123 W German St,,Shepherdstown,WV,25443,US,https://meditativemedicinals.com/,7192211543,info@meditativemedicinals.com,2021-08-24,,Yes,C,CBD,,,
Hazy Hollow Vapors,1109 Jefferson Rd #D,,South Charleston,WV,25309,US,http://www.hazyhollowvapors.com/,6812659077,hazyhollowvapors@gmail.com,2018-08-06,12/25/2019,Yes,V,CBD,,,
Smoker Friendly,41 RHL Blvd,,South Charleston,WV,25309,US,https://www.smokerfriendlywv.com/,3047466244,,2018-08-06,10/28/2018,Yes,S,CBD,,,
The Happy Camper,342 MacCorkle Ave SW,,South Charleston,WV,25303,US,http://thcamperwv.com/,3047465657,thcamperwv@yahoo.com,2020-12-04,,Yes,S,CBD,Yes,,
Smoker Friendly 40,502 Ripley Rd,,Spencer,WV,25276,US,http://smokerfriendlywv.com,3049276156,store40@smokerfriendlywv.com,2018-10-29,10/29/2018,Yes,S,CBD,,,
Smoker Friendly,1443 MacCorkle Ave,,St. Albans,WV,25177,US,http://smokerfriendlywv.com,3047229111,store07@smokerfriendlywv.com,2018-10-29,11/13/2018,Yes,S,CBD,,,
Smoker Friendly,1216 Wal St,,Summersville,WV,26651,US,https://www.smokerfriendlywv.com/,3048726000,,2018-08-06,10/28/2018,Yes,S,CBD,,,
Odyssey,Putnam Village Shopping Center #30,,Teays,WV,25504,US,,3047575566,,2019-01-02,,Yes,H,CBD,Yes,,
Smoker Friendly's Liquor Plus,420 Cabela Dr,,Triadelphia,WV,26059,US,https://www.smokerfriendlywv.com/,3045470415,,2018-08-06,12/1/2019,Yes,S,CBD,,,
Wanda's Bargain Barn,3656 National Rd,,Triadelphia,WV,26059,US,,3045475090,,2021-08-03,,Yes,O,CBD,,,
Blackhole Smokeshop,3833 Main St,,Weirton,WV,26062,US,,3042243182,blackholeglass22@yahoo.com,2019-02-28,5/10/2019,Yes,H,CBD,Yes,,
Ella Vape,1900 Pennsylvania Ave,,Weirton,WV,26062,US,,3042241201,ellavapellc@yahoo.com,2015-12-26,5/13/2019,Yes,V,CBD,,,
Gumby's Cigarettes & Beer World,4052 Washington St,,Weirton,WV,26062,US,https://gumbys.com/,3047480001,,2019-11-20,,Yes,S,CBD,,,
Novelty +,1432 Pennsylvania Ave,,Weirton,WV,26062,US,,3047487587,noveltypluswv@gmail.com,2018-10-24,,Yes,H,CBD,Yes,,
Winkin Sun Hemp Company,261 Penco Rd,,Weirton,WV,26062,US,https://www.winkinsunhemp.com/,3049050322,info@winkinsunhemp.com,2020-12-09,12/9/2020,Yes,C,CBD,,,
"Your CBD Store - Weirton, WV",206 American Way Ste 3,,Weirton,WV,26062,US,https://cbdrx4u.com/,3049192242,cbd3507@gmail.com,2019-09-19,9/19/2019,Yes,C,CBD,,,
Smoker Friendly,532 US-33,,Weston,WV,26452,US,https://www.smokerfriendlywv.com/,3042697844,,2018-08-06,10/28/2018,Yes,S,CBD,,,
Gumby's Cigarette & Beer World,265 River Rd,,Wheeling,WV,26003,US,http://gumbys.com/,3049059054,,2018-08-15,6/1/2019,,T,,,,
Gumby's Cigarette World,1000 National Rd Ste 400,,Wheeling,WV,26003,US,http://gumbys.com/,3042320023,,2018-08-06,6/1/2019,,T,,,,
Gumbys Cigarette & Beer World,1030 E Bethlehem Blvd,,Wheeling,WV,26003,US,http://gumbys.com/,3042427793,,2018-08-06,6/1/2019,,T,,,,
Metzvapes,2259 Market St,,Wheeling,WV,26003,US,http://metzvapes.com/,3049056175,metzvapes@gmail.com,2018-08-06,12/29/2019,Yes,V,CBD,,,
Smoker Friendly,1227 Warwood Ave,,Wheeling,WV,26003,US,https://www.smokerfriendlywv.com/,3042773206,,2018-08-06,3/3/2020,Yes,S,CBD,Yes,,
Smoker Friendly's Liquor Plus,100 S Huron St,,Wheeling,WV,26003,US,https://www.smokerfriendlywv.com/,3042330011,,2018-08-06,10/28/2018,Yes,S,CBD,,,
Sunrise Holistics,1054 Market St,,Wheeling,WV,26003,US,https://www.sunriseholistics.com/,3042183199,teamsunrise@sunriseholistics.com,2020-12-27,,Yes,C,CBD,,,
Winkin Sun Hemp Company,2200 National Rd,,Wheeling,WV,26003,US,https://www.winkinsunhemp.com/,13049050322,info@winkinsunhemp.com,2020-12-09,,Yes,C,CBD,,,
Appalachian Extracts,905 Main St E,,White Sulphur Springs,WV,24986,US,https://appextracts.com/,3042493021,info@appextracts.com,2020-11-17,,Yes,C,CBD,,,
West Block Herbals,1875 W 3rd Ave,,Williamson,WV,25661,US,https://westblockherbals.com,3046018540,westblockherbals@gmail.com,2020-12-11,,Yes,C,CBD,,,
Smoker Friendly,211 Highland Ave,,Williamstown,WV,26187,US,https://www.smokerfriendlywv.com/,3043752469,,2018-08-06,10/28/2018,Yes,S,CBD,,,
