Shop Name,Address 1,Address 2,City,State/Province,Zip/Postcode,Country,Website,Phone,Email,Added,Updated,CBD,Biz Type,MJ,Kratom,Buyer name ,Title 
4:19 Smoke Shop,23211 Kuykendahl Rd Ste G,,Tomball,TX,77375,US,,8326984688,,2019-07-13,2019-07-13,Yes,H,CBD,Yes,,
420 Smoke & Vape Shop,1201 S 10th St Ste D,,McAllen,TX,78501,US,http://www.420mcallen.com/,9568870811,info@420mcallen.com,2019-07-13,2020-01-08,Yes,S,CBD,,,
4D Smoke Shop,3410 S Collins St Suite 120,,Arlington,TX,76014,US,https://arlingtonhookah.com/,8179871084,rabumallouh@gmail.com,2022-01-06,2022-01-06,Yes,S,CBD,Yes,,
5 Star Smoke Shop,508 Murphy Rd,,Stafford,TX,77477,US,,2814994200,,2018-10-25,,Yes,S,CBD,,,
512 Vape,203 S Key Ave,,Lampasas,TX,76550,US,https://512-vape.shoplightspeed.com/,5125645021,,2022-01-06,2022-01-06,Yes,V,CBD,,,
518 Smoke Shop,1853 W Main St,,League City,TX,77573,US,,8327163284,518smokeshop@gmail.com,2018-10-26,2021-06-18,Yes,S,CBD,Yes,,
67 American Shaman,626 E Hwy 67 Ste A,Suite A,Duncanville,TX,75137,US,https://67shaman.com,8556967223,67cbdstore@gmail.com,2020-06-17,,Yes,C,CBD,,,
6th Street Smoke Shop,5930 Hwy 6 N Ste A6,,Houston,TX,77084,US,http://www.pine-applexpress.com/,2813457850,,2018-07-01,2018-10-12,,S,,,,
7 Sins Vapor,1970 N Central Expy Ste 100,,McKinney,TX,75070,US,,4697144403,tx7sinsvapor@gmail.com,2018-07-01,2019-07-16,,V,,,,
710 Vapors,4311 Lemmon Ave,,Dallas,TX,75219,US,https://www.710vapors.net/,9728079788,710vapors@gmail.com,2017-03-26,2019-04-17,Yes,H,CBD,,,
710 Vapors,6751 Abrams Rd #124,,Dallas,TX,75231,US,https://www.710vapors.net/,4692333827,710vapors@gmail.com,2016-02-23,2019-02-03,Yes,S,CBD,,,
7H Smoke Shop,4520 Matlock Rd Ste 300,,Arlington,TX,76018,US,,8174683677,,2019-07-14,2019-07-14,Yes,S,CBD,Yes,,
7th Heaven Smoke Shop,4200 E Stan Schlueter Loop Ste G,,Killeen,TX,76542,US,https://7thheavensmokeshop.com/,2544324639,7heavensmokeshop@gmail.com,2018-08-08,2020-01-30,Yes,S,CBD,,,
806 Vapes,3217 Danvers Dr,,Amarillo,TX,79106,US,https://vaperee.com/,8066862358,chrisgoodwin31@gmail.com,2018-06-03,2019-06-19,Yes,V,CBD,,,
812 Smoke Shop,105 Acuna Ct Ste 109,,Del Valle,TX,78617,US,,5129920100,,2022-01-06,2022-01-06,,S,,,,
940 Vapes,103 NE 2nd St,,Mineral Wells,TX,76067,US,,9403253196,the940vapesemail@yahoo.com,2019-07-14,2019-07-14,Yes,V,CBD,,,
